n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
150,rock,paper,1,100,1,49,0.67,0.01,0.33,51,0.34
151,rock,paper,1,101,1,49,0.67,0.01,0.32,52,0.34
152,rock,scissors,-1,101,1,50,0.66,0.01,0.33,51,0.34
153,rock,paper,1,102,1,50,0.67,0.01,0.33,52,0.34
154,scissors,paper,-1,102,1,51,0.66,0.01,0.33,51,0.33
155,rock,paper,1,103,1,51,0.66,0.01,0.33,52,0.34
156,rock,paper,1,104,1,51,0.67,0.01,0.33,53,0.34
157,scissors,paper,-1,104,1,52,0.66,0.01,0.33,52,0.33
158,rock,paper,1,105,1,52,0.66,0.01,0.33,53,0.34
159,rock,paper,1,106,1,52,0.67,0.01,0.33,54,0.34
160,scissors,paper,-1,106,1,53,0.66,0.01,0.33,53,0.33
161,rock,paper,1,107,1,53,0.66,0.01,0.33,54,0.34
162,rock,paper,1,108,1,53,0.67,0.01,0.33,55,0.34
163,rock,paper,1,109,1,53,0.67,0.01,0.33,56,0.34
164,scissors,paper,-1,109,1,54,0.66,0.01,0.33,55,0.34
165,rock,paper,1,110,1,54,0.67,0.01,0.33,56,0.34
166,rock,paper,1,111,1,54,0.67,0.01,0.33,57,0.34
167,scissors,paper,-1,111,1,55,0.66,0.01,0.33,56,0.34
168,rock,paper,1,112,1,55,0.67,0.01,0.33,57,0.34
169,scissors,paper,-1,112,1,56,0.66,0.01,0.33,56,0.33
170,rock,paper,1,113,1,56,0.66,0.01,0.33,57,0.34
171,rock,scissors,-1,113,1,57,0.66,0.01,0.33,56,0.33
172,rock,paper,1,114,1,57,0.66,0.01,0.33,57,0.33
173,scissors,paper,-1,114,1,58,0.66,0.01,0.34,56,0.32
174,rock,paper,1,115,1,58,0.66,0.01,0.33,57,0.33
175,rock,paper,1,116,1,58,0.66,0.01,0.33,58,0.33
176,rock,paper,1,117,1,58,0.66,0.01,0.33,59,0.34
177,rock,paper,1,118,1,58,0.67,0.01,0.33,60,0.34
178,rock,paper,1,119,1,58,0.67,0.01,0.33,61,0.34
179,scissors,paper,-1,119,1,59,0.66,0.01,0.33,60,0.34
180,rock,paper,1,120,1,59,0.67,0.01,0.33,61,0.34
181,rock,paper,1,121,1,59,0.67,0.01,0.33,62,0.34
182,scissors,paper,-1,121,1,60,0.66,0.01,0.33,61,0.34
183,scissors,scissors,0,121,2,60,0.66,0.01,0.33,61,0.33
184,rock,scissors,-1,121,2,61,0.66,0.01,0.33,60,0.33
185,scissors,paper,-1,121,2,62,0.65,0.01,0.34,59,0.32
186,scissors,paper,-1,121,2,63,0.65,0.01,0.34,58,0.31
187,scissors,paper,-1,121,2,64,0.65,0.01,0.34,57,0.3
188,rock,scissors,-1,121,2,65,0.64,0.01,0.35,56,0.3
189,rock,paper,1,122,2,65,0.65,0.01,0.34,57,0.3
190,rock,scissors,-1,122,2,66,0.64,0.01,0.35,56,0.29
191,rock,paper,1,123,2,66,0.64,0.01,0.35,57,0.3
192,rock,paper,1,124,2,66,0.65,0.01,0.34,58,0.3
193,rock,paper,1,125,2,66,0.65,0.01,0.34,59,0.31
194,rock,paper,1,126,2,66,0.65,0.01,0.34,60,0.31
195,scissors,scissors,0,126,3,66,0.65,0.02,0.34,60,0.31
196,scissors,paper,-1,126,3,67,0.64,0.02,0.34,59,0.3
197,rock,scissors,-1,126,3,68,0.64,0.02,0.35,58,0.29
198,rock,paper,1,127,3,68,0.64,0.02,0.34,59,0.3
199,rock,scissors,-1,127,3,69,0.64,0.02,0.35,58,0.29
200,rock,scissors,-1,127,3,70,0.64,0.01,0.35,57,0.28
201,rock,scissors,-1,127,3,71,0.63,0.01,0.35,56,0.28
202,rock,paper,1,128,3,71,0.63,0.01,0.35,57,0.28
203,scissors,paper,-1,128,3,72,0.63,0.01,0.35,56,0.28
204,rock,paper,1,129,3,72,0.63,0.01,0.35,57,0.28
205,scissors,paper,-1,129,3,73,0.63,0.01,0.36,56,0.27
206,scissors,paper,-1,129,3,74,0.63,0.01,0.36,55,0.27
207,rock,paper,1,130,3,74,0.63,0.01,0.36,56,0.27
208,rock,paper,1,131,3,74,0.63,0.01,0.36,57,0.27
209,rock,paper,1,132,3,74,0.63,0.01,0.35,58,0.28
210,rock,scissors,-1,132,3,75,0.63,0.01,0.36,57,0.27
211,rock,paper,1,133,3,75,0.63,0.01,0.36,58,0.27
212,rock,paper,1,134,3,75,0.63,0.01,0.35,59,0.28
213,scissors,paper,-1,134,3,76,0.63,0.01,0.36,58,0.27
214,rock,paper,1,135,3,76,0.63,0.01,0.36,59,0.28
215,rock,scissors,-1,135,3,77,0.63,0.01,0.36,58,0.27
216,scissors,paper,-1,135,3,78,0.62,0.01,0.36,57,0.26
217,rock,scissors,-1,135,3,79,0.62,0.01,0.36,56,0.26
218,scissors,paper,-1,135,3,80,0.62,0.01,0.37,55,0.25
219,rock,paper,1,136,3,80,0.62,0.01,0.37,56,0.26
220,rock,paper,1,137,3,80,0.62,0.01,0.36,57,0.26
221,rock,paper,1,138,3,80,0.62,0.01,0.36,58,0.26
222,rock,paper,1,139,3,80,0.63,0.01,0.36,59,0.27
223,scissors,paper,-1,139,3,81,0.62,0.01,0.36,58,0.26
224,rock,paper,1,140,3,81,0.62,0.01,0.36,59,0.26
225,rock,paper,1,141,3,81,0.63,0.01,0.36,60,0.27
226,rock,paper,1,142,3,81,0.63,0.01,0.36,61,0.27
227,rock,paper,1,143,3,81,0.63,0.01,0.36,62,0.27
228,rock,paper,1,144,3,81,0.63,0.01,0.36,63,0.28
229,rock,scissors,-1,144,3,82,0.63,0.01,0.36,62,0.27
230,rock,paper,1,145,3,82,0.63,0.01,0.36,63,0.27
231,rock,paper,1,146,3,82,0.63,0.01,0.35,64,0.28
232,rock,scissors,-1,146,3,83,0.63,0.01,0.36,63,0.27
233,rock,paper,1,147,3,83,0.63,0.01,0.36,64,0.27
234,rock,paper,1,148,3,83,0.63,0.01,0.35,65,0.28
235,rock,paper,1,149,3,83,0.63,0.01,0.35,66,0.28
236,rock,paper,1,150,3,83,0.64,0.01,0.35,67,0.28
237,scissors,paper,-1,150,3,84,0.63,0.01,0.35,66,0.28
238,rock,paper,1,151,3,84,0.63,0.01,0.35,67,0.28
239,rock,paper,1,152,3,84,0.64,0.01,0.35,68,0.28
240,rock,paper,1,153,3,84,0.64,0.01,0.35,69,0.29
241,scissors,paper,-1,153,3,85,0.63,0.01,0.35,68,0.28
242,rock,paper,1,154,3,85,0.64,0.01,0.35,69,0.29
243,rock,paper,1,155,3,85,0.64,0.01,0.35,70,0.29
244,rock,scissors,-1,155,3,86,0.64,0.01,0.35,69,0.28
245,rock,paper,1,156,3,86,0.64,0.01,0.35,70,0.29
246,rock,paper,1,157,3,86,0.64,0.01,0.35,71,0.29
247,rock,paper,1,158,3,86,0.64,0.01,0.35,72,0.29
248,scissors,paper,-1,158,3,87,0.64,0.01,0.35,71,0.29
249,rock,scissors,-1,158,3,88,0.63,0.01,0.35,70,0.28
250,scissors,paper,-1,158,3,89,0.63,0.01,0.36,69,0.28
251,rock,paper,1,159,3,89,0.63,0.01,0.35,70,0.28
252,scissors,paper,-1,159,3,90,0.63,0.01,0.36,69,0.27
253,rock,paper,1,160,3,90,0.63,0.01,0.36,70,0.28
254,rock,paper,1,161,3,90,0.63,0.01,0.35,71,0.28
255,rock,scissors,-1,161,3,91,0.63,0.01,0.36,70,0.27
256,scissors,paper,-1,161,3,92,0.63,0.01,0.36,69,0.27
257,rock,paper,1,162,3,92,0.63,0.01,0.36,70,0.27
258,rock,paper,1,163,3,92,0.63,0.01,0.36,71,0.28
259,rock,paper,1,164,3,92,0.63,0.01,0.36,72,0.28
260,rock,paper,1,165,3,92,0.63,0.01,0.35,73,0.28
261,rock,paper,1,166,3,92,0.64,0.01,0.35,74,0.28
262,rock,paper,1,167,3,92,0.64,0.01,0.35,75,0.29
263,rock,paper,1,168,3,92,0.64,0.01,0.35,76,0.29
264,rock,paper,1,169,3,92,0.64,0.01,0.35,77,0.29
265,rock,paper,1,170,3,92,0.64,0.01,0.35,78,0.29
266,rock,paper,1,171,3,92,0.64,0.01,0.35,79,0.3
267,rock,paper,1,172,3,92,0.64,0.01,0.34,80,0.3
268,rock,paper,1,173,3,92,0.65,0.01,0.34,81,0.3
269,rock,paper,1,174,3,92,0.65,0.01,0.34,82,0.3
270,rock,paper,1,175,3,92,0.65,0.01,0.34,83,0.31
271,rock,paper,1,176,3,92,0.65,0.01,0.34,84,0.31
272,rock,paper,1,177,3,92,0.65,0.01,0.34,85,0.31
273,rock,paper,1,178,3,92,0.65,0.01,0.34,86,0.32
274,scissors,paper,-1,178,3,93,0.65,0.01,0.34,85,0.31
275,rock,paper,1,179,3,93,0.65,0.01,0.34,86,0.31
276,rock,paper,1,180,3,93,0.65,0.01,0.34,87,0.32
277,scissors,paper,-1,180,3,94,0.65,0.01,0.34,86,0.31
278,rock,scissors,-1,180,3,95,0.65,0.01,0.34,85,0.31
279,scissors,paper,-1,180,3,96,0.65,0.01,0.34,84,0.3
280,rock,scissors,-1,180,3,97,0.64,0.01,0.35,83,0.3
281,scissors,paper,-1,180,3,98,0.64,0.01,0.35,82,0.29
282,rock,paper,1,181,3,98,0.64,0.01,0.35,83,0.29
283,rock,paper,1,182,3,98,0.64,0.01,0.35,84,0.3
284,rock,paper,1,183,3,98,0.64,0.01,0.35,85,0.3
285,rock,paper,1,184,3,98,0.65,0.01,0.34,86,0.3
286,rock,scissors,-1,184,3,99,0.64,0.01,0.35,85,0.3
287,scissors,scissors,0,184,4,99,0.64,0.01,0.34,85,0.3
288,scissors,paper,-1,184,4,100,0.64,0.01,0.35,84,0.29
289,rock,paper,1,185,4,100,0.64,0.01,0.35,85,0.29
290,rock,paper,1,186,4,100,0.64,0.01,0.34,86,0.3
291,scissors,paper,-1,186,4,101,0.64,0.01,0.35,85,0.29
292,rock,scissors,-1,186,4,102,0.64,0.01,0.35,84,0.29
293,rock,scissors,-1,186,4,103,0.63,0.01,0.35,83,0.28
294,rock,paper,1,187,4,103,0.64,0.01,0.35,84,0.29
295,rock,paper,1,188,4,103,0.64,0.01,0.35,85,0.29
296,rock,scissors,-1,188,4,104,0.64,0.01,0.35,84,0.28
297,rock,scissors,-1,188,4,105,0.63,0.01,0.35,83,0.28
298,rock,scissors,-1,188,4,106,0.63,0.01,0.36,82,0.28
299,rock,paper,1,189,4,106,0.63,0.01,0.35,83,0.28
300,rock,paper,1,190,4,106,0.63,0.01,0.35,84,0.28
301,rock,paper,1,191,4,106,0.63,0.01,0.35,85,0.28
302,rock,paper,1,192,4,106,0.64,0.01,0.35,86,0.28
303,rock,paper,1,193,4,106,0.64,0.01,0.35,87,0.29
304,rock,paper,1,194,4,106,0.64,0.01,0.35,88,0.29
305,rock,paper,1,195,4,106,0.64,0.01,0.35,89,0.29
306,rock,paper,1,196,4,106,0.64,0.01,0.35,90,0.29
307,rock,paper,1,197,4,106,0.64,0.01,0.35,91,0.3
308,scissors,paper,-1,197,4,107,0.64,0.01,0.35,90,0.29
309,rock,paper,1,198,4,107,0.64,0.01,0.35,91,0.29
310,rock,scissors,-1,198,4,108,0.64,0.01,0.35,90,0.29
311,rock,paper,1,199,4,108,0.64,0.01,0.35,91,0.29
312,rock,scissors,-1,199,4,109,0.64,0.01,0.35,90,0.29
313,rock,paper,1,200,4,109,0.64,0.01,0.35,91,0.29
314,rock,paper,1,201,4,109,0.64,0.01,0.35,92,0.29
315,rock,scissors,-1,201,4,110,0.64,0.01,0.35,91,0.29
316,rock,paper,1,202,4,110,0.64,0.01,0.35,92,0.29
317,rock,scissors,-1,202,4,111,0.64,0.01,0.35,91,0.29
318,rock,scissors,-1,202,4,112,0.64,0.01,0.35,90,0.28
319,rock,scissors,-1,202,4,113,0.63,0.01,0.35,89,0.28
320,rock,paper,1,203,4,113,0.63,0.01,0.35,90,0.28
321,rock,paper,1,204,4,113,0.64,0.01,0.35,91,0.28
322,rock,paper,1,205,4,113,0.64,0.01,0.35,92,0.29
323,rock,paper,1,206,4,113,0.64,0.01,0.35,93,0.29
324,rock,paper,1,207,4,113,0.64,0.01,0.35,94,0.29
325,scissors,scissors,0,207,5,113,0.64,0.02,0.35,94,0.29
326,rock,paper,1,208,5,113,0.64,0.02,0.35,95,0.29
327,rock,paper,1,209,5,113,0.64,0.02,0.35,96,0.29
328,rock,paper,1,210,5,113,0.64,0.02,0.34,97,0.3
329,rock,scissors,-1,210,5,114,0.64,0.02,0.35,96,0.29
330,rock,paper,1,211,5,114,0.64,0.02,0.35,97,0.29
331,scissors,paper,-1,211,5,115,0.64,0.02,0.35,96,0.29
332,rock,paper,1,212,5,115,0.64,0.02,0.35,97,0.29
333,scissors,scissors,0,212,6,115,0.64,0.02,0.35,97,0.29
334,rock,paper,1,213,6,115,0.64,0.02,0.34,98,0.29
335,rock,paper,1,214,6,115,0.64,0.02,0.34,99,0.3
336,rock,scissors,-1,214,6,116,0.64,0.02,0.35,98,0.29
337,scissors,paper,-1,214,6,117,0.64,0.02,0.35,97,0.29
338,rock,paper,1,215,6,117,0.64,0.02,0.35,98,0.29
339,rock,paper,1,216,6,117,0.64,0.02,0.35,99,0.29
340,scissors,paper,-1,216,6,118,0.64,0.02,0.35,98,0.29
341,rock,scissors,-1,216,6,119,0.63,0.02,0.35,97,0.28
342,scissors,paper,-1,216,6,120,0.63,0.02,0.35,96,0.28
343,rock,paper,1,217,6,120,0.63,0.02,0.35,97,0.28
344,scissors,paper,-1,217,6,121,0.63,0.02,0.35,96,0.28
345,rock,paper,1,218,6,121,0.63,0.02,0.35,97,0.28
346,rock,paper,1,219,6,121,0.63,0.02,0.35,98,0.28
347,rock,paper,1,220,6,121,0.63,0.02,0.35,99,0.29
348,rock,paper,1,221,6,121,0.64,0.02,0.35,100,0.29
349,rock,paper,1,222,6,121,0.64,0.02,0.35,101,0.29
350,rock,paper,1,223,6,121,0.64,0.02,0.35,102,0.29
351,rock,paper,1,224,6,121,0.64,0.02,0.34,103,0.29
352,rock,paper,1,225,6,121,0.64,0.02,0.34,104,0.3
353,rock,paper,1,226,6,121,0.64,0.02,0.34,105,0.3
354,scissors,paper,-1,226,6,122,0.64,0.02,0.34,104,0.29
355,rock,paper,1,227,6,122,0.64,0.02,0.34,105,0.3
356,rock,paper,1,228,6,122,0.64,0.02,0.34,106,0.3
357,scissors,paper,-1,228,6,123,0.64,0.02,0.34,105,0.29
358,rock,paper,1,229,6,123,0.64,0.02,0.34,106,0.3
359,rock,paper,1,230,6,123,0.64,0.02,0.34,107,0.3
360,scissors,paper,-1,230,6,124,0.64,0.02,0.34,106,0.29
361,rock,paper,1,231,6,124,0.64,0.02,0.34,107,0.3
362,rock,paper,1,232,6,124,0.64,0.02,0.34,108,0.3
363,rock,scissors,-1,232,6,125,0.64,0.02,0.34,107,0.29
364,rock,scissors,-1,232,6,126,0.64,0.02,0.35,106,0.29
365,scissors,paper,-1,232,6,127,0.64,0.02,0.35,105,0.29
366,rock,paper,1,233,6,127,0.64,0.02,0.35,106,0.29
367,rock,paper,1,234,6,127,0.64,0.02,0.35,107,0.29
368,rock,paper,1,235,6,127,0.64,0.02,0.35,108,0.29
369,rock,paper,1,236,6,127,0.64,0.02,0.34,109,0.3
370,rock,paper,1,237,6,127,0.64,0.02,0.34,110,0.3
371,rock,paper,1,238,6,127,0.64,0.02,0.34,111,0.3
372,rock,paper,1,239,6,127,0.64,0.02,0.34,112,0.3
373,rock,scissors,-1,239,6,128,0.64,0.02,0.34,111,0.3
374,scissors,paper,-1,239,6,129,0.64,0.02,0.34,110,0.29
375,rock,paper,1,240,6,129,0.64,0.02,0.34,111,0.3
376,rock,paper,1,241,6,129,0.64,0.02,0.34,112,0.3
377,rock,scissors,-1,241,6,130,0.64,0.02,0.34,111,0.29
378,rock,paper,1,242,6,130,0.64,0.02,0.34,112,0.3
379,rock,paper,1,243,6,130,0.64,0.02,0.34,113,0.3
380,rock,paper,1,244,6,130,0.64,0.02,0.34,114,0.3
381,rock,paper,1,245,6,130,0.64,0.02,0.34,115,0.3
382,rock,paper,1,246,6,130,0.64,0.02,0.34,116,0.3
383,rock,paper,1,247,6,130,0.64,0.02,0.34,117,0.31
384,rock,paper,1,248,6,130,0.65,0.02,0.34,118,0.31
385,rock,paper,1,249,6,130,0.65,0.02,0.34,119,0.31
386,rock,paper,1,250,6,130,0.65,0.02,0.34,120,0.31
387,rock,paper,1,251,6,130,0.65,0.02,0.34,121,0.31
388,scissors,paper,-1,251,6,131,0.65,0.02,0.34,120,0.31
389,rock,paper,1,252,6,131,0.65,0.02,0.34,121,0.31
390,rock,scissors,-1,252,6,132,0.65,0.02,0.34,120,0.31
391,rock,paper,1,253,6,132,0.65,0.02,0.34,121,0.31
392,rock,paper,1,254,6,132,0.65,0.02,0.34,122,0.31
393,rock,paper,1,255,6,132,0.65,0.02,0.34,123,0.31
394,rock,scissors,-1,255,6,133,0.65,0.02,0.34,122,0.31
395,rock,paper,1,256,6,133,0.65,0.02,0.34,123,0.31
396,rock,paper,1,257,6,133,0.65,0.02,0.34,124,0.31
397,rock,scissors,-1,257,6,134,0.65,0.02,0.34,123,0.31
398,rock,paper,1,258,6,134,0.65,0.02,0.34,124,0.31
399,rock,paper,1,259,6,134,0.65,0.02,0.34,125,0.31
400,scissors,paper,-1,259,6,135,0.65,0.01,0.34,124,0.31
