n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
61,rock,paper,1,40,4,17,0.66,0.07,0.28,23,0.38
62,rock,paper,1,41,4,17,0.66,0.06,0.27,24,0.39
63,rock,paper,1,42,4,17,0.67,0.06,0.27,25,0.4
64,scissors,paper,-1,42,4,18,0.66,0.06,0.28,24,0.38
65,rock,paper,1,43,4,18,0.66,0.06,0.28,25,0.38
66,rock,paper,1,44,4,18,0.67,0.06,0.27,26,0.39
67,rock,paper,1,45,4,18,0.67,0.06,0.27,27,0.4
68,rock,paper,1,46,4,18,0.68,0.06,0.26,28,0.41
69,rock,scissors,-1,46,4,19,0.67,0.06,0.28,27,0.39
70,rock,paper,1,47,4,19,0.67,0.06,0.27,28,0.4
71,scissors,paper,-1,47,4,20,0.66,0.06,0.28,27,0.38
72,rock,paper,1,48,4,20,0.67,0.06,0.28,28,0.39
73,rock,paper,1,49,4,20,0.67,0.05,0.27,29,0.4
74,rock,paper,1,50,4,20,0.68,0.05,0.27,30,0.41
75,rock,paper,1,51,4,20,0.68,0.05,0.27,31,0.41
76,rock,paper,1,52,4,20,0.68,0.05,0.26,32,0.42
77,rock,paper,1,53,4,20,0.69,0.05,0.26,33,0.43
78,rock,paper,1,54,4,20,0.69,0.05,0.26,34,0.44
79,rock,scissors,-1,54,4,21,0.68,0.05,0.27,33,0.42
80,scissors,paper,-1,54,4,22,0.68,0.05,0.28,32,0.4
81,rock,paper,1,55,4,22,0.68,0.05,0.27,33,0.41
82,rock,paper,1,56,4,22,0.68,0.05,0.27,34,0.41
83,rock,paper,1,57,4,22,0.69,0.05,0.27,35,0.42
84,rock,paper,1,58,4,22,0.69,0.05,0.26,36,0.43
85,rock,paper,1,59,4,22,0.69,0.05,0.26,37,0.44
86,rock,paper,1,60,4,22,0.7,0.05,0.26,38,0.44
87,rock,paper,1,61,4,22,0.7,0.05,0.25,39,0.45
88,rock,paper,1,62,4,22,0.7,0.05,0.25,40,0.45
89,rock,paper,1,63,4,22,0.71,0.04,0.25,41,0.46
90,rock,scissors,-1,63,4,23,0.7,0.04,0.26,40,0.44
91,rock,paper,1,64,4,23,0.7,0.04,0.25,41,0.45
92,scissors,paper,-1,64,4,24,0.7,0.04,0.26,40,0.43
93,rock,paper,1,65,4,24,0.7,0.04,0.26,41,0.44
94,rock,paper,1,66,4,24,0.7,0.04,0.26,42,0.45
95,rock,paper,1,67,4,24,0.71,0.04,0.25,43,0.45
96,scissors,paper,-1,67,4,25,0.7,0.04,0.26,42,0.44
97,rock,scissors,-1,67,4,26,0.69,0.04,0.27,41,0.42
98,rock,paper,1,68,4,26,0.69,0.04,0.27,42,0.43
99,rock,paper,1,69,4,26,0.7,0.04,0.26,43,0.43
100,rock,paper,1,70,4,26,0.7,0.04,0.26,44,0.44
101,rock,scissors,-1,70,4,27,0.69,0.04,0.27,43,0.43
102,rock,paper,1,71,4,27,0.7,0.04,0.26,44,0.43
103,rock,paper,1,72,4,27,0.7,0.04,0.26,45,0.44
104,scissors,paper,-1,72,4,28,0.69,0.04,0.27,44,0.42
105,rock,paper,1,73,4,28,0.7,0.04,0.27,45,0.43
106,rock,scissors,-1,73,4,29,0.69,0.04,0.27,44,0.42
107,rock,scissors,-1,73,4,30,0.68,0.04,0.28,43,0.4
108,scissors,paper,-1,73,4,31,0.68,0.04,0.29,42,0.39
109,rock,paper,1,74,4,31,0.68,0.04,0.28,43,0.39
110,rock,paper,1,75,4,31,0.68,0.04,0.28,44,0.4
111,rock,paper,1,76,4,31,0.68,0.04,0.28,45,0.41
112,rock,paper,1,77,4,31,0.69,0.04,0.28,46,0.41
113,rock,paper,1,78,4,31,0.69,0.04,0.27,47,0.42
114,rock,paper,1,79,4,31,0.69,0.04,0.27,48,0.42
115,rock,paper,1,80,4,31,0.7,0.03,0.27,49,0.43
116,rock,paper,1,81,4,31,0.7,0.03,0.27,50,0.43
117,rock,paper,1,82,4,31,0.7,0.03,0.26,51,0.44
118,rock,paper,1,83,4,31,0.7,0.03,0.26,52,0.44
119,rock,paper,1,84,4,31,0.71,0.03,0.26,53,0.45
120,rock,scissors,-1,84,4,32,0.7,0.03,0.27,52,0.43
121,rock,paper,1,85,4,32,0.7,0.03,0.26,53,0.44
122,rock,paper,1,86,4,32,0.7,0.03,0.26,54,0.44
123,rock,paper,1,87,4,32,0.71,0.03,0.26,55,0.45
124,rock,scissors,-1,87,4,33,0.7,0.03,0.27,54,0.44
125,rock,paper,1,88,4,33,0.7,0.03,0.26,55,0.44
126,rock,paper,1,89,4,33,0.71,0.03,0.26,56,0.44
127,rock,scissors,-1,89,4,34,0.7,0.03,0.27,55,0.43
128,rock,paper,1,90,4,34,0.7,0.03,0.27,56,0.44
129,rock,paper,1,91,4,34,0.71,0.03,0.26,57,0.44
130,rock,paper,1,92,4,34,0.71,0.03,0.26,58,0.45
131,rock,paper,1,93,4,34,0.71,0.03,0.26,59,0.45
132,rock,paper,1,94,4,34,0.71,0.03,0.26,60,0.45
133,rock,paper,1,95,4,34,0.71,0.03,0.26,61,0.46
134,scissors,paper,-1,95,4,35,0.71,0.03,0.26,60,0.45
135,rock,scissors,-1,95,4,36,0.7,0.03,0.27,59,0.44
136,rock,scissors,-1,95,4,37,0.7,0.03,0.27,58,0.43
137,scissors,scissors,0,95,5,37,0.69,0.04,0.27,58,0.42
138,rock,paper,1,96,5,37,0.7,0.04,0.27,59,0.43
139,rock,paper,1,97,5,37,0.7,0.04,0.27,60,0.43
140,rock,paper,1,98,5,37,0.7,0.04,0.26,61,0.44
141,rock,paper,1,99,5,37,0.7,0.04,0.26,62,0.44
142,rock,paper,1,100,5,37,0.7,0.04,0.26,63,0.44
143,rock,paper,1,101,5,37,0.71,0.03,0.26,64,0.45
144,rock,scissors,-1,101,5,38,0.7,0.03,0.26,63,0.44
145,rock,paper,1,102,5,38,0.7,0.03,0.26,64,0.44
146,scissors,paper,-1,102,5,39,0.7,0.03,0.27,63,0.43
147,rock,paper,1,103,5,39,0.7,0.03,0.27,64,0.44
148,rock,scissors,-1,103,5,40,0.7,0.03,0.27,63,0.43
149,rock,paper,1,104,5,40,0.7,0.03,0.27,64,0.43
150,rock,paper,1,105,5,40,0.7,0.03,0.27,65,0.43
151,rock,paper,1,106,5,40,0.7,0.03,0.26,66,0.44
152,rock,scissors,-1,106,5,41,0.7,0.03,0.27,65,0.43
153,rock,paper,1,107,5,41,0.7,0.03,0.27,66,0.43
154,rock,paper,1,108,5,41,0.7,0.03,0.27,67,0.44
155,rock,paper,1,109,5,41,0.7,0.03,0.26,68,0.44
156,rock,paper,1,110,5,41,0.71,0.03,0.26,69,0.44
157,rock,paper,1,111,5,41,0.71,0.03,0.26,70,0.45
158,rock,paper,1,112,5,41,0.71,0.03,0.26,71,0.45
159,rock,paper,1,113,5,41,0.71,0.03,0.26,72,0.45
160,rock,scissors,-1,113,5,42,0.71,0.03,0.26,71,0.44
161,rock,paper,1,114,5,42,0.71,0.03,0.26,72,0.45
162,rock,paper,1,115,5,42,0.71,0.03,0.26,73,0.45
163,scissors,paper,-1,115,5,43,0.71,0.03,0.26,72,0.44
164,rock,paper,1,116,5,43,0.71,0.03,0.26,73,0.45
165,rock,paper,1,117,5,43,0.71,0.03,0.26,74,0.45
166,rock,paper,1,118,5,43,0.71,0.03,0.26,75,0.45
167,rock,paper,1,119,5,43,0.71,0.03,0.26,76,0.46
168,scissors,paper,-1,119,5,44,0.71,0.03,0.26,75,0.45
169,rock,scissors,-1,119,5,45,0.7,0.03,0.27,74,0.44
170,rock,scissors,-1,119,5,46,0.7,0.03,0.27,73,0.43
171,rock,scissors,-1,119,5,47,0.7,0.03,0.27,72,0.42
172,rock,paper,1,120,5,47,0.7,0.03,0.27,73,0.42
173,rock,paper,1,121,5,47,0.7,0.03,0.27,74,0.43
174,rock,paper,1,122,5,47,0.7,0.03,0.27,75,0.43
175,scissors,paper,-1,122,5,48,0.7,0.03,0.27,74,0.42
176,rock,paper,1,123,5,48,0.7,0.03,0.27,75,0.43
177,rock,paper,1,124,5,48,0.7,0.03,0.27,76,0.43
178,scissors,paper,-1,124,5,49,0.7,0.03,0.28,75,0.42
179,rock,paper,1,125,5,49,0.7,0.03,0.27,76,0.42
180,rock,paper,1,126,5,49,0.7,0.03,0.27,77,0.43
181,rock,paper,1,127,5,49,0.7,0.03,0.27,78,0.43
182,scissors,paper,-1,127,5,50,0.7,0.03,0.27,77,0.42
183,rock,paper,1,128,5,50,0.7,0.03,0.27,78,0.43
184,rock,scissors,-1,128,5,51,0.7,0.03,0.28,77,0.42
185,rock,paper,1,129,5,51,0.7,0.03,0.28,78,0.42
186,rock,scissors,-1,129,5,52,0.69,0.03,0.28,77,0.41
187,rock,paper,1,130,5,52,0.7,0.03,0.28,78,0.42
188,rock,paper,1,131,5,52,0.7,0.03,0.28,79,0.42
189,rock,paper,1,132,5,52,0.7,0.03,0.28,80,0.42
190,rock,paper,1,133,5,52,0.7,0.03,0.27,81,0.43
191,rock,paper,1,134,5,52,0.7,0.03,0.27,82,0.43
192,rock,paper,1,135,5,52,0.7,0.03,0.27,83,0.43
193,rock,paper,1,136,5,52,0.7,0.03,0.27,84,0.44
194,rock,paper,1,137,5,52,0.71,0.03,0.27,85,0.44
195,rock,paper,1,138,5,52,0.71,0.03,0.27,86,0.44
196,scissors,paper,-1,138,5,53,0.7,0.03,0.27,85,0.43
197,rock,paper,1,139,5,53,0.71,0.03,0.27,86,0.44
198,rock,paper,1,140,5,53,0.71,0.03,0.27,87,0.44
199,rock,paper,1,141,5,53,0.71,0.03,0.27,88,0.44
200,rock,paper,1,142,5,53,0.71,0.03,0.27,89,0.45
201,rock,paper,1,143,5,53,0.71,0.02,0.26,90,0.45
202,rock,paper,1,144,5,53,0.71,0.02,0.26,91,0.45
203,rock,scissors,-1,144,5,54,0.71,0.02,0.27,90,0.44
204,rock,scissors,-1,144,5,55,0.71,0.02,0.27,89,0.44
205,rock,paper,1,145,5,55,0.71,0.02,0.27,90,0.44
206,scissors,paper,-1,145,5,56,0.7,0.02,0.27,89,0.43
207,scissors,scissors,0,145,6,56,0.7,0.03,0.27,89,0.43
208,rock,paper,1,146,6,56,0.7,0.03,0.27,90,0.43
209,rock,paper,1,147,6,56,0.7,0.03,0.27,91,0.44
210,rock,paper,1,148,6,56,0.7,0.03,0.27,92,0.44
211,rock,paper,1,149,6,56,0.71,0.03,0.27,93,0.44
212,rock,paper,1,150,6,56,0.71,0.03,0.26,94,0.44
213,rock,paper,1,151,6,56,0.71,0.03,0.26,95,0.45
214,rock,paper,1,152,6,56,0.71,0.03,0.26,96,0.45
215,rock,paper,1,153,6,56,0.71,0.03,0.26,97,0.45
216,rock,scissors,-1,153,6,57,0.71,0.03,0.26,96,0.44
217,scissors,paper,-1,153,6,58,0.71,0.03,0.27,95,0.44
218,rock,paper,1,154,6,58,0.71,0.03,0.27,96,0.44
219,rock,paper,1,155,6,58,0.71,0.03,0.26,97,0.44
220,rock,paper,1,156,6,58,0.71,0.03,0.26,98,0.45
221,rock,paper,1,157,6,58,0.71,0.03,0.26,99,0.45
222,rock,paper,1,158,6,58,0.71,0.03,0.26,100,0.45
223,rock,paper,1,159,6,58,0.71,0.03,0.26,101,0.45
224,rock,paper,1,160,6,58,0.71,0.03,0.26,102,0.46
225,rock,paper,1,161,6,58,0.72,0.03,0.26,103,0.46
226,rock,scissors,-1,161,6,59,0.71,0.03,0.26,102,0.45
227,rock,paper,1,162,6,59,0.71,0.03,0.26,103,0.45
228,rock,paper,1,163,6,59,0.71,0.03,0.26,104,0.46
229,rock,paper,1,164,6,59,0.72,0.03,0.26,105,0.46
230,rock,paper,1,165,6,59,0.72,0.03,0.26,106,0.46
231,rock,paper,1,166,6,59,0.72,0.03,0.26,107,0.46
232,rock,paper,1,167,6,59,0.72,0.03,0.25,108,0.47
233,rock,scissors,-1,167,6,60,0.72,0.03,0.26,107,0.46
234,scissors,paper,-1,167,6,61,0.71,0.03,0.26,106,0.45
235,rock,paper,1,168,6,61,0.71,0.03,0.26,107,0.46
236,rock,paper,1,169,6,61,0.72,0.03,0.26,108,0.46
237,scissors,paper,-1,169,6,62,0.71,0.03,0.26,107,0.45
238,rock,paper,1,170,6,62,0.71,0.03,0.26,108,0.45
239,rock,paper,1,171,6,62,0.72,0.03,0.26,109,0.46
240,rock,paper,1,172,6,62,0.72,0.03,0.26,110,0.46
241,rock,paper,1,173,6,62,0.72,0.02,0.26,111,0.46
242,rock,paper,1,174,6,62,0.72,0.02,0.26,112,0.46
243,rock,paper,1,175,6,62,0.72,0.02,0.26,113,0.47
244,rock,paper,1,176,6,62,0.72,0.02,0.25,114,0.47
245,rock,paper,1,177,6,62,0.72,0.02,0.25,115,0.47
246,rock,paper,1,178,6,62,0.72,0.02,0.25,116,0.47
247,rock,paper,1,179,6,62,0.72,0.02,0.25,117,0.47
248,scissors,paper,-1,179,6,63,0.72,0.02,0.25,116,0.47
249,scissors,paper,-1,179,6,64,0.72,0.02,0.26,115,0.46
250,rock,paper,1,180,6,64,0.72,0.02,0.26,116,0.46
251,scissors,paper,-1,180,6,65,0.72,0.02,0.26,115,0.46
252,scissors,scissors,0,180,7,65,0.71,0.03,0.26,115,0.46
253,rock,paper,1,181,7,65,0.72,0.03,0.26,116,0.46
254,scissors,paper,-1,181,7,66,0.71,0.03,0.26,115,0.45
255,rock,paper,1,182,7,66,0.71,0.03,0.26,116,0.45
256,rock,paper,1,183,7,66,0.71,0.03,0.26,117,0.46
257,rock,scissors,-1,183,7,67,0.71,0.03,0.26,116,0.45
258,rock,paper,1,184,7,67,0.71,0.03,0.26,117,0.45
259,rock,paper,1,185,7,67,0.71,0.03,0.26,118,0.46
260,scissors,paper,-1,185,7,68,0.71,0.03,0.26,117,0.45
261,rock,paper,1,186,7,68,0.71,0.03,0.26,118,0.45
262,rock,paper,1,187,7,68,0.71,0.03,0.26,119,0.45
263,rock,paper,1,188,7,68,0.71,0.03,0.26,120,0.46
264,rock,paper,1,189,7,68,0.72,0.03,0.26,121,0.46
265,rock,paper,1,190,7,68,0.72,0.03,0.26,122,0.46
266,rock,scissors,-1,190,7,69,0.71,0.03,0.26,121,0.45
267,rock,paper,1,191,7,69,0.72,0.03,0.26,122,0.46
268,rock,paper,1,192,7,69,0.72,0.03,0.26,123,0.46
269,rock,paper,1,193,7,69,0.72,0.03,0.26,124,0.46
270,rock,paper,1,194,7,69,0.72,0.03,0.26,125,0.46
271,rock,paper,1,195,7,69,0.72,0.03,0.25,126,0.46
272,scissors,paper,-1,195,7,70,0.72,0.03,0.26,125,0.46
273,rock,paper,1,196,7,70,0.72,0.03,0.26,126,0.46
274,rock,paper,1,197,7,70,0.72,0.03,0.26,127,0.46
275,rock,paper,1,198,7,70,0.72,0.03,0.25,128,0.47
276,rock,paper,1,199,7,70,0.72,0.03,0.25,129,0.47
277,rock,paper,1,200,7,70,0.72,0.03,0.25,130,0.47
278,scissors,paper,-1,200,7,71,0.72,0.03,0.26,129,0.46
279,scissors,paper,-1,200,7,72,0.72,0.03,0.26,128,0.46
280,rock,paper,1,201,7,72,0.72,0.03,0.26,129,0.46
281,rock,paper,1,202,7,72,0.72,0.02,0.26,130,0.46
282,rock,paper,1,203,7,72,0.72,0.02,0.26,131,0.46
283,scissors,scissors,0,203,8,72,0.72,0.03,0.25,131,0.46
284,rock,paper,1,204,8,72,0.72,0.03,0.25,132,0.46
285,rock,paper,1,205,8,72,0.72,0.03,0.25,133,0.47
286,rock,paper,1,206,8,72,0.72,0.03,0.25,134,0.47
287,rock,paper,1,207,8,72,0.72,0.03,0.25,135,0.47
288,rock,paper,1,208,8,72,0.72,0.03,0.25,136,0.47
289,rock,paper,1,209,8,72,0.72,0.03,0.25,137,0.47
290,rock,paper,1,210,8,72,0.72,0.03,0.25,138,0.48
291,scissors,paper,-1,210,8,73,0.72,0.03,0.25,137,0.47
292,rock,scissors,-1,210,8,74,0.72,0.03,0.25,136,0.47
293,rock,paper,1,211,8,74,0.72,0.03,0.25,137,0.47
294,rock,scissors,-1,211,8,75,0.72,0.03,0.26,136,0.46
295,rock,paper,1,212,8,75,0.72,0.03,0.25,137,0.46
296,rock,paper,1,213,8,75,0.72,0.03,0.25,138,0.47
297,rock,paper,1,214,8,75,0.72,0.03,0.25,139,0.47
298,rock,scissors,-1,214,8,76,0.72,0.03,0.26,138,0.46
299,rock,paper,1,215,8,76,0.72,0.03,0.25,139,0.46
300,rock,paper,1,216,8,76,0.72,0.03,0.25,140,0.47
301,scissors,scissors,0,216,9,76,0.72,0.03,0.25,140,0.47
302,scissors,paper,-1,216,9,77,0.72,0.03,0.25,139,0.46
303,rock,paper,1,217,9,77,0.72,0.03,0.25,140,0.46
304,rock,paper,1,218,9,77,0.72,0.03,0.25,141,0.46
305,scissors,paper,-1,218,9,78,0.71,0.03,0.26,140,0.46
306,rock,scissors,-1,218,9,79,0.71,0.03,0.26,139,0.45
307,rock,scissors,-1,218,9,80,0.71,0.03,0.26,138,0.45
308,rock,paper,1,219,9,80,0.71,0.03,0.26,139,0.45
309,rock,scissors,-1,219,9,81,0.71,0.03,0.26,138,0.45
310,rock,scissors,-1,219,9,82,0.71,0.03,0.26,137,0.44
311,rock,paper,1,220,9,82,0.71,0.03,0.26,138,0.44
312,rock,paper,1,221,9,82,0.71,0.03,0.26,139,0.45
313,rock,scissors,-1,221,9,83,0.71,0.03,0.27,138,0.44
314,rock,paper,1,222,9,83,0.71,0.03,0.26,139,0.44
315,rock,paper,1,223,9,83,0.71,0.03,0.26,140,0.44
316,rock,paper,1,224,9,83,0.71,0.03,0.26,141,0.45
317,scissors,scissors,0,224,10,83,0.71,0.03,0.26,141,0.44
318,rock,paper,1,225,10,83,0.71,0.03,0.26,142,0.45
319,rock,paper,1,226,10,83,0.71,0.03,0.26,143,0.45
320,rock,paper,1,227,10,83,0.71,0.03,0.26,144,0.45
321,rock,paper,1,228,10,83,0.71,0.03,0.26,145,0.45
322,rock,scissors,-1,228,10,84,0.71,0.03,0.26,144,0.45
323,rock,paper,1,229,10,84,0.71,0.03,0.26,145,0.45
324,rock,paper,1,230,10,84,0.71,0.03,0.26,146,0.45
325,rock,paper,1,231,10,84,0.71,0.03,0.26,147,0.45
326,rock,paper,1,232,10,84,0.71,0.03,0.26,148,0.45
327,rock,paper,1,233,10,84,0.71,0.03,0.26,149,0.46
328,rock,paper,1,234,10,84,0.71,0.03,0.26,150,0.46
329,rock,paper,1,235,10,84,0.71,0.03,0.26,151,0.46
330,rock,paper,1,236,10,84,0.72,0.03,0.25,152,0.46
331,rock,paper,1,237,10,84,0.72,0.03,0.25,153,0.46
332,rock,paper,1,238,10,84,0.72,0.03,0.25,154,0.46
333,rock,paper,1,239,10,84,0.72,0.03,0.25,155,0.47
334,scissors,paper,-1,239,10,85,0.72,0.03,0.25,154,0.46
335,rock,paper,1,240,10,85,0.72,0.03,0.25,155,0.46
336,scissors,paper,-1,240,10,86,0.71,0.03,0.26,154,0.46
337,rock,paper,1,241,10,86,0.72,0.03,0.26,155,0.46
338,rock,scissors,-1,241,10,87,0.71,0.03,0.26,154,0.46
339,scissors,scissors,0,241,11,87,0.71,0.03,0.26,154,0.45
340,rock,paper,1,242,11,87,0.71,0.03,0.26,155,0.46
341,rock,scissors,-1,242,11,88,0.71,0.03,0.26,154,0.45
342,rock,paper,1,243,11,88,0.71,0.03,0.26,155,0.45
343,scissors,paper,-1,243,11,89,0.71,0.03,0.26,154,0.45
344,rock,paper,1,244,11,89,0.71,0.03,0.26,155,0.45
345,rock,paper,1,245,11,89,0.71,0.03,0.26,156,0.45
346,rock,paper,1,246,11,89,0.71,0.03,0.26,157,0.45
347,rock,paper,1,247,11,89,0.71,0.03,0.26,158,0.46
348,rock,paper,1,248,11,89,0.71,0.03,0.26,159,0.46
349,rock,scissors,-1,248,11,90,0.71,0.03,0.26,158,0.45
350,rock,paper,1,249,11,90,0.71,0.03,0.26,159,0.45
351,rock,paper,1,250,11,90,0.71,0.03,0.26,160,0.46
352,rock,paper,1,251,11,90,0.71,0.03,0.26,161,0.46
353,rock,scissors,-1,251,11,91,0.71,0.03,0.26,160,0.45
354,scissors,paper,-1,251,11,92,0.71,0.03,0.26,159,0.45
355,rock,paper,1,252,11,92,0.71,0.03,0.26,160,0.45
356,rock,paper,1,253,11,92,0.71,0.03,0.26,161,0.45
357,scissors,paper,-1,253,11,93,0.71,0.03,0.26,160,0.45
358,rock,paper,1,254,11,93,0.71,0.03,0.26,161,0.45
359,scissors,paper,-1,254,11,94,0.71,0.03,0.26,160,0.45
360,rock,paper,1,255,11,94,0.71,0.03,0.26,161,0.45
361,rock,scissors,-1,255,11,95,0.71,0.03,0.26,160,0.44
362,rock,paper,1,256,11,95,0.71,0.03,0.26,161,0.44
363,rock,paper,1,257,11,95,0.71,0.03,0.26,162,0.45
364,rock,paper,1,258,11,95,0.71,0.03,0.26,163,0.45
365,rock,paper,1,259,11,95,0.71,0.03,0.26,164,0.45
366,rock,paper,1,260,11,95,0.71,0.03,0.26,165,0.45
367,rock,paper,1,261,11,95,0.71,0.03,0.26,166,0.45
368,rock,paper,1,262,11,95,0.71,0.03,0.26,167,0.45
369,rock,paper,1,263,11,95,0.71,0.03,0.26,168,0.46
370,rock,scissors,-1,263,11,96,0.71,0.03,0.26,167,0.45
371,rock,paper,1,264,11,96,0.71,0.03,0.26,168,0.45
372,rock,paper,1,265,11,96,0.71,0.03,0.26,169,0.45
373,rock,paper,1,266,11,96,0.71,0.03,0.26,170,0.46
374,rock,paper,1,267,11,96,0.71,0.03,0.26,171,0.46
375,scissors,paper,-1,267,11,97,0.71,0.03,0.26,170,0.45
376,rock,scissors,-1,267,11,98,0.71,0.03,0.26,169,0.45
377,rock,paper,1,268,11,98,0.71,0.03,0.26,170,0.45
378,rock,scissors,-1,268,11,99,0.71,0.03,0.26,169,0.45
379,rock,paper,1,269,11,99,0.71,0.03,0.26,170,0.45
380,rock,paper,1,270,11,99,0.71,0.03,0.26,171,0.45
381,rock,paper,1,271,11,99,0.71,0.03,0.26,172,0.45
382,rock,paper,1,272,11,99,0.71,0.03,0.26,173,0.45
383,rock,paper,1,273,11,99,0.71,0.03,0.26,174,0.45
384,rock,paper,1,274,11,99,0.71,0.03,0.26,175,0.46
385,rock,paper,1,275,11,99,0.71,0.03,0.26,176,0.46
386,rock,scissors,-1,275,11,100,0.71,0.03,0.26,175,0.45
387,rock,paper,1,276,11,100,0.71,0.03,0.26,176,0.45
388,rock,paper,1,277,11,100,0.71,0.03,0.26,177,0.46
389,rock,paper,1,278,11,100,0.71,0.03,0.26,178,0.46
390,rock,paper,1,279,11,100,0.72,0.03,0.26,179,0.46
391,rock,paper,1,280,11,100,0.72,0.03,0.26,180,0.46
392,rock,scissors,-1,280,11,101,0.71,0.03,0.26,179,0.46
393,rock,scissors,-1,280,11,102,0.71,0.03,0.26,178,0.45
394,rock,paper,1,281,11,102,0.71,0.03,0.26,179,0.45
395,rock,paper,1,282,11,102,0.71,0.03,0.26,180,0.46
396,rock,scissors,-1,282,11,103,0.71,0.03,0.26,179,0.45
397,rock,paper,1,283,11,103,0.71,0.03,0.26,180,0.45
398,scissors,paper,-1,283,11,104,0.71,0.03,0.26,179,0.45
399,rock,paper,1,284,11,104,0.71,0.03,0.26,180,0.45
400,scissors,paper,-1,284,11,105,0.71,0.03,0.26,179,0.45
401,rock,scissors,-1,284,11,106,0.71,0.03,0.26,178,0.44
402,rock,paper,1,285,11,106,0.71,0.03,0.26,179,0.45
