n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
71,paper,scissors,1,27,18,26,0.38,0.25,0.37,1,0.01
72,paper,scissors,1,28,18,26,0.39,0.25,0.36,2,0.03
73,paper,paper,0,28,19,26,0.38,0.26,0.36,2,0.03
74,paper,paper,0,28,20,26,0.38,0.27,0.35,2,0.03
75,paper,paper,0,28,21,26,0.37,0.28,0.35,2,0.03
76,paper,paper,0,28,22,26,0.37,0.29,0.34,2,0.03
77,paper,scissors,1,29,22,26,0.38,0.29,0.34,3,0.04
78,paper,scissors,1,30,22,26,0.38,0.28,0.33,4,0.05
79,paper,scissors,1,31,22,26,0.39,0.28,0.33,5,0.06
80,rock,paper,1,32,22,26,0.4,0.28,0.33,6,0.07
81,paper,paper,0,32,23,26,0.4,0.28,0.32,6,0.07
82,scissors,scissors,0,32,24,26,0.39,0.29,0.32,6,0.07
83,paper,paper,0,32,25,26,0.39,0.3,0.31,6,0.07
84,paper,paper,0,32,26,26,0.38,0.31,0.31,6,0.07
85,scissors,scissors,0,32,27,26,0.38,0.32,0.31,6,0.07
86,paper,paper,0,32,28,26,0.37,0.33,0.3,6,0.07
87,paper,scissors,1,33,28,26,0.38,0.32,0.3,7,0.08
88,rock,paper,1,34,28,26,0.39,0.32,0.3,8,0.09
89,paper,paper,0,34,29,26,0.38,0.33,0.29,8,0.09
90,scissors,paper,-1,34,29,27,0.38,0.32,0.3,7,0.08
91,rock,scissors,-1,34,29,28,0.37,0.32,0.31,6,0.07
92,rock,paper,1,35,29,28,0.38,0.32,0.3,7,0.08
93,rock,scissors,-1,35,29,29,0.38,0.31,0.31,6,0.06
94,paper,scissors,1,36,29,29,0.38,0.31,0.31,7,0.07
95,paper,paper,0,36,30,29,0.38,0.32,0.31,7,0.07
96,rock,scissors,-1,36,30,30,0.38,0.31,0.31,6,0.06
97,rock,paper,1,37,30,30,0.38,0.31,0.31,7,0.07
98,paper,scissors,1,38,30,30,0.39,0.31,0.31,8,0.08
99,paper,scissors,1,39,30,30,0.39,0.3,0.3,9,0.09
100,rock,scissors,-1,39,30,31,0.39,0.3,0.31,8,0.08
101,paper,scissors,1,40,30,31,0.4,0.3,0.31,9,0.09
102,scissors,paper,-1,40,30,32,0.39,0.29,0.31,8,0.08
103,paper,paper,0,40,31,32,0.39,0.3,0.31,8,0.08
104,paper,paper,0,40,32,32,0.38,0.31,0.31,8,0.08
105,rock,rock,0,40,33,32,0.38,0.31,0.3,8,0.08
106,paper,rock,-1,40,33,33,0.38,0.31,0.31,7,0.07
107,paper,paper,0,40,34,33,0.37,0.32,0.31,7,0.07
108,paper,paper,0,40,35,33,0.37,0.32,0.31,7,0.06
109,rock,paper,1,41,35,33,0.38,0.32,0.3,8,0.07
110,rock,scissors,-1,41,35,34,0.37,0.32,0.31,7,0.06
111,paper,scissors,1,42,35,34,0.38,0.32,0.31,8,0.07
112,scissors,scissors,0,42,36,34,0.38,0.32,0.3,8,0.07
113,paper,paper,0,42,37,34,0.37,0.33,0.3,8,0.07
114,paper,scissors,1,43,37,34,0.38,0.32,0.3,9,0.08
115,paper,paper,0,43,38,34,0.37,0.33,0.3,9,0.08
116,paper,scissors,1,44,38,34,0.38,0.33,0.29,10,0.09
117,rock,paper,1,45,38,34,0.38,0.32,0.29,11,0.09
118,paper,paper,0,45,39,34,0.38,0.33,0.29,11,0.09
119,rock,scissors,-1,45,39,35,0.38,0.33,0.29,10,0.08
120,scissors,scissors,0,45,40,35,0.38,0.33,0.29,10,0.08
121,rock,paper,1,46,40,35,0.38,0.33,0.29,11,0.09
122,scissors,paper,-1,46,40,36,0.38,0.33,0.3,10,0.08
123,rock,paper,1,47,40,36,0.38,0.33,0.29,11,0.09
124,paper,rock,-1,47,40,37,0.38,0.32,0.3,10,0.08
125,paper,paper,0,47,41,37,0.38,0.33,0.3,10,0.08
126,rock,scissors,-1,47,41,38,0.37,0.33,0.3,9,0.07
127,paper,paper,0,47,42,38,0.37,0.33,0.3,9,0.07
128,paper,scissors,1,48,42,38,0.38,0.33,0.3,10,0.08
129,rock,rock,0,48,43,38,0.37,0.33,0.29,10,0.08
130,paper,scissors,1,49,43,38,0.38,0.33,0.29,11,0.08
131,rock,scissors,-1,49,43,39,0.37,0.33,0.3,10,0.08
132,rock,scissors,-1,49,43,40,0.37,0.33,0.3,9,0.07
133,paper,paper,0,49,44,40,0.37,0.33,0.3,9,0.07
134,paper,scissors,1,50,44,40,0.37,0.33,0.3,10,0.07
135,paper,paper,0,50,45,40,0.37,0.33,0.3,10,0.07
136,paper,scissors,1,51,45,40,0.38,0.33,0.29,11,0.08
137,rock,scissors,-1,51,45,41,0.37,0.33,0.3,10,0.07
138,paper,scissors,1,52,45,41,0.38,0.33,0.3,11,0.08
139,paper,rock,-1,52,45,42,0.37,0.32,0.3,10,0.07
140,paper,scissors,1,53,45,42,0.38,0.32,0.3,11,0.08
141,rock,scissors,-1,53,45,43,0.38,0.32,0.3,10,0.07
142,rock,rock,0,53,46,43,0.37,0.32,0.3,10,0.07
143,paper,scissors,1,54,46,43,0.38,0.32,0.3,11,0.08
144,paper,scissors,1,55,46,43,0.38,0.32,0.3,12,0.08
145,rock,paper,1,56,46,43,0.39,0.32,0.3,13,0.09
146,paper,rock,-1,56,46,44,0.38,0.32,0.3,12,0.08
147,paper,paper,0,56,47,44,0.38,0.32,0.3,12,0.08
148,paper,rock,-1,56,47,45,0.38,0.32,0.3,11,0.07
149,paper,paper,0,56,48,45,0.38,0.32,0.3,11,0.07
150,paper,scissors,1,57,48,45,0.38,0.32,0.3,12,0.08
151,paper,scissors,1,58,48,45,0.38,0.32,0.3,13,0.09
152,rock,rock,0,58,49,45,0.38,0.32,0.3,13,0.09
153,scissors,scissors,0,58,50,45,0.38,0.33,0.29,13,0.08
154,paper,rock,-1,58,50,46,0.38,0.32,0.3,12,0.08
155,paper,scissors,1,59,50,46,0.38,0.32,0.3,13,0.08
156,rock,scissors,-1,59,50,47,0.38,0.32,0.3,12,0.08
157,rock,paper,1,60,50,47,0.38,0.32,0.3,13,0.08
158,paper,paper,0,60,51,47,0.38,0.32,0.3,13,0.08
159,scissors,rock,1,61,51,47,0.38,0.32,0.3,14,0.09
160,paper,scissors,1,62,51,47,0.39,0.32,0.29,15,0.09
161,rock,rock,0,62,52,47,0.39,0.32,0.29,15,0.09
162,scissors,paper,-1,62,52,48,0.38,0.32,0.3,14,0.09
163,scissors,scissors,0,62,53,48,0.38,0.33,0.29,14,0.09
164,rock,scissors,-1,62,53,49,0.38,0.32,0.3,13,0.08
165,rock,scissors,-1,62,53,50,0.38,0.32,0.3,12,0.07
166,paper,paper,0,62,54,50,0.37,0.33,0.3,12,0.07
167,rock,paper,1,63,54,50,0.38,0.32,0.3,13,0.08
168,paper,paper,0,63,55,50,0.38,0.33,0.3,13,0.08
169,rock,paper,1,64,55,50,0.38,0.33,0.3,14,0.08
170,rock,paper,1,65,55,50,0.38,0.32,0.29,15,0.09
171,paper,scissors,1,66,55,50,0.39,0.32,0.29,16,0.09
172,rock,scissors,-1,66,55,51,0.38,0.32,0.3,15,0.09
173,paper,paper,0,66,56,51,0.38,0.32,0.29,15,0.09
174,paper,scissors,1,67,56,51,0.39,0.32,0.29,16,0.09
175,paper,paper,0,67,57,51,0.38,0.33,0.29,16,0.09
176,scissors,paper,-1,67,57,52,0.38,0.32,0.3,15,0.09
177,paper,scissors,1,68,57,52,0.38,0.32,0.29,16,0.09
178,paper,scissors,1,69,57,52,0.39,0.32,0.29,17,0.1
179,rock,paper,1,70,57,52,0.39,0.32,0.29,18,0.1
180,scissors,scissors,0,70,58,52,0.39,0.32,0.29,18,0.1
181,rock,scissors,-1,70,58,53,0.39,0.32,0.29,17,0.09
182,paper,scissors,1,71,58,53,0.39,0.32,0.29,18,0.1
183,paper,paper,0,71,59,53,0.39,0.32,0.29,18,0.1
184,paper,scissors,1,72,59,53,0.39,0.32,0.29,19,0.1
185,scissors,scissors,0,72,60,53,0.39,0.32,0.29,19,0.1
186,rock,rock,0,72,61,53,0.39,0.33,0.28,19,0.1
187,paper,paper,0,72,62,53,0.39,0.33,0.28,19,0.1
188,rock,scissors,-1,72,62,54,0.38,0.33,0.29,18,0.1
189,paper,paper,0,72,63,54,0.38,0.33,0.29,18,0.1
190,paper,scissors,1,73,63,54,0.38,0.33,0.28,19,0.1
191,rock,rock,0,73,64,54,0.38,0.34,0.28,19,0.1
192,paper,scissors,1,74,64,54,0.39,0.33,0.28,20,0.1
193,rock,scissors,-1,74,64,55,0.38,0.33,0.28,19,0.1
194,rock,scissors,-1,74,64,56,0.38,0.33,0.29,18,0.09
195,rock,paper,1,75,64,56,0.38,0.33,0.29,19,0.1
196,paper,paper,0,75,65,56,0.38,0.33,0.29,19,0.1
197,scissors,rock,1,76,65,56,0.39,0.33,0.28,20,0.1
198,rock,scissors,-1,76,65,57,0.38,0.33,0.29,19,0.1
199,paper,paper,0,76,66,57,0.38,0.33,0.29,19,0.1
200,rock,scissors,-1,76,66,58,0.38,0.33,0.29,18,0.09
201,rock,rock,0,76,67,58,0.38,0.33,0.29,18,0.09
202,paper,scissors,1,77,67,58,0.38,0.33,0.29,19,0.09
203,scissors,scissors,0,77,68,58,0.38,0.33,0.29,19,0.09
204,paper,paper,0,77,69,58,0.38,0.34,0.28,19,0.09
205,scissors,paper,-1,77,69,59,0.38,0.34,0.29,18,0.09
206,paper,scissors,1,78,69,59,0.38,0.33,0.29,19,0.09
207,rock,scissors,-1,78,69,60,0.38,0.33,0.29,18,0.09
208,rock,scissors,-1,78,69,61,0.38,0.33,0.29,17,0.08
209,rock,paper,1,79,69,61,0.38,0.33,0.29,18,0.09
210,rock,scissors,-1,79,69,62,0.38,0.33,0.3,17,0.08
211,paper,scissors,1,80,69,62,0.38,0.33,0.29,18,0.09
212,paper,scissors,1,81,69,62,0.38,0.33,0.29,19,0.09
213,rock,paper,1,82,69,62,0.38,0.32,0.29,20,0.09
214,paper,scissors,1,83,69,62,0.39,0.32,0.29,21,0.1
215,rock,paper,1,84,69,62,0.39,0.32,0.29,22,0.1
216,paper,rock,-1,84,69,63,0.39,0.32,0.29,21,0.1
217,paper,scissors,1,85,69,63,0.39,0.32,0.29,22,0.1
218,paper,rock,-1,85,69,64,0.39,0.32,0.29,21,0.1
219,paper,scissors,1,86,69,64,0.39,0.32,0.29,22,0.1
220,rock,scissors,-1,86,69,65,0.39,0.31,0.3,21,0.1
221,paper,scissors,1,87,69,65,0.39,0.31,0.29,22,0.1
222,paper,scissors,1,88,69,65,0.4,0.31,0.29,23,0.1
223,scissors,scissors,0,88,70,65,0.39,0.31,0.29,23,0.1
224,paper,scissors,1,89,70,65,0.4,0.31,0.29,24,0.11
225,paper,paper,0,89,71,65,0.4,0.32,0.29,24,0.11
226,scissors,scissors,0,89,72,65,0.39,0.32,0.29,24,0.11
227,paper,scissors,1,90,72,65,0.4,0.32,0.29,25,0.11
228,paper,scissors,1,91,72,65,0.4,0.32,0.29,26,0.11
229,rock,paper,1,92,72,65,0.4,0.31,0.28,27,0.12
230,paper,scissors,1,93,72,65,0.4,0.31,0.28,28,0.12
231,scissors,paper,-1,93,72,66,0.4,0.31,0.29,27,0.12
232,paper,rock,-1,93,72,67,0.4,0.31,0.29,26,0.11
233,rock,paper,1,94,72,67,0.4,0.31,0.29,27,0.12
234,paper,paper,0,94,73,67,0.4,0.31,0.29,27,0.12
235,paper,rock,-1,94,73,68,0.4,0.31,0.29,26,0.11
236,rock,scissors,-1,94,73,69,0.4,0.31,0.29,25,0.11
237,scissors,paper,-1,94,73,70,0.4,0.31,0.3,24,0.1
238,paper,scissors,1,95,73,70,0.4,0.31,0.29,25,0.11
239,paper,scissors,1,96,73,70,0.4,0.31,0.29,26,0.11
240,paper,scissors,1,97,73,70,0.4,0.3,0.29,27,0.11
241,scissors,scissors,0,97,74,70,0.4,0.31,0.29,27,0.11
242,rock,scissors,-1,97,74,71,0.4,0.31,0.29,26,0.11
243,paper,scissors,1,98,74,71,0.4,0.3,0.29,27,0.11
244,scissors,scissors,0,98,75,71,0.4,0.31,0.29,27,0.11
245,paper,scissors,1,99,75,71,0.4,0.31,0.29,28,0.11
246,paper,scissors,1,100,75,71,0.41,0.3,0.29,29,0.12
247,scissors,scissors,0,100,76,71,0.4,0.31,0.29,29,0.12
248,paper,scissors,1,101,76,71,0.41,0.31,0.29,30,0.12
249,paper,scissors,1,102,76,71,0.41,0.31,0.29,31,0.12
250,paper,paper,0,102,77,71,0.41,0.31,0.28,31,0.12
251,rock,scissors,-1,102,77,72,0.41,0.31,0.29,30,0.12
252,rock,scissors,-1,102,77,73,0.4,0.31,0.29,29,0.12
253,paper,scissors,1,103,77,73,0.41,0.3,0.29,30,0.12
254,paper,scissors,1,104,77,73,0.41,0.3,0.29,31,0.12
255,paper,scissors,1,105,77,73,0.41,0.3,0.29,32,0.13
256,rock,scissors,-1,105,77,74,0.41,0.3,0.29,31,0.12
257,scissors,paper,-1,105,77,75,0.41,0.3,0.29,30,0.12
258,paper,paper,0,105,78,75,0.41,0.3,0.29,30,0.12
259,paper,paper,0,105,79,75,0.41,0.31,0.29,30,0.12
260,rock,paper,1,106,79,75,0.41,0.3,0.29,31,0.12
261,rock,paper,1,107,79,75,0.41,0.3,0.29,32,0.12
262,rock,rock,0,107,80,75,0.41,0.31,0.29,32,0.12
263,rock,scissors,-1,107,80,76,0.41,0.3,0.29,31,0.12
264,scissors,paper,-1,107,80,77,0.41,0.3,0.29,30,0.11
265,paper,scissors,1,108,80,77,0.41,0.3,0.29,31,0.12
266,scissors,scissors,0,108,81,77,0.41,0.3,0.29,31,0.12
267,rock,scissors,-1,108,81,78,0.4,0.3,0.29,30,0.11
268,paper,scissors,1,109,81,78,0.41,0.3,0.29,31,0.12
269,paper,scissors,1,110,81,78,0.41,0.3,0.29,32,0.12
270,paper,scissors,1,111,81,78,0.41,0.3,0.29,33,0.12
271,rock,scissors,-1,111,81,79,0.41,0.3,0.29,32,0.12
272,scissors,scissors,0,111,82,79,0.41,0.3,0.29,32,0.12
273,paper,paper,0,111,83,79,0.41,0.3,0.29,32,0.12
274,scissors,paper,-1,111,83,80,0.41,0.3,0.29,31,0.11
275,paper,rock,-1,111,83,81,0.4,0.3,0.29,30,0.11
276,scissors,rock,1,112,83,81,0.41,0.3,0.29,31,0.11
277,paper,paper,0,112,84,81,0.4,0.3,0.29,31,0.11
278,rock,scissors,-1,112,84,82,0.4,0.3,0.29,30,0.11
279,paper,paper,0,112,85,82,0.4,0.3,0.29,30,0.11
280,scissors,scissors,0,112,86,82,0.4,0.31,0.29,30,0.11
281,paper,paper,0,112,87,82,0.4,0.31,0.29,30,0.11
282,scissors,scissors,0,112,88,82,0.4,0.31,0.29,30,0.11
283,paper,scissors,1,113,88,82,0.4,0.31,0.29,31,0.11
284,paper,paper,0,113,89,82,0.4,0.31,0.29,31,0.11
285,rock,rock,0,113,90,82,0.4,0.32,0.29,31,0.11
286,rock,scissors,-1,113,90,83,0.4,0.31,0.29,30,0.1
287,paper,paper,0,113,91,83,0.39,0.32,0.29,30,0.1
288,paper,scissors,1,114,91,83,0.4,0.32,0.29,31,0.11
289,paper,paper,0,114,92,83,0.39,0.32,0.29,31,0.11
290,rock,scissors,-1,114,92,84,0.39,0.32,0.29,30,0.1
291,paper,scissors,1,115,92,84,0.4,0.32,0.29,31,0.11
292,paper,scissors,1,116,92,84,0.4,0.32,0.29,32,0.11
293,rock,paper,1,117,92,84,0.4,0.31,0.29,33,0.11
294,scissors,paper,-1,117,92,85,0.4,0.31,0.29,32,0.11
295,rock,paper,1,118,92,85,0.4,0.31,0.29,33,0.11
296,rock,scissors,-1,118,92,86,0.4,0.31,0.29,32,0.11
297,paper,scissors,1,119,92,86,0.4,0.31,0.29,33,0.11
298,paper,scissors,1,120,92,86,0.4,0.31,0.29,34,0.11
299,rock,scissors,-1,120,92,87,0.4,0.31,0.29,33,0.11
300,scissors,paper,-1,120,92,88,0.4,0.31,0.29,32,0.11
301,scissors,scissors,0,120,93,88,0.4,0.31,0.29,32,0.11
302,rock,paper,1,121,93,88,0.4,0.31,0.29,33,0.11
303,scissors,scissors,0,121,94,88,0.4,0.31,0.29,33,0.11
304,rock,scissors,-1,121,94,89,0.4,0.31,0.29,32,0.11
305,scissors,paper,-1,121,94,90,0.4,0.31,0.3,31,0.1
306,paper,paper,0,121,95,90,0.4,0.31,0.29,31,0.1
307,paper,rock,-1,121,95,91,0.39,0.31,0.3,30,0.1
308,paper,rock,-1,121,95,92,0.39,0.31,0.3,29,0.09
309,paper,scissors,1,122,95,92,0.39,0.31,0.3,30,0.1
310,rock,paper,1,123,95,92,0.4,0.31,0.3,31,0.1
311,paper,rock,-1,123,95,93,0.4,0.31,0.3,30,0.1
312,paper,paper,0,123,96,93,0.39,0.31,0.3,30,0.1
313,paper,paper,0,123,97,93,0.39,0.31,0.3,30,0.1
314,paper,scissors,1,124,97,93,0.39,0.31,0.3,31,0.1
315,paper,scissors,1,125,97,93,0.4,0.31,0.3,32,0.1
316,scissors,scissors,0,125,98,93,0.4,0.31,0.29,32,0.1
317,rock,paper,1,126,98,93,0.4,0.31,0.29,33,0.1
318,rock,rock,0,126,99,93,0.4,0.31,0.29,33,0.1
319,rock,scissors,-1,126,99,94,0.39,0.31,0.29,32,0.1
320,rock,rock,0,126,100,94,0.39,0.31,0.29,32,0.1
321,rock,paper,1,127,100,94,0.4,0.31,0.29,33,0.1
322,paper,rock,-1,127,100,95,0.39,0.31,0.3,32,0.1
323,rock,scissors,-1,127,100,96,0.39,0.31,0.3,31,0.1
324,rock,scissors,-1,127,100,97,0.39,0.31,0.3,30,0.09
325,paper,scissors,1,128,100,97,0.39,0.31,0.3,31,0.1
326,paper,paper,0,128,101,97,0.39,0.31,0.3,31,0.1
327,rock,scissors,-1,128,101,98,0.39,0.31,0.3,30,0.09
328,rock,scissors,-1,128,101,99,0.39,0.31,0.3,29,0.09
329,rock,scissors,-1,128,101,100,0.39,0.31,0.3,28,0.09
330,paper,scissors,1,129,101,100,0.39,0.31,0.3,29,0.09
331,paper,scissors,1,130,101,100,0.39,0.31,0.3,30,0.09
332,paper,scissors,1,131,101,100,0.39,0.3,0.3,31,0.09
333,scissors,paper,-1,131,101,101,0.39,0.3,0.3,30,0.09
334,paper,paper,0,131,102,101,0.39,0.31,0.3,30,0.09
335,rock,scissors,-1,131,102,102,0.39,0.3,0.3,29,0.09
336,rock,paper,1,132,102,102,0.39,0.3,0.3,30,0.09
337,rock,rock,0,132,103,102,0.39,0.31,0.3,30,0.09
338,scissors,scissors,0,132,104,102,0.39,0.31,0.3,30,0.09
339,rock,rock,0,132,105,102,0.39,0.31,0.3,30,0.09
340,paper,rock,-1,132,105,103,0.39,0.31,0.3,29,0.09
341,paper,rock,-1,132,105,104,0.39,0.31,0.3,28,0.08
342,rock,paper,1,133,105,104,0.39,0.31,0.3,29,0.08
343,scissors,rock,1,134,105,104,0.39,0.31,0.3,30,0.09
344,scissors,paper,-1,134,105,105,0.39,0.31,0.31,29,0.08
345,paper,scissors,1,135,105,105,0.39,0.3,0.3,30,0.09
346,paper,scissors,1,136,105,105,0.39,0.3,0.3,31,0.09
347,scissors,paper,-1,136,105,106,0.39,0.3,0.31,30,0.09
348,paper,scissors,1,137,105,106,0.39,0.3,0.3,31,0.09
349,paper,paper,0,137,106,106,0.39,0.3,0.3,31,0.09
350,rock,scissors,-1,137,106,107,0.39,0.3,0.31,30,0.09
351,paper,paper,0,137,107,107,0.39,0.3,0.3,30,0.09
352,rock,paper,1,138,107,107,0.39,0.3,0.3,31,0.09
353,paper,rock,-1,138,107,108,0.39,0.3,0.31,30,0.08
354,paper,paper,0,138,108,108,0.39,0.31,0.31,30,0.08
355,paper,scissors,1,139,108,108,0.39,0.3,0.3,31,0.09
356,rock,scissors,-1,139,108,109,0.39,0.3,0.31,30,0.08
357,paper,scissors,1,140,108,109,0.39,0.3,0.31,31,0.09
358,rock,scissors,-1,140,108,110,0.39,0.3,0.31,30,0.08
359,rock,scissors,-1,140,108,111,0.39,0.3,0.31,29,0.08
360,scissors,scissors,0,140,109,111,0.39,0.3,0.31,29,0.08
361,scissors,paper,-1,140,109,112,0.39,0.3,0.31,28,0.08
362,paper,paper,0,140,110,112,0.39,0.3,0.31,28,0.08
363,paper,rock,-1,140,110,113,0.39,0.3,0.31,27,0.07
364,rock,paper,1,141,110,113,0.39,0.3,0.31,28,0.08
365,paper,scissors,1,142,110,113,0.39,0.3,0.31,29,0.08
366,scissors,paper,-1,142,110,114,0.39,0.3,0.31,28,0.08
367,scissors,paper,-1,142,110,115,0.39,0.3,0.31,27,0.07
368,rock,scissors,-1,142,110,116,0.39,0.3,0.32,26,0.07
369,scissors,scissors,0,142,111,116,0.38,0.3,0.31,26,0.07
370,paper,scissors,1,143,111,116,0.39,0.3,0.31,27,0.07
371,rock,paper,1,144,111,116,0.39,0.3,0.31,28,0.08
372,paper,paper,0,144,112,116,0.39,0.3,0.31,28,0.08
373,paper,scissors,1,145,112,116,0.39,0.3,0.31,29,0.08
374,paper,paper,0,145,113,116,0.39,0.3,0.31,29,0.08
375,paper,scissors,1,146,113,116,0.39,0.3,0.31,30,0.08
376,paper,paper,0,146,114,116,0.39,0.3,0.31,30,0.08
377,paper,rock,-1,146,114,117,0.39,0.3,0.31,29,0.08
378,scissors,paper,-1,146,114,118,0.39,0.3,0.31,28,0.07
379,rock,scissors,-1,146,114,119,0.39,0.3,0.31,27,0.07
380,paper,scissors,1,147,114,119,0.39,0.3,0.31,28,0.07
381,rock,scissors,-1,147,114,120,0.39,0.3,0.31,27,0.07
382,rock,paper,1,148,114,120,0.39,0.3,0.31,28,0.07
383,scissors,paper,-1,148,114,121,0.39,0.3,0.32,27,0.07
384,paper,paper,0,148,115,121,0.39,0.3,0.32,27,0.07
385,paper,paper,0,148,116,121,0.38,0.3,0.31,27,0.07
386,paper,rock,-1,148,116,122,0.38,0.3,0.32,26,0.07
387,rock,paper,1,149,116,122,0.39,0.3,0.32,27,0.07
388,scissors,paper,-1,149,116,123,0.38,0.3,0.32,26,0.07
389,paper,rock,-1,149,116,124,0.38,0.3,0.32,25,0.06
390,paper,paper,0,149,117,124,0.38,0.3,0.32,25,0.06
391,scissors,scissors,0,149,118,124,0.38,0.3,0.32,25,0.06
392,paper,rock,-1,149,118,125,0.38,0.3,0.32,24,0.06
393,paper,paper,0,149,119,125,0.38,0.3,0.32,24,0.06
394,paper,scissors,1,150,119,125,0.38,0.3,0.32,25,0.06
395,rock,paper,1,151,119,125,0.38,0.3,0.32,26,0.07
396,scissors,scissors,0,151,120,125,0.38,0.3,0.32,26,0.07
397,paper,scissors,1,152,120,125,0.38,0.3,0.31,27,0.07
