n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
47,paper,paper,0,14,25,8,0.3,0.53,0.17,6,0.13
48,paper,paper,0,14,26,8,0.29,0.54,0.17,6,0.12
49,rock,paper,1,15,26,8,0.31,0.53,0.16,7,0.14
50,paper,paper,0,15,27,8,0.3,0.54,0.16,7,0.14
51,scissors,paper,-1,15,27,9,0.29,0.53,0.18,6,0.12
52,rock,paper,1,16,27,9,0.31,0.52,0.17,7,0.13
53,paper,paper,0,16,28,9,0.3,0.53,0.17,7,0.13
54,rock,paper,1,17,28,9,0.31,0.52,0.17,8,0.15
55,paper,paper,0,17,29,9,0.31,0.53,0.16,8,0.15
56,rock,paper,1,18,29,9,0.32,0.52,0.16,9,0.16
57,paper,paper,0,18,30,9,0.32,0.53,0.16,9,0.16
58,rock,paper,1,19,30,9,0.33,0.52,0.16,10,0.17
59,paper,paper,0,19,31,9,0.32,0.53,0.15,10,0.17
60,paper,paper,0,19,32,9,0.32,0.53,0.15,10,0.17
61,paper,paper,0,19,33,9,0.31,0.54,0.15,10,0.16
62,rock,paper,1,20,33,9,0.32,0.53,0.15,11,0.18
63,paper,paper,0,20,34,9,0.32,0.54,0.14,11,0.17
64,paper,paper,0,20,35,9,0.31,0.55,0.14,11,0.17
65,rock,paper,1,21,35,9,0.32,0.54,0.14,12,0.18
66,paper,paper,0,21,36,9,0.32,0.55,0.14,12,0.18
67,scissors,paper,-1,21,36,10,0.31,0.54,0.15,11,0.16
68,scissors,paper,-1,21,36,11,0.31,0.53,0.16,10,0.15
69,scissors,paper,-1,21,36,12,0.3,0.52,0.17,9,0.13
70,paper,paper,0,21,37,12,0.3,0.53,0.17,9,0.13
71,paper,paper,0,21,38,12,0.3,0.54,0.17,9,0.13
72,paper,paper,0,21,39,12,0.29,0.54,0.17,9,0.12
73,paper,paper,0,21,40,12,0.29,0.55,0.16,9,0.12
74,scissors,paper,-1,21,40,13,0.28,0.54,0.18,8,0.11
75,paper,paper,0,21,41,13,0.28,0.55,0.17,8,0.11
76,rock,paper,1,22,41,13,0.29,0.54,0.17,9,0.12
77,paper,paper,0,22,42,13,0.29,0.55,0.17,9,0.12
78,rock,paper,1,23,42,13,0.29,0.54,0.17,10,0.13
79,paper,paper,0,23,43,13,0.29,0.54,0.16,10,0.13
80,rock,paper,1,24,43,13,0.3,0.54,0.16,11,0.14
81,rock,paper,1,25,43,13,0.31,0.53,0.16,12,0.15
82,rock,paper,1,26,43,13,0.32,0.52,0.16,13,0.16
83,paper,paper,0,26,44,13,0.31,0.53,0.16,13,0.16
84,rock,paper,1,27,44,13,0.32,0.52,0.15,14,0.17
85,rock,paper,1,28,44,13,0.33,0.52,0.15,15,0.18
86,rock,paper,1,29,44,13,0.34,0.51,0.15,16,0.19
87,rock,paper,1,30,44,13,0.34,0.51,0.15,17,0.2
88,rock,paper,1,31,44,13,0.35,0.5,0.15,18,0.2
89,rock,paper,1,32,44,13,0.36,0.49,0.15,19,0.21
90,rock,paper,1,33,44,13,0.37,0.49,0.14,20,0.22
91,paper,paper,0,33,45,13,0.36,0.49,0.14,20,0.22
92,paper,paper,0,33,46,13,0.36,0.5,0.14,20,0.22
93,paper,paper,0,33,47,13,0.35,0.51,0.14,20,0.22
94,paper,paper,0,33,48,13,0.35,0.51,0.14,20,0.21
95,paper,paper,0,33,49,13,0.35,0.52,0.14,20,0.21
96,rock,paper,1,34,49,13,0.35,0.51,0.14,21,0.22
97,paper,paper,0,34,50,13,0.35,0.52,0.13,21,0.22
98,paper,paper,0,34,51,13,0.35,0.52,0.13,21,0.21
99,scissors,paper,-1,34,51,14,0.34,0.52,0.14,20,0.2
100,paper,paper,0,34,52,14,0.34,0.52,0.14,20,0.2
101,rock,paper,1,35,52,14,0.35,0.51,0.14,21,0.21
102,scissors,paper,-1,35,52,15,0.34,0.51,0.15,20,0.2
103,paper,paper,0,35,53,15,0.34,0.51,0.15,20,0.19
104,paper,paper,0,35,54,15,0.34,0.52,0.14,20,0.19
105,paper,paper,0,35,55,15,0.33,0.52,0.14,20,0.19
106,scissors,paper,-1,35,55,16,0.33,0.52,0.15,19,0.18
107,rock,paper,1,36,55,16,0.34,0.51,0.15,20,0.19
108,scissors,paper,-1,36,55,17,0.33,0.51,0.16,19,0.18
109,paper,paper,0,36,56,17,0.33,0.51,0.16,19,0.17
110,rock,paper,1,37,56,17,0.34,0.51,0.15,20,0.18
111,paper,paper,0,37,57,17,0.33,0.51,0.15,20,0.18
112,paper,paper,0,37,58,17,0.33,0.52,0.15,20,0.18
113,rock,paper,1,38,58,17,0.34,0.51,0.15,21,0.19
114,paper,paper,0,38,59,17,0.33,0.52,0.15,21,0.18
115,rock,paper,1,39,59,17,0.34,0.51,0.15,22,0.19
116,rock,paper,1,40,59,17,0.34,0.51,0.15,23,0.2
117,rock,paper,1,41,59,17,0.35,0.5,0.15,24,0.21
118,rock,paper,1,42,59,17,0.36,0.5,0.14,25,0.21
119,rock,paper,1,43,59,17,0.36,0.5,0.14,26,0.22
120,rock,paper,1,44,59,17,0.37,0.49,0.14,27,0.23
121,scissors,paper,-1,44,59,18,0.36,0.49,0.15,26,0.21
122,rock,paper,1,45,59,18,0.37,0.48,0.15,27,0.22
123,paper,paper,0,45,60,18,0.37,0.49,0.15,27,0.22
124,rock,paper,1,46,60,18,0.37,0.48,0.15,28,0.23
125,paper,paper,0,46,61,18,0.37,0.49,0.14,28,0.22
126,rock,paper,1,47,61,18,0.37,0.48,0.14,29,0.23
127,paper,paper,0,47,62,18,0.37,0.49,0.14,29,0.23
128,paper,paper,0,47,63,18,0.37,0.49,0.14,29,0.23
129,paper,paper,0,47,64,18,0.36,0.5,0.14,29,0.22
130,rock,paper,1,48,64,18,0.37,0.49,0.14,30,0.23
131,paper,paper,0,48,65,18,0.37,0.5,0.14,30,0.23
132,paper,paper,0,48,66,18,0.36,0.5,0.14,30,0.23
133,scissors,paper,-1,48,66,19,0.36,0.5,0.14,29,0.22
134,scissors,paper,-1,48,66,20,0.36,0.49,0.15,28,0.21
135,paper,paper,0,48,67,20,0.36,0.5,0.15,28,0.21
136,paper,paper,0,48,68,20,0.35,0.5,0.15,28,0.21
137,rock,paper,1,49,68,20,0.36,0.5,0.15,29,0.21
138,paper,paper,0,49,69,20,0.36,0.5,0.14,29,0.21
139,paper,paper,0,49,70,20,0.35,0.5,0.14,29,0.21
140,paper,paper,0,49,71,20,0.35,0.51,0.14,29,0.21
141,paper,paper,0,49,72,20,0.35,0.51,0.14,29,0.21
142,paper,paper,0,49,73,20,0.35,0.51,0.14,29,0.2
143,paper,paper,0,49,74,20,0.34,0.52,0.14,29,0.2
144,paper,paper,0,49,75,20,0.34,0.52,0.14,29,0.2
145,paper,paper,0,49,76,20,0.34,0.52,0.14,29,0.2
146,rock,paper,1,50,76,20,0.34,0.52,0.14,30,0.21
147,paper,paper,0,50,77,20,0.34,0.52,0.14,30,0.2
148,paper,paper,0,50,78,20,0.34,0.53,0.14,30,0.2
149,paper,paper,0,50,79,20,0.34,0.53,0.13,30,0.2
150,rock,paper,1,51,79,20,0.34,0.53,0.13,31,0.21
151,paper,paper,0,51,80,20,0.34,0.53,0.13,31,0.21
152,paper,paper,0,51,81,20,0.34,0.53,0.13,31,0.2
153,rock,paper,1,52,81,20,0.34,0.53,0.13,32,0.21
154,scissors,paper,-1,52,81,21,0.34,0.53,0.14,31,0.2
155,rock,paper,1,53,81,21,0.34,0.52,0.14,32,0.21
156,scissors,paper,-1,53,81,22,0.34,0.52,0.14,31,0.2
157,rock,paper,1,54,81,22,0.34,0.52,0.14,32,0.2
158,paper,paper,0,54,82,22,0.34,0.52,0.14,32,0.2
159,paper,paper,0,54,83,22,0.34,0.52,0.14,32,0.2
160,rock,paper,1,55,83,22,0.34,0.52,0.14,33,0.21
161,scissors,paper,-1,55,83,23,0.34,0.52,0.14,32,0.2
162,paper,paper,0,55,84,23,0.34,0.52,0.14,32,0.2
163,rock,paper,1,56,84,23,0.34,0.52,0.14,33,0.2
164,rock,paper,1,57,84,23,0.35,0.51,0.14,34,0.21
165,rock,paper,1,58,84,23,0.35,0.51,0.14,35,0.21
166,paper,paper,0,58,85,23,0.35,0.51,0.14,35,0.21
167,rock,paper,1,59,85,23,0.35,0.51,0.14,36,0.22
168,rock,paper,1,60,85,23,0.36,0.51,0.14,37,0.22
169,rock,paper,1,61,85,23,0.36,0.5,0.14,38,0.22
170,paper,paper,0,61,86,23,0.36,0.51,0.14,38,0.22
171,rock,paper,1,62,86,23,0.36,0.5,0.13,39,0.23
172,scissors,paper,-1,62,86,24,0.36,0.5,0.14,38,0.22
173,paper,paper,0,62,87,24,0.36,0.5,0.14,38,0.22
174,paper,paper,0,62,88,24,0.36,0.51,0.14,38,0.22
175,paper,paper,0,62,89,24,0.35,0.51,0.14,38,0.22
176,rock,paper,1,63,89,24,0.36,0.51,0.14,39,0.22
177,rock,paper,1,64,89,24,0.36,0.5,0.14,40,0.23
178,scissors,paper,-1,64,89,25,0.36,0.5,0.14,39,0.22
179,paper,paper,0,64,90,25,0.36,0.5,0.14,39,0.22
180,scissors,paper,-1,64,90,26,0.36,0.5,0.14,38,0.21
181,scissors,paper,-1,64,90,27,0.35,0.5,0.15,37,0.2
182,paper,paper,0,64,91,27,0.35,0.5,0.15,37,0.2
183,rock,paper,1,65,91,27,0.36,0.5,0.15,38,0.21
184,paper,paper,0,65,92,27,0.35,0.5,0.15,38,0.21
185,scissors,paper,-1,65,92,28,0.35,0.5,0.15,37,0.2
186,paper,paper,0,65,93,28,0.35,0.5,0.15,37,0.2
187,paper,paper,0,65,94,28,0.35,0.5,0.15,37,0.2
188,rock,paper,1,66,94,28,0.35,0.5,0.15,38,0.2
189,paper,paper,0,66,95,28,0.35,0.5,0.15,38,0.2
190,rock,paper,1,67,95,28,0.35,0.5,0.15,39,0.21
191,rock,paper,1,68,95,28,0.36,0.5,0.15,40,0.21
192,paper,paper,0,68,96,28,0.35,0.5,0.15,40,0.21
193,rock,paper,1,69,96,28,0.36,0.5,0.15,41,0.21
194,rock,paper,1,70,96,28,0.36,0.49,0.14,42,0.22
195,paper,paper,0,70,97,28,0.36,0.5,0.14,42,0.22
196,rock,paper,1,71,97,28,0.36,0.49,0.14,43,0.22
197,paper,paper,0,71,98,28,0.36,0.5,0.14,43,0.22
198,paper,paper,0,71,99,28,0.36,0.5,0.14,43,0.22
199,paper,paper,0,71,100,28,0.36,0.5,0.14,43,0.22
200,paper,paper,0,71,101,28,0.35,0.51,0.14,43,0.21
201,rock,paper,1,72,101,28,0.36,0.5,0.14,44,0.22
202,paper,paper,0,72,102,28,0.36,0.5,0.14,44,0.22
203,paper,paper,0,72,103,28,0.35,0.51,0.14,44,0.22
204,rock,paper,1,73,103,28,0.36,0.5,0.14,45,0.22
205,paper,paper,0,73,104,28,0.36,0.51,0.14,45,0.22
206,paper,paper,0,73,105,28,0.35,0.51,0.14,45,0.22
207,paper,paper,0,73,106,28,0.35,0.51,0.14,45,0.22
208,paper,paper,0,73,107,28,0.35,0.51,0.13,45,0.22
209,rock,paper,1,74,107,28,0.35,0.51,0.13,46,0.22
210,paper,paper,0,74,108,28,0.35,0.51,0.13,46,0.22
211,paper,paper,0,74,109,28,0.35,0.52,0.13,46,0.22
212,paper,paper,0,74,110,28,0.35,0.52,0.13,46,0.22
213,paper,paper,0,74,111,28,0.35,0.52,0.13,46,0.22
214,rock,paper,1,75,111,28,0.35,0.52,0.13,47,0.22
215,paper,paper,0,75,112,28,0.35,0.52,0.13,47,0.22
216,paper,paper,0,75,113,28,0.35,0.52,0.13,47,0.22
217,rock,paper,1,76,113,28,0.35,0.52,0.13,48,0.22
218,paper,paper,0,76,114,28,0.35,0.52,0.13,48,0.22
219,paper,paper,0,76,115,28,0.35,0.53,0.13,48,0.22
220,rock,paper,1,77,115,28,0.35,0.52,0.13,49,0.22
221,paper,paper,0,77,116,28,0.35,0.52,0.13,49,0.22
222,paper,paper,0,77,117,28,0.35,0.53,0.13,49,0.22
223,rock,paper,1,78,117,28,0.35,0.52,0.13,50,0.22
224,paper,paper,0,78,118,28,0.35,0.53,0.12,50,0.22
225,paper,paper,0,78,119,28,0.35,0.53,0.12,50,0.22
226,paper,paper,0,78,120,28,0.35,0.53,0.12,50,0.22
227,rock,paper,1,79,120,28,0.35,0.53,0.12,51,0.22
228,paper,paper,0,79,121,28,0.35,0.53,0.12,51,0.22
229,scissors,paper,-1,79,121,29,0.34,0.53,0.13,50,0.22
230,paper,paper,0,79,122,29,0.34,0.53,0.13,50,0.22
231,paper,paper,0,79,123,29,0.34,0.53,0.13,50,0.22
232,scissors,paper,-1,79,123,30,0.34,0.53,0.13,49,0.21
233,paper,paper,0,79,124,30,0.34,0.53,0.13,49,0.21
234,scissors,paper,-1,79,124,31,0.34,0.53,0.13,48,0.21
235,paper,paper,0,79,125,31,0.34,0.53,0.13,48,0.2
236,rock,paper,1,80,125,31,0.34,0.53,0.13,49,0.21
237,rock,paper,1,81,125,31,0.34,0.53,0.13,50,0.21
238,rock,paper,1,82,125,31,0.34,0.53,0.13,51,0.21
239,paper,paper,0,82,126,31,0.34,0.53,0.13,51,0.21
240,paper,paper,0,82,127,31,0.34,0.53,0.13,51,0.21
241,paper,paper,0,82,128,31,0.34,0.53,0.13,51,0.21
242,rock,paper,1,83,128,31,0.34,0.53,0.13,52,0.21
243,rock,paper,1,84,128,31,0.35,0.53,0.13,53,0.22
244,paper,paper,0,84,129,31,0.34,0.53,0.13,53,0.22
245,paper,paper,0,84,130,31,0.34,0.53,0.13,53,0.22
246,paper,paper,0,84,131,31,0.34,0.53,0.13,53,0.22
247,paper,paper,0,84,132,31,0.34,0.53,0.13,53,0.21
248,paper,paper,0,84,133,31,0.34,0.54,0.12,53,0.21
249,paper,paper,0,84,134,31,0.34,0.54,0.12,53,0.21
250,rock,paper,1,85,134,31,0.34,0.54,0.12,54,0.22
251,rock,paper,1,86,134,31,0.34,0.53,0.12,55,0.22
252,paper,paper,0,86,135,31,0.34,0.54,0.12,55,0.22
253,paper,paper,0,86,136,31,0.34,0.54,0.12,55,0.22
254,rock,paper,1,87,136,31,0.34,0.54,0.12,56,0.22
255,paper,paper,0,87,137,31,0.34,0.54,0.12,56,0.22
256,scissors,paper,-1,87,137,32,0.34,0.54,0.12,55,0.21
257,paper,paper,0,87,138,32,0.34,0.54,0.12,55,0.21
258,paper,paper,0,87,139,32,0.34,0.54,0.12,55,0.21
259,scissors,paper,-1,87,139,33,0.34,0.54,0.13,54,0.21
260,rock,paper,1,88,139,33,0.34,0.53,0.13,55,0.21
261,paper,paper,0,88,140,33,0.34,0.54,0.13,55,0.21
262,scissors,paper,-1,88,140,34,0.34,0.53,0.13,54,0.21
263,paper,paper,0,88,141,34,0.33,0.54,0.13,54,0.21
264,rock,paper,1,89,141,34,0.34,0.53,0.13,55,0.21
265,paper,paper,0,89,142,34,0.34,0.54,0.13,55,0.21
266,rock,paper,1,90,142,34,0.34,0.53,0.13,56,0.21
267,paper,paper,0,90,143,34,0.34,0.54,0.13,56,0.21
268,rock,paper,1,91,143,34,0.34,0.53,0.13,57,0.21
269,paper,paper,0,91,144,34,0.34,0.54,0.13,57,0.21
270,paper,paper,0,91,145,34,0.34,0.54,0.13,57,0.21
271,paper,paper,0,91,146,34,0.34,0.54,0.13,57,0.21
272,paper,paper,0,91,147,34,0.33,0.54,0.12,57,0.21
273,rock,paper,1,92,147,34,0.34,0.54,0.12,58,0.21
274,paper,paper,0,92,148,34,0.34,0.54,0.12,58,0.21
275,rock,paper,1,93,148,34,0.34,0.54,0.12,59,0.21
276,paper,paper,0,93,149,34,0.34,0.54,0.12,59,0.21
277,rock,paper,1,94,149,34,0.34,0.54,0.12,60,0.22
278,paper,paper,0,94,150,34,0.34,0.54,0.12,60,0.22
279,scissors,paper,-1,94,150,35,0.34,0.54,0.13,59,0.21
280,rock,paper,1,95,150,35,0.34,0.54,0.12,60,0.21
281,paper,paper,0,95,151,35,0.34,0.54,0.12,60,0.21
282,paper,paper,0,95,152,35,0.34,0.54,0.12,60,0.21
283,rock,paper,1,96,152,35,0.34,0.54,0.12,61,0.22
284,paper,paper,0,96,153,35,0.34,0.54,0.12,61,0.21
285,paper,paper,0,96,154,35,0.34,0.54,0.12,61,0.21
286,paper,paper,0,96,155,35,0.34,0.54,0.12,61,0.21
287,rock,paper,1,97,155,35,0.34,0.54,0.12,62,0.22
288,paper,paper,0,97,156,35,0.34,0.54,0.12,62,0.22
289,paper,paper,0,97,157,35,0.34,0.54,0.12,62,0.21
290,paper,paper,0,97,158,35,0.33,0.54,0.12,62,0.21
291,rock,paper,1,98,158,35,0.34,0.54,0.12,63,0.22
292,rock,paper,1,99,158,35,0.34,0.54,0.12,64,0.22
293,paper,paper,0,99,159,35,0.34,0.54,0.12,64,0.22
294,paper,paper,0,99,160,35,0.34,0.54,0.12,64,0.22
295,scissors,paper,-1,99,160,36,0.34,0.54,0.12,63,0.21
296,scissors,paper,-1,99,160,37,0.33,0.54,0.12,62,0.21
297,paper,paper,0,99,161,37,0.33,0.54,0.12,62,0.21
298,paper,paper,0,99,162,37,0.33,0.54,0.12,62,0.21
299,scissors,paper,-1,99,162,38,0.33,0.54,0.13,61,0.2
300,paper,paper,0,99,163,38,0.33,0.54,0.13,61,0.2
301,rock,paper,1,100,163,38,0.33,0.54,0.13,62,0.21
302,paper,paper,0,100,164,38,0.33,0.54,0.13,62,0.21
303,paper,paper,0,100,165,38,0.33,0.54,0.13,62,0.2
304,paper,paper,0,100,166,38,0.33,0.55,0.12,62,0.2
305,paper,paper,0,100,167,38,0.33,0.55,0.12,62,0.2
306,rock,paper,1,101,167,38,0.33,0.55,0.12,63,0.21
307,rock,paper,1,102,167,38,0.33,0.54,0.12,64,0.21
308,paper,paper,0,102,168,38,0.33,0.55,0.12,64,0.21
309,paper,paper,0,102,169,38,0.33,0.55,0.12,64,0.21
310,paper,paper,0,102,170,38,0.33,0.55,0.12,64,0.21
311,paper,paper,0,102,171,38,0.33,0.55,0.12,64,0.21
312,paper,paper,0,102,172,38,0.33,0.55,0.12,64,0.21
313,scissors,paper,-1,102,172,39,0.33,0.55,0.12,63,0.2
314,rock,paper,1,103,172,39,0.33,0.55,0.12,64,0.2
315,rock,paper,1,104,172,39,0.33,0.55,0.12,65,0.21
316,rock,paper,1,105,172,39,0.33,0.54,0.12,66,0.21
317,paper,paper,0,105,173,39,0.33,0.55,0.12,66,0.21
318,rock,paper,1,106,173,39,0.33,0.54,0.12,67,0.21
319,scissors,paper,-1,106,173,40,0.33,0.54,0.13,66,0.21
320,rock,paper,1,107,173,40,0.33,0.54,0.12,67,0.21
321,paper,paper,0,107,174,40,0.33,0.54,0.12,67,0.21
322,rock,paper,1,108,174,40,0.34,0.54,0.12,68,0.21
323,paper,paper,0,108,175,40,0.33,0.54,0.12,68,0.21
324,scissors,paper,-1,108,175,41,0.33,0.54,0.13,67,0.21
325,paper,paper,0,108,176,41,0.33,0.54,0.13,67,0.21
326,paper,paper,0,108,177,41,0.33,0.54,0.13,67,0.21
327,paper,paper,0,108,178,41,0.33,0.54,0.13,67,0.2
328,rock,paper,1,109,178,41,0.33,0.54,0.12,68,0.21
329,rock,paper,1,110,178,41,0.33,0.54,0.12,69,0.21
330,rock,paper,1,111,178,41,0.34,0.54,0.12,70,0.21
331,paper,paper,0,111,179,41,0.34,0.54,0.12,70,0.21
332,rock,paper,1,112,179,41,0.34,0.54,0.12,71,0.21
333,scissors,paper,-1,112,179,42,0.34,0.54,0.13,70,0.21
334,rock,paper,1,113,179,42,0.34,0.54,0.13,71,0.21
335,paper,paper,0,113,180,42,0.34,0.54,0.13,71,0.21
336,scissors,paper,-1,113,180,43,0.34,0.54,0.13,70,0.21
337,rock,paper,1,114,180,43,0.34,0.53,0.13,71,0.21
338,paper,paper,0,114,181,43,0.34,0.54,0.13,71,0.21
339,rock,paper,1,115,181,43,0.34,0.53,0.13,72,0.21
340,paper,paper,0,115,182,43,0.34,0.54,0.13,72,0.21
341,scissors,paper,-1,115,182,44,0.34,0.53,0.13,71,0.21
342,paper,paper,0,115,183,44,0.34,0.54,0.13,71,0.21
343,paper,paper,0,115,184,44,0.34,0.54,0.13,71,0.21
344,rock,paper,1,116,184,44,0.34,0.53,0.13,72,0.21
345,rock,paper,1,117,184,44,0.34,0.53,0.13,73,0.21
346,scissors,paper,-1,117,184,45,0.34,0.53,0.13,72,0.21
347,rock,paper,1,118,184,45,0.34,0.53,0.13,73,0.21
348,rock,paper,1,119,184,45,0.34,0.53,0.13,74,0.21
349,scissors,paper,-1,119,184,46,0.34,0.53,0.13,73,0.21
350,rock,paper,1,120,184,46,0.34,0.53,0.13,74,0.21
351,scissors,paper,-1,120,184,47,0.34,0.52,0.13,73,0.21
352,rock,paper,1,121,184,47,0.34,0.52,0.13,74,0.21
353,scissors,paper,-1,121,184,48,0.34,0.52,0.14,73,0.21
354,paper,paper,0,121,185,48,0.34,0.52,0.14,73,0.21
355,scissors,paper,-1,121,185,49,0.34,0.52,0.14,72,0.2
356,rock,paper,1,122,185,49,0.34,0.52,0.14,73,0.21
357,scissors,paper,-1,122,185,50,0.34,0.52,0.14,72,0.2
358,scissors,paper,-1,122,185,51,0.34,0.52,0.14,71,0.2
359,scissors,paper,-1,122,185,52,0.34,0.52,0.14,70,0.19
360,paper,paper,0,122,186,52,0.34,0.52,0.14,70,0.19
361,paper,paper,0,122,187,52,0.34,0.52,0.14,70,0.19
362,paper,paper,0,122,188,52,0.34,0.52,0.14,70,0.19
363,paper,paper,0,122,189,52,0.34,0.52,0.14,70,0.19
364,scissors,paper,-1,122,189,53,0.34,0.52,0.15,69,0.19
365,paper,paper,0,122,190,53,0.33,0.52,0.15,69,0.19
366,rock,paper,1,123,190,53,0.34,0.52,0.14,70,0.19
367,rock,paper,1,124,190,53,0.34,0.52,0.14,71,0.19
368,paper,paper,0,124,191,53,0.34,0.52,0.14,71,0.19
369,paper,paper,0,124,192,53,0.34,0.52,0.14,71,0.19
370,paper,paper,0,124,193,53,0.34,0.52,0.14,71,0.19
371,paper,paper,0,124,194,53,0.33,0.52,0.14,71,0.19
372,paper,paper,0,124,195,53,0.33,0.52,0.14,71,0.19
373,paper,paper,0,124,196,53,0.33,0.53,0.14,71,0.19
374,rock,paper,1,125,196,53,0.33,0.52,0.14,72,0.19
375,paper,paper,0,125,197,53,0.33,0.53,0.14,72,0.19
376,paper,paper,0,125,198,53,0.33,0.53,0.14,72,0.19
377,paper,paper,0,125,199,53,0.33,0.53,0.14,72,0.19
378,scissors,paper,-1,125,199,54,0.33,0.53,0.14,71,0.19
379,rock,paper,1,126,199,54,0.33,0.53,0.14,72,0.19
380,paper,paper,0,126,200,54,0.33,0.53,0.14,72,0.19
381,paper,paper,0,126,201,54,0.33,0.53,0.14,72,0.19
382,paper,paper,0,126,202,54,0.33,0.53,0.14,72,0.19
383,rock,paper,1,127,202,54,0.33,0.53,0.14,73,0.19
384,paper,paper,0,127,203,54,0.33,0.53,0.14,73,0.19
385,paper,paper,0,127,204,54,0.33,0.53,0.14,73,0.19
386,rock,paper,1,128,204,54,0.33,0.53,0.14,74,0.19
387,scissors,paper,-1,128,204,55,0.33,0.53,0.14,73,0.19
388,rock,paper,1,129,204,55,0.33,0.53,0.14,74,0.19
389,paper,paper,0,129,205,55,0.33,0.53,0.14,74,0.19
390,rock,paper,1,130,205,55,0.33,0.53,0.14,75,0.19
391,rock,paper,1,131,205,55,0.34,0.52,0.14,76,0.19
392,rock,paper,1,132,205,55,0.34,0.52,0.14,77,0.2
393,paper,paper,0,132,206,55,0.34,0.52,0.14,77,0.2
394,paper,paper,0,132,207,55,0.34,0.53,0.14,77,0.2
395,scissors,paper,-1,132,207,56,0.33,0.52,0.14,76,0.19
396,rock,paper,1,133,207,56,0.34,0.52,0.14,77,0.19
397,paper,paper,0,133,208,56,0.34,0.52,0.14,77,0.19
398,paper,paper,0,133,209,56,0.33,0.53,0.14,77,0.19
399,paper,paper,0,133,210,56,0.33,0.53,0.14,77,0.19
400,paper,paper,0,133,211,56,0.33,0.53,0.14,77,0.19
401,paper,paper,0,133,212,56,0.33,0.53,0.14,77,0.19
402,paper,paper,0,133,213,56,0.33,0.53,0.14,77,0.19
403,paper,paper,0,133,214,56,0.33,0.53,0.14,77,0.19
404,rock,paper,1,134,214,56,0.33,0.53,0.14,78,0.19
405,scissors,paper,-1,134,214,57,0.33,0.53,0.14,77,0.19
