n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
164,rock,paper,1,45,86,33,0.27,0.52,0.2,12,0.07
165,paper,paper,0,45,87,33,0.27,0.53,0.2,12,0.07
166,paper,paper,0,45,88,33,0.27,0.53,0.2,12,0.07
167,paper,paper,0,45,89,33,0.27,0.53,0.2,12,0.07
168,paper,paper,0,45,90,33,0.27,0.54,0.2,12,0.07
169,paper,paper,0,45,91,33,0.27,0.54,0.2,12,0.07
170,rock,paper,1,46,91,33,0.27,0.54,0.19,13,0.08
171,paper,paper,0,46,92,33,0.27,0.54,0.19,13,0.08
172,rock,paper,1,47,92,33,0.27,0.53,0.19,14,0.08
173,scissors,paper,-1,47,92,34,0.27,0.53,0.2,13,0.08
174,rock,paper,1,48,92,34,0.28,0.53,0.2,14,0.08
175,scissors,paper,-1,48,92,35,0.27,0.53,0.2,13,0.07
176,rock,paper,1,49,92,35,0.28,0.52,0.2,14,0.08
177,rock,paper,1,50,92,35,0.28,0.52,0.2,15,0.08
178,paper,paper,0,50,93,35,0.28,0.52,0.2,15,0.08
179,rock,paper,1,51,93,35,0.28,0.52,0.2,16,0.09
180,paper,paper,0,51,94,35,0.28,0.52,0.19,16,0.09
181,rock,paper,1,52,94,35,0.29,0.52,0.19,17,0.09
182,paper,paper,0,52,95,35,0.29,0.52,0.19,17,0.09
183,paper,paper,0,52,96,35,0.28,0.52,0.19,17,0.09
184,paper,paper,0,52,97,35,0.28,0.53,0.19,17,0.09
185,rock,paper,1,53,97,35,0.29,0.52,0.19,18,0.1
186,rock,paper,1,54,97,35,0.29,0.52,0.19,19,0.1
187,paper,paper,0,54,98,35,0.29,0.52,0.19,19,0.1
188,rock,paper,1,55,98,35,0.29,0.52,0.19,20,0.11
189,rock,paper,1,56,98,35,0.3,0.52,0.19,21,0.11
190,paper,paper,0,56,99,35,0.29,0.52,0.18,21,0.11
191,rock,paper,1,57,99,35,0.3,0.52,0.18,22,0.12
192,paper,paper,0,57,100,35,0.3,0.52,0.18,22,0.11
193,rock,paper,1,58,100,35,0.3,0.52,0.18,23,0.12
194,scissors,paper,-1,58,100,36,0.3,0.52,0.19,22,0.11
195,scissors,paper,-1,58,100,37,0.3,0.51,0.19,21,0.11
196,scissors,paper,-1,58,100,38,0.3,0.51,0.19,20,0.1
197,paper,paper,0,58,101,38,0.29,0.51,0.19,20,0.1
198,paper,paper,0,58,102,38,0.29,0.52,0.19,20,0.1
199,rock,paper,1,59,102,38,0.3,0.51,0.19,21,0.11
200,paper,paper,0,59,103,38,0.29,0.52,0.19,21,0.1
201,rock,paper,1,60,103,38,0.3,0.51,0.19,22,0.11
202,paper,paper,0,60,104,38,0.3,0.51,0.19,22,0.11
203,rock,paper,1,61,104,38,0.3,0.51,0.19,23,0.11
204,rock,paper,1,62,104,38,0.3,0.51,0.19,24,0.12
205,paper,paper,0,62,105,38,0.3,0.51,0.19,24,0.12
206,paper,paper,0,62,106,38,0.3,0.51,0.18,24,0.12
207,rock,paper,1,63,106,38,0.3,0.51,0.18,25,0.12
208,rock,paper,1,64,106,38,0.31,0.51,0.18,26,0.12
209,paper,paper,0,64,107,38,0.31,0.51,0.18,26,0.12
210,scissors,paper,-1,64,107,39,0.3,0.51,0.19,25,0.12
211,paper,paper,0,64,108,39,0.3,0.51,0.18,25,0.12
212,rock,paper,1,65,108,39,0.31,0.51,0.18,26,0.12
213,rock,paper,1,66,108,39,0.31,0.51,0.18,27,0.13
214,rock,paper,1,67,108,39,0.31,0.5,0.18,28,0.13
215,scissors,paper,-1,67,108,40,0.31,0.5,0.19,27,0.13
216,rock,paper,1,68,108,40,0.31,0.5,0.19,28,0.13
217,paper,paper,0,68,109,40,0.31,0.5,0.18,28,0.13
218,paper,paper,0,68,110,40,0.31,0.5,0.18,28,0.13
219,rock,paper,1,69,110,40,0.32,0.5,0.18,29,0.13
220,paper,paper,0,69,111,40,0.31,0.5,0.18,29,0.13
221,paper,paper,0,69,112,40,0.31,0.51,0.18,29,0.13
222,scissors,paper,-1,69,112,41,0.31,0.5,0.18,28,0.13
223,rock,paper,1,70,112,41,0.31,0.5,0.18,29,0.13
224,rock,paper,1,71,112,41,0.32,0.5,0.18,30,0.13
225,paper,paper,0,71,113,41,0.32,0.5,0.18,30,0.13
226,paper,paper,0,71,114,41,0.31,0.5,0.18,30,0.13
227,paper,paper,0,71,115,41,0.31,0.51,0.18,30,0.13
228,paper,paper,0,71,116,41,0.31,0.51,0.18,30,0.13
229,paper,paper,0,71,117,41,0.31,0.51,0.18,30,0.13
230,scissors,paper,-1,71,117,42,0.31,0.51,0.18,29,0.13
231,scissors,paper,-1,71,117,43,0.31,0.51,0.19,28,0.12
232,paper,paper,0,71,118,43,0.31,0.51,0.19,28,0.12
233,paper,paper,0,71,119,43,0.3,0.51,0.18,28,0.12
234,scissors,paper,-1,71,119,44,0.3,0.51,0.19,27,0.12
235,scissors,paper,-1,71,119,45,0.3,0.51,0.19,26,0.11
236,rock,paper,1,72,119,45,0.31,0.5,0.19,27,0.11
237,paper,paper,0,72,120,45,0.3,0.51,0.19,27,0.11
238,scissors,paper,-1,72,120,46,0.3,0.5,0.19,26,0.11
239,paper,paper,0,72,121,46,0.3,0.51,0.19,26,0.11
240,paper,paper,0,72,122,46,0.3,0.51,0.19,26,0.11
241,rock,paper,1,73,122,46,0.3,0.51,0.19,27,0.11
242,rock,paper,1,74,122,46,0.31,0.5,0.19,28,0.12
243,scissors,paper,-1,74,122,47,0.3,0.5,0.19,27,0.11
244,paper,paper,0,74,123,47,0.3,0.5,0.19,27,0.11
245,rock,paper,1,75,123,47,0.31,0.5,0.19,28,0.11
246,scissors,paper,-1,75,123,48,0.3,0.5,0.2,27,0.11
247,paper,paper,0,75,124,48,0.3,0.5,0.19,27,0.11
248,paper,paper,0,75,125,48,0.3,0.5,0.19,27,0.11
249,paper,paper,0,75,126,48,0.3,0.51,0.19,27,0.11
250,paper,paper,0,75,127,48,0.3,0.51,0.19,27,0.11
251,rock,paper,1,76,127,48,0.3,0.51,0.19,28,0.11
252,rock,paper,1,77,127,48,0.31,0.5,0.19,29,0.12
253,paper,paper,0,77,128,48,0.3,0.51,0.19,29,0.11
254,rock,paper,1,78,128,48,0.31,0.5,0.19,30,0.12
255,paper,paper,0,78,129,48,0.31,0.51,0.19,30,0.12
256,paper,paper,0,78,130,48,0.3,0.51,0.19,30,0.12
257,paper,paper,0,78,131,48,0.3,0.51,0.19,30,0.12
258,rock,paper,1,79,131,48,0.31,0.51,0.19,31,0.12
259,paper,paper,0,79,132,48,0.31,0.51,0.19,31,0.12
260,paper,paper,0,79,133,48,0.3,0.51,0.18,31,0.12
261,rock,paper,1,80,133,48,0.31,0.51,0.18,32,0.12
262,paper,paper,0,80,134,48,0.31,0.51,0.18,32,0.12
263,rock,paper,1,81,134,48,0.31,0.51,0.18,33,0.13
264,rock,paper,1,82,134,48,0.31,0.51,0.18,34,0.13
265,paper,paper,0,82,135,48,0.31,0.51,0.18,34,0.13
266,paper,paper,0,82,136,48,0.31,0.51,0.18,34,0.13
267,scissors,paper,-1,82,136,49,0.31,0.51,0.18,33,0.12
268,paper,paper,0,82,137,49,0.31,0.51,0.18,33,0.12
269,rock,paper,1,83,137,49,0.31,0.51,0.18,34,0.13
270,paper,paper,0,83,138,49,0.31,0.51,0.18,34,0.13
271,paper,paper,0,83,139,49,0.31,0.51,0.18,34,0.13
272,paper,paper,0,83,140,49,0.31,0.51,0.18,34,0.12
273,rock,paper,1,84,140,49,0.31,0.51,0.18,35,0.13
274,rock,paper,1,85,140,49,0.31,0.51,0.18,36,0.13
275,paper,paper,0,85,141,49,0.31,0.51,0.18,36,0.13
276,paper,paper,0,85,142,49,0.31,0.51,0.18,36,0.13
277,scissors,paper,-1,85,142,50,0.31,0.51,0.18,35,0.13
278,paper,paper,0,85,143,50,0.31,0.51,0.18,35,0.13
279,rock,paper,1,86,143,50,0.31,0.51,0.18,36,0.13
280,rock,paper,1,87,143,50,0.31,0.51,0.18,37,0.13
281,paper,paper,0,87,144,50,0.31,0.51,0.18,37,0.13
282,scissors,paper,-1,87,144,51,0.31,0.51,0.18,36,0.13
283,rock,paper,1,88,144,51,0.31,0.51,0.18,37,0.13
284,paper,paper,0,88,145,51,0.31,0.51,0.18,37,0.13
285,paper,paper,0,88,146,51,0.31,0.51,0.18,37,0.13
286,rock,paper,1,89,146,51,0.31,0.51,0.18,38,0.13
287,paper,paper,0,89,147,51,0.31,0.51,0.18,38,0.13
288,paper,paper,0,89,148,51,0.31,0.51,0.18,38,0.13
289,paper,paper,0,89,149,51,0.31,0.52,0.18,38,0.13
290,rock,paper,1,90,149,51,0.31,0.51,0.18,39,0.13
291,paper,paper,0,90,150,51,0.31,0.52,0.18,39,0.13
292,scissors,paper,-1,90,150,52,0.31,0.51,0.18,38,0.13
293,rock,paper,1,91,150,52,0.31,0.51,0.18,39,0.13
294,rock,paper,1,92,150,52,0.31,0.51,0.18,40,0.14
295,paper,paper,0,92,151,52,0.31,0.51,0.18,40,0.14
296,paper,paper,0,92,152,52,0.31,0.51,0.18,40,0.14
297,paper,paper,0,92,153,52,0.31,0.52,0.18,40,0.13
298,scissors,paper,-1,92,153,53,0.31,0.51,0.18,39,0.13
299,rock,paper,1,93,153,53,0.31,0.51,0.18,40,0.13
300,rock,paper,1,94,153,53,0.31,0.51,0.18,41,0.14
301,paper,paper,0,94,154,53,0.31,0.51,0.18,41,0.14
302,rock,paper,1,95,154,53,0.31,0.51,0.18,42,0.14
303,paper,paper,0,95,155,53,0.31,0.51,0.17,42,0.14
304,paper,paper,0,95,156,53,0.31,0.51,0.17,42,0.14
305,paper,paper,0,95,157,53,0.31,0.51,0.17,42,0.14
306,paper,paper,0,95,158,53,0.31,0.52,0.17,42,0.14
307,paper,paper,0,95,159,53,0.31,0.52,0.17,42,0.14
308,rock,paper,1,96,159,53,0.31,0.52,0.17,43,0.14
309,paper,paper,0,96,160,53,0.31,0.52,0.17,43,0.14
310,paper,paper,0,96,161,53,0.31,0.52,0.17,43,0.14
311,scissors,paper,-1,96,161,54,0.31,0.52,0.17,42,0.14
312,paper,paper,0,96,162,54,0.31,0.52,0.17,42,0.13
313,scissors,paper,-1,96,162,55,0.31,0.52,0.18,41,0.13
314,paper,paper,0,96,163,55,0.31,0.52,0.18,41,0.13
315,paper,paper,0,96,164,55,0.3,0.52,0.17,41,0.13
316,paper,paper,0,96,165,55,0.3,0.52,0.17,41,0.13
317,scissors,paper,-1,96,165,56,0.3,0.52,0.18,40,0.13
318,paper,paper,0,96,166,56,0.3,0.52,0.18,40,0.13
319,paper,paper,0,96,167,56,0.3,0.52,0.18,40,0.13
320,scissors,paper,-1,96,167,57,0.3,0.52,0.18,39,0.12
321,paper,paper,0,96,168,57,0.3,0.52,0.18,39,0.12
322,paper,paper,0,96,169,57,0.3,0.52,0.18,39,0.12
323,paper,paper,0,96,170,57,0.3,0.53,0.18,39,0.12
324,paper,paper,0,96,171,57,0.3,0.53,0.18,39,0.12
325,paper,paper,0,96,172,57,0.3,0.53,0.18,39,0.12
326,paper,paper,0,96,173,57,0.29,0.53,0.17,39,0.12
327,paper,paper,0,96,174,57,0.29,0.53,0.17,39,0.12
328,paper,paper,0,96,175,57,0.29,0.53,0.17,39,0.12
329,paper,paper,0,96,176,57,0.29,0.53,0.17,39,0.12
330,rock,paper,1,97,176,57,0.29,0.53,0.17,40,0.12
331,scissors,paper,-1,97,176,58,0.29,0.53,0.18,39,0.12
332,rock,paper,1,98,176,58,0.3,0.53,0.17,40,0.12
333,paper,paper,0,98,177,58,0.29,0.53,0.17,40,0.12
334,rock,paper,1,99,177,58,0.3,0.53,0.17,41,0.12
335,paper,paper,0,99,178,58,0.3,0.53,0.17,41,0.12
336,rock,paper,1,100,178,58,0.3,0.53,0.17,42,0.12
337,scissors,paper,-1,100,178,59,0.3,0.53,0.18,41,0.12
338,paper,paper,0,100,179,59,0.3,0.53,0.17,41,0.12
339,paper,paper,0,100,180,59,0.29,0.53,0.17,41,0.12
340,paper,paper,0,100,181,59,0.29,0.53,0.17,41,0.12
341,paper,paper,0,100,182,59,0.29,0.53,0.17,41,0.12
342,paper,paper,0,100,183,59,0.29,0.54,0.17,41,0.12
343,rock,paper,1,101,183,59,0.29,0.53,0.17,42,0.12
344,scissors,paper,-1,101,183,60,0.29,0.53,0.17,41,0.12
345,rock,paper,1,102,183,60,0.3,0.53,0.17,42,0.12
346,paper,paper,0,102,184,60,0.29,0.53,0.17,42,0.12
347,paper,paper,0,102,185,60,0.29,0.53,0.17,42,0.12
348,paper,paper,0,102,186,60,0.29,0.53,0.17,42,0.12
349,scissors,paper,-1,102,186,61,0.29,0.53,0.17,41,0.12
350,paper,paper,0,102,187,61,0.29,0.53,0.17,41,0.12
351,paper,paper,0,102,188,61,0.29,0.54,0.17,41,0.12
352,scissors,paper,-1,102,188,62,0.29,0.53,0.18,40,0.11
353,rock,paper,1,103,188,62,0.29,0.53,0.18,41,0.12
354,paper,paper,0,103,189,62,0.29,0.53,0.18,41,0.12
355,rock,paper,1,104,189,62,0.29,0.53,0.17,42,0.12
356,paper,paper,0,104,190,62,0.29,0.53,0.17,42,0.12
357,rock,paper,1,105,190,62,0.29,0.53,0.17,43,0.12
358,rock,paper,1,106,190,62,0.3,0.53,0.17,44,0.12
359,paper,paper,0,106,191,62,0.3,0.53,0.17,44,0.12
360,paper,paper,0,106,192,62,0.29,0.53,0.17,44,0.12
361,rock,paper,1,107,192,62,0.3,0.53,0.17,45,0.12
362,paper,paper,0,107,193,62,0.3,0.53,0.17,45,0.12
363,paper,paper,0,107,194,62,0.29,0.53,0.17,45,0.12
364,paper,paper,0,107,195,62,0.29,0.54,0.17,45,0.12
365,paper,paper,0,107,196,62,0.29,0.54,0.17,45,0.12
366,rock,paper,1,108,196,62,0.3,0.54,0.17,46,0.13
367,scissors,paper,-1,108,196,63,0.29,0.53,0.17,45,0.12
368,paper,paper,0,108,197,63,0.29,0.54,0.17,45,0.12
369,rock,paper,1,109,197,63,0.3,0.53,0.17,46,0.12
370,paper,paper,0,109,198,63,0.29,0.54,0.17,46,0.12
371,scissors,paper,-1,109,198,64,0.29,0.53,0.17,45,0.12
372,paper,paper,0,109,199,64,0.29,0.53,0.17,45,0.12
373,rock,paper,1,110,199,64,0.29,0.53,0.17,46,0.12
374,paper,paper,0,110,200,64,0.29,0.53,0.17,46,0.12
375,paper,paper,0,110,201,64,0.29,0.54,0.17,46,0.12
376,paper,paper,0,110,202,64,0.29,0.54,0.17,46,0.12
377,rock,paper,1,111,202,64,0.29,0.54,0.17,47,0.12
378,paper,paper,0,111,203,64,0.29,0.54,0.17,47,0.12
379,scissors,paper,-1,111,203,65,0.29,0.54,0.17,46,0.12
380,paper,paper,0,111,204,65,0.29,0.54,0.17,46,0.12
381,paper,paper,0,111,205,65,0.29,0.54,0.17,46,0.12
382,scissors,paper,-1,111,205,66,0.29,0.54,0.17,45,0.12
383,scissors,paper,-1,111,205,67,0.29,0.54,0.17,44,0.11
384,rock,paper,1,112,205,67,0.29,0.53,0.17,45,0.12
385,paper,paper,0,112,206,67,0.29,0.54,0.17,45,0.12
386,rock,paper,1,113,206,67,0.29,0.53,0.17,46,0.12
387,paper,paper,0,113,207,67,0.29,0.53,0.17,46,0.12
388,scissors,paper,-1,113,207,68,0.29,0.53,0.18,45,0.12
389,scissors,paper,-1,113,207,69,0.29,0.53,0.18,44,0.11
390,paper,paper,0,113,208,69,0.29,0.53,0.18,44,0.11
391,rock,paper,1,114,208,69,0.29,0.53,0.18,45,0.12
392,paper,paper,0,114,209,69,0.29,0.53,0.18,45,0.11
393,paper,paper,0,114,210,69,0.29,0.53,0.18,45,0.11
394,rock,paper,1,115,210,69,0.29,0.53,0.18,46,0.12
395,scissors,paper,-1,115,210,70,0.29,0.53,0.18,45,0.11
396,scissors,paper,-1,115,210,71,0.29,0.53,0.18,44,0.11
397,paper,paper,0,115,211,71,0.29,0.53,0.18,44,0.11
398,paper,paper,0,115,212,71,0.29,0.53,0.18,44,0.11
399,paper,paper,0,115,213,71,0.29,0.53,0.18,44,0.11
400,paper,paper,0,115,214,71,0.29,0.54,0.18,44,0.11
401,rock,paper,1,116,214,71,0.29,0.53,0.18,45,0.11
402,paper,paper,0,116,215,71,0.29,0.53,0.18,45,0.11
403,rock,paper,1,117,215,71,0.29,0.53,0.18,46,0.11
404,scissors,paper,-1,117,215,72,0.29,0.53,0.18,45,0.11
