n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
36,rock,paper,1,23,9,4,0.64,0.25,0.11,19,0.53
37,scissors,paper,-1,23,9,5,0.62,0.24,0.14,18,0.49
38,scissors,rock,1,24,9,5,0.63,0.24,0.13,19,0.5
39,scissors,rock,1,25,9,5,0.64,0.23,0.13,20,0.51
40,rock,paper,1,26,9,5,0.65,0.23,0.12,21,0.53
41,scissors,paper,-1,26,9,6,0.63,0.22,0.15,20,0.49
42,scissors,rock,1,27,9,6,0.64,0.21,0.14,21,0.5
43,scissors,rock,1,28,9,6,0.65,0.21,0.14,22,0.51
44,rock,rock,0,28,10,6,0.64,0.23,0.14,22,0.5
45,rock,paper,1,29,10,6,0.64,0.22,0.13,23,0.51
46,scissors,rock,1,30,10,6,0.65,0.22,0.13,24,0.52
47,scissors,rock,1,31,10,6,0.66,0.21,0.13,25,0.53
48,scissors,paper,-1,31,10,7,0.65,0.21,0.15,24,0.5
49,scissors,rock,1,32,10,7,0.65,0.2,0.14,25,0.51
50,scissors,rock,1,33,10,7,0.66,0.2,0.14,26,0.52
51,rock,rock,0,33,11,7,0.65,0.22,0.14,26,0.51
52,rock,paper,1,34,11,7,0.65,0.21,0.13,27,0.52
53,scissors,paper,-1,34,11,8,0.64,0.21,0.15,26,0.49
54,scissors,rock,1,35,11,8,0.65,0.2,0.15,27,0.5
55,rock,rock,0,35,12,8,0.64,0.22,0.15,27,0.49
56,scissors,paper,-1,35,12,9,0.62,0.21,0.16,26,0.46
57,rock,rock,0,35,13,9,0.61,0.23,0.16,26,0.46
58,rock,paper,1,36,13,9,0.62,0.22,0.16,27,0.47
59,scissors,rock,1,37,13,9,0.63,0.22,0.15,28,0.47
60,scissors,rock,1,38,13,9,0.63,0.22,0.15,29,0.48
61,scissors,rock,1,39,13,9,0.64,0.21,0.15,30,0.49
62,scissors,paper,-1,39,13,10,0.63,0.21,0.16,29,0.47
63,rock,rock,0,39,14,10,0.62,0.22,0.16,29,0.46
64,scissors,rock,1,40,14,10,0.62,0.22,0.16,30,0.47
65,rock,rock,0,40,15,10,0.62,0.23,0.15,30,0.46
66,scissors,rock,1,41,15,10,0.62,0.23,0.15,31,0.47
67,rock,paper,1,42,15,10,0.63,0.22,0.15,32,0.48
68,rock,rock,0,42,16,10,0.62,0.24,0.15,32,0.47
69,scissors,paper,-1,42,16,11,0.61,0.23,0.16,31,0.45
70,rock,paper,1,43,16,11,0.61,0.23,0.16,32,0.46
71,scissors,paper,-1,43,16,12,0.61,0.23,0.17,31,0.44
72,scissors,rock,1,44,16,12,0.61,0.22,0.17,32,0.44
73,rock,rock,0,44,17,12,0.6,0.23,0.16,32,0.44
74,rock,rock,0,44,18,12,0.59,0.24,0.16,32,0.43
75,scissors,rock,1,45,18,12,0.6,0.24,0.16,33,0.44
76,rock,rock,0,45,19,12,0.59,0.25,0.16,33,0.43
77,rock,paper,1,46,19,12,0.6,0.25,0.16,34,0.44
78,scissors,rock,1,47,19,12,0.6,0.24,0.15,35,0.45
79,scissors,rock,1,48,19,12,0.61,0.24,0.15,36,0.46
80,scissors,paper,-1,48,19,13,0.6,0.24,0.16,35,0.44
81,rock,rock,0,48,20,13,0.59,0.25,0.16,35,0.43
82,rock,rock,0,48,21,13,0.59,0.26,0.16,35,0.43
83,rock,rock,0,48,22,13,0.58,0.27,0.16,35,0.42
84,scissors,rock,1,49,22,13,0.58,0.26,0.15,36,0.43
85,scissors,rock,1,50,22,13,0.59,0.26,0.15,37,0.44
86,scissors,paper,-1,50,22,14,0.58,0.26,0.16,36,0.42
87,scissors,rock,1,51,22,14,0.59,0.25,0.16,37,0.43
88,rock,rock,0,51,23,14,0.58,0.26,0.16,37,0.42
89,scissors,rock,1,52,23,14,0.58,0.26,0.16,38,0.43
90,scissors,rock,1,53,23,14,0.59,0.26,0.16,39,0.43
91,rock,rock,0,53,24,14,0.58,0.26,0.15,39,0.43
92,scissors,rock,1,54,24,14,0.59,0.26,0.15,40,0.43
93,rock,rock,0,54,25,14,0.58,0.27,0.15,40,0.43
94,scissors,rock,1,55,25,14,0.59,0.27,0.15,41,0.44
95,scissors,paper,-1,55,25,15,0.58,0.26,0.16,40,0.42
96,scissors,rock,1,56,25,15,0.58,0.26,0.16,41,0.43
97,rock,rock,0,56,26,15,0.58,0.27,0.15,41,0.42
98,scissors,rock,1,57,26,15,0.58,0.27,0.15,42,0.43
99,scissors,rock,1,58,26,15,0.59,0.26,0.15,43,0.43
100,rock,paper,1,59,26,15,0.59,0.26,0.15,44,0.44
101,rock,rock,0,59,27,15,0.58,0.27,0.15,44,0.44
102,rock,paper,1,60,27,15,0.59,0.26,0.15,45,0.44
103,scissors,rock,1,61,27,15,0.59,0.26,0.15,46,0.45
104,scissors,paper,-1,61,27,16,0.59,0.26,0.15,45,0.43
105,scissors,rock,1,62,27,16,0.59,0.26,0.15,46,0.44
106,rock,paper,1,63,27,16,0.59,0.25,0.15,47,0.44
107,scissors,paper,-1,63,27,17,0.59,0.25,0.16,46,0.43
108,scissors,paper,-1,63,27,18,0.58,0.25,0.17,45,0.42
109,scissors,paper,-1,63,27,19,0.58,0.25,0.17,44,0.4
110,scissors,rock,1,64,27,19,0.58,0.25,0.17,45,0.41
111,scissors,rock,1,65,27,19,0.59,0.24,0.17,46,0.41
112,scissors,rock,1,66,27,19,0.59,0.24,0.17,47,0.42
113,scissors,rock,1,67,27,19,0.59,0.24,0.17,48,0.42
114,scissors,paper,-1,67,27,20,0.59,0.24,0.18,47,0.41
115,scissors,paper,-1,67,27,21,0.58,0.23,0.18,46,0.4
116,scissors,rock,1,68,27,21,0.59,0.23,0.18,47,0.41
117,scissors,rock,1,69,27,21,0.59,0.23,0.18,48,0.41
118,scissors,rock,1,70,27,21,0.59,0.23,0.18,49,0.42
119,scissors,rock,1,71,27,21,0.6,0.23,0.18,50,0.42
120,scissors,rock,1,72,27,21,0.6,0.23,0.17,51,0.42
121,rock,rock,0,72,28,21,0.6,0.23,0.17,51,0.42
122,rock,rock,0,72,29,21,0.59,0.24,0.17,51,0.42
123,rock,rock,0,72,30,21,0.59,0.24,0.17,51,0.41
124,scissors,rock,1,73,30,21,0.59,0.24,0.17,52,0.42
125,rock,rock,0,73,31,21,0.58,0.25,0.17,52,0.42
126,scissors,rock,1,74,31,21,0.59,0.25,0.17,53,0.42
127,scissors,rock,1,75,31,21,0.59,0.24,0.17,54,0.43
128,scissors,paper,-1,75,31,22,0.59,0.24,0.17,53,0.41
129,rock,rock,0,75,32,22,0.58,0.25,0.17,53,0.41
130,scissors,paper,-1,75,32,23,0.58,0.25,0.18,52,0.4
131,scissors,paper,-1,75,32,24,0.57,0.24,0.18,51,0.39
132,rock,rock,0,75,33,24,0.57,0.25,0.18,51,0.39
133,scissors,rock,1,76,33,24,0.57,0.25,0.18,52,0.39
134,scissors,rock,1,77,33,24,0.57,0.25,0.18,53,0.4
135,scissors,rock,1,78,33,24,0.58,0.24,0.18,54,0.4
136,scissors,rock,1,79,33,24,0.58,0.24,0.18,55,0.4
137,rock,rock,0,79,34,24,0.58,0.25,0.18,55,0.4
138,rock,paper,1,80,34,24,0.58,0.25,0.17,56,0.41
139,rock,paper,1,81,34,24,0.58,0.24,0.17,57,0.41
140,rock,rock,0,81,35,24,0.58,0.25,0.17,57,0.41
141,rock,rock,0,81,36,24,0.57,0.26,0.17,57,0.4
142,rock,rock,0,81,37,24,0.57,0.26,0.17,57,0.4
143,rock,paper,1,82,37,24,0.57,0.26,0.17,58,0.41
144,scissors,rock,1,83,37,24,0.58,0.26,0.17,59,0.41
145,rock,rock,0,83,38,24,0.57,0.26,0.17,59,0.41
146,rock,rock,0,83,39,24,0.57,0.27,0.16,59,0.4
147,scissors,paper,-1,83,39,25,0.56,0.27,0.17,58,0.39
148,scissors,paper,-1,83,39,26,0.56,0.26,0.18,57,0.39
149,scissors,rock,1,84,39,26,0.56,0.26,0.17,58,0.39
150,scissors,rock,1,85,39,26,0.57,0.26,0.17,59,0.39
151,rock,rock,0,85,40,26,0.56,0.26,0.17,59,0.39
152,rock,rock,0,85,41,26,0.56,0.27,0.17,59,0.39
153,rock,paper,1,86,41,26,0.56,0.27,0.17,60,0.39
154,rock,rock,0,86,42,26,0.56,0.27,0.17,60,0.39
155,rock,rock,0,86,43,26,0.55,0.28,0.17,60,0.39
156,rock,rock,0,86,44,26,0.55,0.28,0.17,60,0.38
157,rock,rock,0,86,45,26,0.55,0.29,0.17,60,0.38
158,scissors,paper,-1,86,45,27,0.54,0.28,0.17,59,0.37
159,rock,rock,0,86,46,27,0.54,0.29,0.17,59,0.37
160,scissors,paper,-1,86,46,28,0.54,0.29,0.17,58,0.36
161,rock,rock,0,86,47,28,0.53,0.29,0.17,58,0.36
162,scissors,rock,1,87,47,28,0.54,0.29,0.17,59,0.36
163,scissors,paper,-1,87,47,29,0.53,0.29,0.18,58,0.36
164,scissors,rock,1,88,47,29,0.54,0.29,0.18,59,0.36
165,scissors,paper,-1,88,47,30,0.53,0.28,0.18,58,0.35
166,rock,paper,1,89,47,30,0.54,0.28,0.18,59,0.36
167,rock,rock,0,89,48,30,0.53,0.29,0.18,59,0.35
168,scissors,paper,-1,89,48,31,0.53,0.29,0.18,58,0.35
169,rock,rock,0,89,49,31,0.53,0.29,0.18,58,0.34
170,scissors,paper,-1,89,49,32,0.52,0.29,0.19,57,0.34
171,rock,paper,1,90,49,32,0.53,0.29,0.19,58,0.34
172,rock,rock,0,90,50,32,0.52,0.29,0.19,58,0.34
173,rock,rock,0,90,51,32,0.52,0.29,0.18,58,0.34
174,scissors,rock,1,91,51,32,0.52,0.29,0.18,59,0.34
175,scissors,rock,1,92,51,32,0.53,0.29,0.18,60,0.34
176,rock,rock,0,92,52,32,0.52,0.3,0.18,60,0.34
177,scissors,rock,1,93,52,32,0.53,0.29,0.18,61,0.34
178,scissors,rock,1,94,52,32,0.53,0.29,0.18,62,0.35
179,scissors,rock,1,95,52,32,0.53,0.29,0.18,63,0.35
180,scissors,rock,1,96,52,32,0.53,0.29,0.18,64,0.36
181,rock,rock,0,96,53,32,0.53,0.29,0.18,64,0.35
182,rock,rock,0,96,54,32,0.53,0.3,0.18,64,0.35
183,scissors,paper,-1,96,54,33,0.52,0.3,0.18,63,0.34
184,rock,rock,0,96,55,33,0.52,0.3,0.18,63,0.34
185,scissors,rock,1,97,55,33,0.52,0.3,0.18,64,0.35
186,scissors,paper,-1,97,55,34,0.52,0.3,0.18,63,0.34
187,rock,paper,1,98,55,34,0.52,0.29,0.18,64,0.34
188,scissors,rock,1,99,55,34,0.53,0.29,0.18,65,0.35
189,scissors,rock,1,100,55,34,0.53,0.29,0.18,66,0.35
190,rock,paper,1,101,55,34,0.53,0.29,0.18,67,0.35
191,rock,paper,1,102,55,34,0.53,0.29,0.18,68,0.36
192,rock,rock,0,102,56,34,0.53,0.29,0.18,68,0.35
193,rock,rock,0,102,57,34,0.53,0.3,0.18,68,0.35
194,scissors,rock,1,103,57,34,0.53,0.29,0.18,69,0.36
195,scissors,rock,1,104,57,34,0.53,0.29,0.17,70,0.36
196,scissors,rock,1,105,57,34,0.54,0.29,0.17,71,0.36
197,scissors,rock,1,106,57,34,0.54,0.29,0.17,72,0.37
198,scissors,paper,-1,106,57,35,0.54,0.29,0.18,71,0.36
199,scissors,paper,-1,106,57,36,0.53,0.29,0.18,70,0.35
200,rock,paper,1,107,57,36,0.54,0.28,0.18,71,0.35
201,scissors,rock,1,108,57,36,0.54,0.28,0.18,72,0.36
202,scissors,paper,-1,108,57,37,0.53,0.28,0.18,71,0.35
203,scissors,rock,1,109,57,37,0.54,0.28,0.18,72,0.35
204,rock,paper,1,110,57,37,0.54,0.28,0.18,73,0.36
205,rock,rock,0,110,58,37,0.54,0.28,0.18,73,0.36
206,scissors,paper,-1,110,58,38,0.53,0.28,0.18,72,0.35
207,scissors,paper,-1,110,58,39,0.53,0.28,0.19,71,0.34
208,scissors,paper,-1,110,58,40,0.53,0.28,0.19,70,0.34
209,rock,rock,0,110,59,40,0.53,0.28,0.19,70,0.33
210,scissors,rock,1,111,59,40,0.53,0.28,0.19,71,0.34
211,scissors,rock,1,112,59,40,0.53,0.28,0.19,72,0.34
212,rock,rock,0,112,60,40,0.53,0.28,0.19,72,0.34
213,scissors,rock,1,113,60,40,0.53,0.28,0.19,73,0.34
214,rock,rock,0,113,61,40,0.53,0.29,0.19,73,0.34
215,rock,paper,1,114,61,40,0.53,0.28,0.19,74,0.34
216,rock,rock,0,114,62,40,0.53,0.29,0.19,74,0.34
217,scissors,rock,1,115,62,40,0.53,0.29,0.18,75,0.35
218,rock,rock,0,115,63,40,0.53,0.29,0.18,75,0.34
219,scissors,rock,1,116,63,40,0.53,0.29,0.18,76,0.35
220,scissors,paper,-1,116,63,41,0.53,0.29,0.19,75,0.34
221,scissors,rock,1,117,63,41,0.53,0.29,0.19,76,0.34
222,rock,rock,0,117,64,41,0.53,0.29,0.18,76,0.34
223,rock,paper,1,118,64,41,0.53,0.29,0.18,77,0.35
224,rock,rock,0,118,65,41,0.53,0.29,0.18,77,0.34
225,rock,rock,0,118,66,41,0.52,0.29,0.18,77,0.34
226,scissors,rock,1,119,66,41,0.53,0.29,0.18,78,0.35
227,rock,paper,1,120,66,41,0.53,0.29,0.18,79,0.35
228,scissors,rock,1,121,66,41,0.53,0.29,0.18,80,0.35
229,scissors,paper,-1,121,66,42,0.53,0.29,0.18,79,0.34
230,scissors,paper,-1,121,66,43,0.53,0.29,0.19,78,0.34
231,rock,paper,1,122,66,43,0.53,0.29,0.19,79,0.34
232,rock,rock,0,122,67,43,0.53,0.29,0.19,79,0.34
233,rock,paper,1,123,67,43,0.53,0.29,0.18,80,0.34
234,rock,rock,0,123,68,43,0.53,0.29,0.18,80,0.34
235,rock,rock,0,123,69,43,0.52,0.29,0.18,80,0.34
236,rock,paper,1,124,69,43,0.53,0.29,0.18,81,0.34
237,scissors,rock,1,125,69,43,0.53,0.29,0.18,82,0.35
238,scissors,rock,1,126,69,43,0.53,0.29,0.18,83,0.35
239,scissors,rock,1,127,69,43,0.53,0.29,0.18,84,0.35
240,scissors,rock,1,128,69,43,0.53,0.29,0.18,85,0.35
241,rock,rock,0,128,70,43,0.53,0.29,0.18,85,0.35
242,scissors,rock,1,129,70,43,0.53,0.29,0.18,86,0.36
243,scissors,paper,-1,129,70,44,0.53,0.29,0.18,85,0.35
244,rock,rock,0,129,71,44,0.53,0.29,0.18,85,0.35
245,rock,paper,1,130,71,44,0.53,0.29,0.18,86,0.35
246,rock,paper,1,131,71,44,0.53,0.29,0.18,87,0.35
247,scissors,paper,-1,131,71,45,0.53,0.29,0.18,86,0.35
248,rock,paper,1,132,71,45,0.53,0.29,0.18,87,0.35
249,scissors,paper,-1,132,71,46,0.53,0.29,0.18,86,0.35
250,rock,paper,1,133,71,46,0.53,0.28,0.18,87,0.35
251,rock,rock,0,133,72,46,0.53,0.29,0.18,87,0.35
252,scissors,rock,1,134,72,46,0.53,0.29,0.18,88,0.35
253,scissors,rock,1,135,72,46,0.53,0.28,0.18,89,0.35
254,scissors,paper,-1,135,72,47,0.53,0.28,0.19,88,0.35
255,rock,paper,1,136,72,47,0.53,0.28,0.18,89,0.35
256,scissors,rock,1,137,72,47,0.54,0.28,0.18,90,0.35
257,scissors,rock,1,138,72,47,0.54,0.28,0.18,91,0.35
258,scissors,rock,1,139,72,47,0.54,0.28,0.18,92,0.36
259,rock,rock,0,139,73,47,0.54,0.28,0.18,92,0.36
260,rock,rock,0,139,74,47,0.53,0.28,0.18,92,0.35
261,rock,rock,0,139,75,47,0.53,0.29,0.18,92,0.35
262,scissors,rock,1,140,75,47,0.53,0.29,0.18,93,0.35
263,rock,paper,1,141,75,47,0.54,0.29,0.18,94,0.36
264,rock,rock,0,141,76,47,0.53,0.29,0.18,94,0.36
265,rock,rock,0,141,77,47,0.53,0.29,0.18,94,0.35
266,rock,rock,0,141,78,47,0.53,0.29,0.18,94,0.35
267,scissors,rock,1,142,78,47,0.53,0.29,0.18,95,0.36
268,rock,paper,1,143,78,47,0.53,0.29,0.18,96,0.36
269,scissors,paper,-1,143,78,48,0.53,0.29,0.18,95,0.35
270,scissors,rock,1,144,78,48,0.53,0.29,0.18,96,0.36
271,scissors,rock,1,145,78,48,0.54,0.29,0.18,97,0.36
272,scissors,rock,1,146,78,48,0.54,0.29,0.18,98,0.36
273,scissors,rock,1,147,78,48,0.54,0.29,0.18,99,0.36
274,scissors,rock,1,148,78,48,0.54,0.28,0.18,100,0.36
275,scissors,paper,-1,148,78,49,0.54,0.28,0.18,99,0.36
276,scissors,rock,1,149,78,49,0.54,0.28,0.18,100,0.36
277,scissors,rock,1,150,78,49,0.54,0.28,0.18,101,0.36
278,scissors,paper,-1,150,78,50,0.54,0.28,0.18,100,0.36
279,scissors,rock,1,151,78,50,0.54,0.28,0.18,101,0.36
280,scissors,rock,1,152,78,50,0.54,0.28,0.18,102,0.36
281,scissors,rock,1,153,78,50,0.54,0.28,0.18,103,0.37
282,scissors,rock,1,154,78,50,0.55,0.28,0.18,104,0.37
283,rock,rock,0,154,79,50,0.54,0.28,0.18,104,0.37
284,scissors,rock,1,155,79,50,0.55,0.28,0.18,105,0.37
285,scissors,rock,1,156,79,50,0.55,0.28,0.18,106,0.37
286,rock,paper,1,157,79,50,0.55,0.28,0.17,107,0.37
287,rock,paper,1,158,79,50,0.55,0.28,0.17,108,0.38
288,scissors,rock,1,159,79,50,0.55,0.27,0.17,109,0.38
289,rock,rock,0,159,80,50,0.55,0.28,0.17,109,0.38
290,scissors,rock,1,160,80,50,0.55,0.28,0.17,110,0.38
291,rock,rock,0,160,81,50,0.55,0.28,0.17,110,0.38
292,rock,rock,0,160,82,50,0.55,0.28,0.17,110,0.38
293,scissors,paper,-1,160,82,51,0.55,0.28,0.17,109,0.37
294,rock,rock,0,160,83,51,0.54,0.28,0.17,109,0.37
295,scissors,rock,1,161,83,51,0.55,0.28,0.17,110,0.37
296,scissors,paper,-1,161,83,52,0.54,0.28,0.18,109,0.37
297,scissors,rock,1,162,83,52,0.55,0.28,0.18,110,0.37
298,rock,paper,1,163,83,52,0.55,0.28,0.17,111,0.37
299,scissors,paper,-1,163,83,53,0.55,0.28,0.18,110,0.37
300,scissors,rock,1,164,83,53,0.55,0.28,0.18,111,0.37
301,scissors,paper,-1,164,83,54,0.54,0.28,0.18,110,0.37
302,scissors,paper,-1,164,83,55,0.54,0.27,0.18,109,0.36
303,scissors,rock,1,165,83,55,0.54,0.27,0.18,110,0.36
304,rock,rock,0,165,84,55,0.54,0.28,0.18,110,0.36
305,scissors,rock,1,166,84,55,0.54,0.28,0.18,111,0.36
306,rock,rock,0,166,85,55,0.54,0.28,0.18,111,0.36
307,rock,rock,0,166,86,55,0.54,0.28,0.18,111,0.36
308,scissors,rock,1,167,86,55,0.54,0.28,0.18,112,0.36
309,rock,rock,0,167,87,55,0.54,0.28,0.18,112,0.36
310,rock,paper,1,168,87,55,0.54,0.28,0.18,113,0.36
311,scissors,rock,1,169,87,55,0.54,0.28,0.18,114,0.37
312,scissors,rock,1,170,87,55,0.54,0.28,0.18,115,0.37
313,scissors,paper,-1,170,87,56,0.54,0.28,0.18,114,0.36
314,scissors,rock,1,171,87,56,0.54,0.28,0.18,115,0.37
315,rock,rock,0,171,88,56,0.54,0.28,0.18,115,0.37
316,scissors,paper,-1,171,88,57,0.54,0.28,0.18,114,0.36
317,rock,rock,0,171,89,57,0.54,0.28,0.18,114,0.36
318,scissors,paper,-1,171,89,58,0.54,0.28,0.18,113,0.36
319,scissors,paper,-1,171,89,59,0.54,0.28,0.18,112,0.35
320,rock,rock,0,171,90,59,0.53,0.28,0.18,112,0.35
321,scissors,paper,-1,171,90,60,0.53,0.28,0.19,111,0.35
322,rock,rock,0,171,91,60,0.53,0.28,0.19,111,0.34
323,scissors,rock,1,172,91,60,0.53,0.28,0.19,112,0.35
324,rock,paper,1,173,91,60,0.53,0.28,0.19,113,0.35
325,rock,rock,0,173,92,60,0.53,0.28,0.18,113,0.35
326,scissors,paper,-1,173,92,61,0.53,0.28,0.19,112,0.34
327,scissors,rock,1,174,92,61,0.53,0.28,0.19,113,0.35
328,scissors,rock,1,175,92,61,0.53,0.28,0.19,114,0.35
329,rock,rock,0,175,93,61,0.53,0.28,0.19,114,0.35
330,rock,rock,0,175,94,61,0.53,0.28,0.18,114,0.35
331,scissors,rock,1,176,94,61,0.53,0.28,0.18,115,0.35
332,rock,paper,1,177,94,61,0.53,0.28,0.18,116,0.35
333,scissors,paper,-1,177,94,62,0.53,0.28,0.19,115,0.35
334,scissors,rock,1,178,94,62,0.53,0.28,0.19,116,0.35
335,rock,rock,0,178,95,62,0.53,0.28,0.19,116,0.35
336,scissors,rock,1,179,95,62,0.53,0.28,0.18,117,0.35
337,rock,rock,0,179,96,62,0.53,0.28,0.18,117,0.35
338,scissors,rock,1,180,96,62,0.53,0.28,0.18,118,0.35
339,scissors,rock,1,181,96,62,0.53,0.28,0.18,119,0.35
340,scissors,rock,1,182,96,62,0.54,0.28,0.18,120,0.35
341,scissors,rock,1,183,96,62,0.54,0.28,0.18,121,0.35
342,rock,rock,0,183,97,62,0.54,0.28,0.18,121,0.35
343,scissors,paper,-1,183,97,63,0.53,0.28,0.18,120,0.35
344,rock,rock,0,183,98,63,0.53,0.28,0.18,120,0.35
345,rock,rock,0,183,99,63,0.53,0.29,0.18,120,0.35
346,scissors,rock,1,184,99,63,0.53,0.29,0.18,121,0.35
347,rock,rock,0,184,100,63,0.53,0.29,0.18,121,0.35
348,scissors,paper,-1,184,100,64,0.53,0.29,0.18,120,0.34
349,scissors,paper,-1,184,100,65,0.53,0.29,0.19,119,0.34
350,rock,paper,1,185,100,65,0.53,0.29,0.19,120,0.34
351,scissors,rock,1,186,100,65,0.53,0.28,0.19,121,0.34
352,scissors,rock,1,187,100,65,0.53,0.28,0.18,122,0.35
353,rock,paper,1,188,100,65,0.53,0.28,0.18,123,0.35
354,rock,paper,1,189,100,65,0.53,0.28,0.18,124,0.35
355,rock,rock,0,189,101,65,0.53,0.28,0.18,124,0.35
356,scissors,rock,1,190,101,65,0.53,0.28,0.18,125,0.35
357,scissors,paper,-1,190,101,66,0.53,0.28,0.18,124,0.35
358,scissors,rock,1,191,101,66,0.53,0.28,0.18,125,0.35
359,scissors,rock,1,192,101,66,0.53,0.28,0.18,126,0.35
360,rock,paper,1,193,101,66,0.54,0.28,0.18,127,0.35
361,scissors,rock,1,194,101,66,0.54,0.28,0.18,128,0.35
362,rock,paper,1,195,101,66,0.54,0.28,0.18,129,0.36
363,scissors,rock,1,196,101,66,0.54,0.28,0.18,130,0.36
364,scissors,rock,1,197,101,66,0.54,0.28,0.18,131,0.36
365,scissors,paper,-1,197,101,67,0.54,0.28,0.18,130,0.36
366,scissors,paper,-1,197,101,68,0.54,0.28,0.19,129,0.35
367,scissors,rock,1,198,101,68,0.54,0.28,0.19,130,0.35
368,scissors,rock,1,199,101,68,0.54,0.27,0.18,131,0.36
369,scissors,rock,1,200,101,68,0.54,0.27,0.18,132,0.36
370,scissors,paper,-1,200,101,69,0.54,0.27,0.19,131,0.35
371,scissors,paper,-1,200,101,70,0.54,0.27,0.19,130,0.35
372,scissors,rock,1,201,101,70,0.54,0.27,0.19,131,0.35
373,scissors,rock,1,202,101,70,0.54,0.27,0.19,132,0.35
374,scissors,rock,1,203,101,70,0.54,0.27,0.19,133,0.36
375,scissors,paper,-1,203,101,71,0.54,0.27,0.19,132,0.35
376,scissors,paper,-1,203,101,72,0.54,0.27,0.19,131,0.35
377,rock,paper,1,204,101,72,0.54,0.27,0.19,132,0.35
378,rock,paper,1,205,101,72,0.54,0.27,0.19,133,0.35
379,scissors,paper,-1,205,101,73,0.54,0.27,0.19,132,0.35
380,rock,paper,1,206,101,73,0.54,0.27,0.19,133,0.35
381,scissors,paper,-1,206,101,74,0.54,0.27,0.19,132,0.35
382,scissors,paper,-1,206,101,75,0.54,0.26,0.2,131,0.34
383,scissors,rock,1,207,101,75,0.54,0.26,0.2,132,0.34
384,rock,rock,0,207,102,75,0.54,0.27,0.2,132,0.34
385,rock,paper,1,208,102,75,0.54,0.26,0.19,133,0.35
386,rock,paper,1,209,102,75,0.54,0.26,0.19,134,0.35
387,scissors,rock,1,210,102,75,0.54,0.26,0.19,135,0.35
388,rock,paper,1,211,102,75,0.54,0.26,0.19,136,0.35
389,rock,rock,0,211,103,75,0.54,0.26,0.19,136,0.35
390,scissors,paper,-1,211,103,76,0.54,0.26,0.19,135,0.35
391,rock,rock,0,211,104,76,0.54,0.27,0.19,135,0.35
392,rock,rock,0,211,105,76,0.54,0.27,0.19,135,0.34
393,rock,paper,1,212,105,76,0.54,0.27,0.19,136,0.35
394,rock,rock,0,212,106,76,0.54,0.27,0.19,136,0.35
395,scissors,rock,1,213,106,76,0.54,0.27,0.19,137,0.35
396,scissors,paper,-1,213,106,77,0.54,0.27,0.19,136,0.34
397,scissors,rock,1,214,106,77,0.54,0.27,0.19,137,0.35
398,scissors,rock,1,215,106,77,0.54,0.27,0.19,138,0.35
399,scissors,paper,-1,215,106,78,0.54,0.27,0.2,137,0.34
