n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
48,scissors,paper,-1,23,8,17,0.48,0.17,0.35,6,0.12
49,scissors,rock,1,24,8,17,0.49,0.16,0.35,7,0.14
50,scissors,rock,1,25,8,17,0.5,0.16,0.34,8,0.16
51,scissors,rock,1,26,8,17,0.51,0.16,0.33,9,0.18
52,rock,rock,0,26,9,17,0.5,0.17,0.33,9,0.17
53,scissors,paper,-1,26,9,18,0.49,0.17,0.34,8,0.15
54,rock,rock,0,26,10,18,0.48,0.19,0.33,8,0.15
55,rock,rock,0,26,11,18,0.47,0.2,0.33,8,0.15
56,scissors,rock,1,27,11,18,0.48,0.2,0.32,9,0.16
57,scissors,rock,1,28,11,18,0.49,0.19,0.32,10,0.18
58,scissors,paper,-1,28,11,19,0.48,0.19,0.33,9,0.16
59,rock,paper,1,29,11,19,0.49,0.19,0.32,10,0.17
60,scissors,rock,1,30,11,19,0.5,0.18,0.32,11,0.18
61,scissors,rock,1,31,11,19,0.51,0.18,0.31,12,0.2
62,rock,rock,0,31,12,19,0.5,0.19,0.31,12,0.19
63,scissors,rock,1,32,12,19,0.51,0.19,0.3,13,0.21
64,scissors,rock,1,33,12,19,0.52,0.19,0.3,14,0.22
65,scissors,paper,-1,33,12,20,0.51,0.18,0.31,13,0.2
66,rock,paper,1,34,12,20,0.52,0.18,0.3,14,0.21
67,rock,rock,0,34,13,20,0.51,0.19,0.3,14,0.21
68,rock,paper,1,35,13,20,0.51,0.19,0.29,15,0.22
69,rock,rock,0,35,14,20,0.51,0.2,0.29,15,0.22
70,scissors,paper,-1,35,14,21,0.5,0.2,0.3,14,0.2
71,scissors,rock,1,36,14,21,0.51,0.2,0.3,15,0.21
72,scissors,rock,1,37,14,21,0.51,0.19,0.29,16,0.22
73,scissors,rock,1,38,14,21,0.52,0.19,0.29,17,0.23
74,scissors,paper,-1,38,14,22,0.51,0.19,0.3,16,0.22
75,scissors,rock,1,39,14,22,0.52,0.19,0.29,17,0.23
76,scissors,paper,-1,39,14,23,0.51,0.18,0.3,16,0.21
77,scissors,rock,1,40,14,23,0.52,0.18,0.3,17,0.22
78,scissors,rock,1,41,14,23,0.53,0.18,0.29,18,0.23
79,rock,paper,1,42,14,23,0.53,0.18,0.29,19,0.24
80,rock,rock,0,42,15,23,0.53,0.19,0.29,19,0.24
81,scissors,paper,-1,42,15,24,0.52,0.19,0.3,18,0.22
82,scissors,rock,1,43,15,24,0.52,0.18,0.29,19,0.23
83,scissors,paper,-1,43,15,25,0.52,0.18,0.3,18,0.22
84,rock,rock,0,43,16,25,0.51,0.19,0.3,18,0.21
85,scissors,paper,-1,43,16,26,0.51,0.19,0.31,17,0.2
86,scissors,paper,-1,43,16,27,0.5,0.19,0.31,16,0.19
87,scissors,rock,1,44,16,27,0.51,0.18,0.31,17,0.2
88,scissors,paper,-1,44,16,28,0.5,0.18,0.32,16,0.18
89,rock,rock,0,44,17,28,0.49,0.19,0.31,16,0.18
90,scissors,rock,1,45,17,28,0.5,0.19,0.31,17,0.19
91,scissors,rock,1,46,17,28,0.51,0.19,0.31,18,0.2
92,rock,rock,0,46,18,28,0.5,0.2,0.3,18,0.2
93,scissors,rock,1,47,18,28,0.51,0.19,0.3,19,0.2
94,scissors,paper,-1,47,18,29,0.5,0.19,0.31,18,0.19
95,scissors,rock,1,48,18,29,0.51,0.19,0.31,19,0.2
96,scissors,rock,1,49,18,29,0.51,0.19,0.3,20,0.21
97,scissors,rock,1,50,18,29,0.52,0.19,0.3,21,0.22
98,rock,rock,0,50,19,29,0.51,0.19,0.3,21,0.21
99,scissors,rock,1,51,19,29,0.52,0.19,0.29,22,0.22
100,scissors,paper,-1,51,19,30,0.51,0.19,0.3,21,0.21
101,rock,paper,1,52,19,30,0.51,0.19,0.3,22,0.22
102,scissors,paper,-1,52,19,31,0.51,0.19,0.3,21,0.21
103,scissors,rock,1,53,19,31,0.51,0.18,0.3,22,0.21
104,scissors,rock,1,54,19,31,0.52,0.18,0.3,23,0.22
105,rock,paper,1,55,19,31,0.52,0.18,0.3,24,0.23
106,rock,paper,1,56,19,31,0.53,0.18,0.29,25,0.24
107,scissors,rock,1,57,19,31,0.53,0.18,0.29,26,0.24
108,scissors,paper,-1,57,19,32,0.53,0.18,0.3,25,0.23
109,scissors,paper,-1,57,19,33,0.52,0.17,0.3,24,0.22
110,scissors,paper,-1,57,19,34,0.52,0.17,0.31,23,0.21
111,scissors,rock,1,58,19,34,0.52,0.17,0.31,24,0.22
112,scissors,rock,1,59,19,34,0.53,0.17,0.3,25,0.22
113,scissors,rock,1,60,19,34,0.53,0.17,0.3,26,0.23
114,scissors,rock,1,61,19,34,0.54,0.17,0.3,27,0.24
115,scissors,rock,1,62,19,34,0.54,0.17,0.3,28,0.24
116,scissors,rock,1,63,19,34,0.54,0.16,0.29,29,0.25
117,scissors,paper,-1,63,19,35,0.54,0.16,0.3,28,0.24
118,rock,rock,0,63,20,35,0.53,0.17,0.3,28,0.24
119,scissors,paper,-1,63,20,36,0.53,0.17,0.3,27,0.23
120,scissors,paper,-1,63,20,37,0.53,0.17,0.31,26,0.22
121,rock,rock,0,63,21,37,0.52,0.17,0.31,26,0.21
122,scissors,rock,1,64,21,37,0.52,0.17,0.3,27,0.22
123,scissors,rock,1,65,21,37,0.53,0.17,0.3,28,0.23
124,rock,rock,0,65,22,37,0.52,0.18,0.3,28,0.23
125,scissors,rock,1,66,22,37,0.53,0.18,0.3,29,0.23
126,rock,paper,1,67,22,37,0.53,0.17,0.29,30,0.24
127,rock,rock,0,67,23,37,0.53,0.18,0.29,30,0.24
128,rock,rock,0,67,24,37,0.52,0.19,0.29,30,0.23
129,scissors,paper,-1,67,24,38,0.52,0.19,0.29,29,0.22
130,rock,rock,0,67,25,38,0.52,0.19,0.29,29,0.22
131,rock,rock,0,67,26,38,0.51,0.2,0.29,29,0.22
132,scissors,rock,1,68,26,38,0.52,0.2,0.29,30,0.23
133,scissors,rock,1,69,26,38,0.52,0.2,0.29,31,0.23
134,scissors,rock,1,70,26,38,0.52,0.19,0.28,32,0.24
135,scissors,rock,1,71,26,38,0.53,0.19,0.28,33,0.24
136,scissors,rock,1,72,26,38,0.53,0.19,0.28,34,0.25
137,rock,paper,1,73,26,38,0.53,0.19,0.28,35,0.26
138,scissors,rock,1,74,26,38,0.54,0.19,0.28,36,0.26
139,scissors,rock,1,75,26,38,0.54,0.19,0.27,37,0.27
140,scissors,rock,1,76,26,38,0.54,0.19,0.27,38,0.27
141,rock,rock,0,76,27,38,0.54,0.19,0.27,38,0.27
142,scissors,rock,1,77,27,38,0.54,0.19,0.27,39,0.27
143,scissors,rock,1,78,27,38,0.55,0.19,0.27,40,0.28
144,rock,rock,0,78,28,38,0.54,0.19,0.26,40,0.28
145,scissors,rock,1,79,28,38,0.54,0.19,0.26,41,0.28
146,rock,rock,0,79,29,38,0.54,0.2,0.26,41,0.28
147,scissors,rock,1,80,29,38,0.54,0.2,0.26,42,0.29
148,rock,rock,0,80,30,38,0.54,0.2,0.26,42,0.28
149,scissors,paper,-1,80,30,39,0.54,0.2,0.26,41,0.28
150,scissors,rock,1,81,30,39,0.54,0.2,0.26,42,0.28
151,rock,rock,0,81,31,39,0.54,0.21,0.26,42,0.28
152,scissors,rock,1,82,31,39,0.54,0.2,0.26,43,0.28
153,scissors,paper,-1,82,31,40,0.54,0.2,0.26,42,0.27
154,scissors,rock,1,83,31,40,0.54,0.2,0.26,43,0.28
155,rock,rock,0,83,32,40,0.54,0.21,0.26,43,0.28
156,scissors,rock,1,84,32,40,0.54,0.21,0.26,44,0.28
157,scissors,rock,1,85,32,40,0.54,0.2,0.25,45,0.29
158,scissors,paper,-1,85,32,41,0.54,0.2,0.26,44,0.28
159,scissors,rock,1,86,32,41,0.54,0.2,0.26,45,0.28
160,scissors,rock,1,87,32,41,0.54,0.2,0.26,46,0.29
161,scissors,rock,1,88,32,41,0.55,0.2,0.25,47,0.29
162,rock,rock,0,88,33,41,0.54,0.2,0.25,47,0.29
163,rock,rock,0,88,34,41,0.54,0.21,0.25,47,0.29
164,scissors,rock,1,89,34,41,0.54,0.21,0.25,48,0.29
165,rock,paper,1,90,34,41,0.55,0.21,0.25,49,0.3
166,scissors,paper,-1,90,34,42,0.54,0.2,0.25,48,0.29
167,scissors,rock,1,91,34,42,0.54,0.2,0.25,49,0.29
168,rock,rock,0,91,35,42,0.54,0.21,0.25,49,0.29
169,rock,rock,0,91,36,42,0.54,0.21,0.25,49,0.29
170,rock,paper,1,92,36,42,0.54,0.21,0.25,50,0.29
171,rock,rock,0,92,37,42,0.54,0.22,0.25,50,0.29
172,rock,paper,1,93,37,42,0.54,0.22,0.24,51,0.3
173,scissors,rock,1,94,37,42,0.54,0.21,0.24,52,0.3
174,scissors,paper,-1,94,37,43,0.54,0.21,0.25,51,0.29
175,scissors,rock,1,95,37,43,0.54,0.21,0.25,52,0.3
176,rock,paper,1,96,37,43,0.55,0.21,0.24,53,0.3
177,rock,rock,0,96,38,43,0.54,0.21,0.24,53,0.3
178,scissors,paper,-1,96,38,44,0.54,0.21,0.25,52,0.29
179,scissors,paper,-1,96,38,45,0.54,0.21,0.25,51,0.28
180,rock,rock,0,96,39,45,0.53,0.22,0.25,51,0.28
181,scissors,rock,1,97,39,45,0.54,0.22,0.25,52,0.29
182,scissors,rock,1,98,39,45,0.54,0.21,0.25,53,0.29
183,scissors,rock,1,99,39,45,0.54,0.21,0.25,54,0.3
184,scissors,paper,-1,99,39,46,0.54,0.21,0.25,53,0.29
185,scissors,rock,1,100,39,46,0.54,0.21,0.25,54,0.29
186,scissors,paper,-1,100,39,47,0.54,0.21,0.25,53,0.28
187,scissors,rock,1,101,39,47,0.54,0.21,0.25,54,0.29
188,scissors,rock,1,102,39,47,0.54,0.21,0.25,55,0.29
189,rock,paper,1,103,39,47,0.54,0.21,0.25,56,0.3
190,rock,rock,0,103,40,47,0.54,0.21,0.25,56,0.29
191,scissors,rock,1,104,40,47,0.54,0.21,0.25,57,0.3
192,rock,paper,1,105,40,47,0.55,0.21,0.24,58,0.3
193,rock,rock,0,105,41,47,0.54,0.21,0.24,58,0.3
194,rock,rock,0,105,42,47,0.54,0.22,0.24,58,0.3
195,scissors,rock,1,106,42,47,0.54,0.22,0.24,59,0.3
196,scissors,rock,1,107,42,47,0.55,0.21,0.24,60,0.31
197,scissors,paper,-1,107,42,48,0.54,0.21,0.24,59,0.3
198,rock,rock,0,107,43,48,0.54,0.22,0.24,59,0.3
199,scissors,paper,-1,107,43,49,0.54,0.22,0.25,58,0.29
200,rock,paper,1,108,43,49,0.54,0.21,0.24,59,0.29
201,rock,rock,0,108,44,49,0.54,0.22,0.24,59,0.29
202,scissors,rock,1,109,44,49,0.54,0.22,0.24,60,0.3
203,scissors,rock,1,110,44,49,0.54,0.22,0.24,61,0.3
204,rock,rock,0,110,45,49,0.54,0.22,0.24,61,0.3
205,scissors,rock,1,111,45,49,0.54,0.22,0.24,62,0.3
206,scissors,rock,1,112,45,49,0.54,0.22,0.24,63,0.31
207,rock,paper,1,113,45,49,0.55,0.22,0.24,64,0.31
208,scissors,paper,-1,113,45,50,0.54,0.22,0.24,63,0.3
209,scissors,rock,1,114,45,50,0.55,0.22,0.24,64,0.31
210,rock,rock,0,114,46,50,0.54,0.22,0.24,64,0.3
211,scissors,rock,1,115,46,50,0.55,0.22,0.24,65,0.31
212,scissors,rock,1,116,46,50,0.55,0.22,0.24,66,0.31
213,scissors,paper,-1,116,46,51,0.54,0.22,0.24,65,0.31
214,scissors,rock,1,117,46,51,0.55,0.21,0.24,66,0.31
215,scissors,rock,1,118,46,51,0.55,0.21,0.24,67,0.31
216,scissors,rock,1,119,46,51,0.55,0.21,0.24,68,0.31
217,scissors,rock,1,120,46,51,0.55,0.21,0.24,69,0.32
218,scissors,rock,1,121,46,51,0.56,0.21,0.23,70,0.32
219,rock,rock,0,121,47,51,0.55,0.21,0.23,70,0.32
220,scissors,paper,-1,121,47,52,0.55,0.21,0.24,69,0.31
221,scissors,rock,1,122,47,52,0.55,0.21,0.24,70,0.32
222,scissors,paper,-1,122,47,53,0.55,0.21,0.24,69,0.31
223,scissors,paper,-1,122,47,54,0.55,0.21,0.24,68,0.3
224,scissors,paper,-1,122,47,55,0.54,0.21,0.25,67,0.3
225,scissors,paper,-1,122,47,56,0.54,0.21,0.25,66,0.29
226,scissors,rock,1,123,47,56,0.54,0.21,0.25,67,0.3
227,scissors,rock,1,124,47,56,0.55,0.21,0.25,68,0.3
228,scissors,paper,-1,124,47,57,0.54,0.21,0.25,67,0.29
229,rock,rock,0,124,48,57,0.54,0.21,0.25,67,0.29
230,scissors,rock,1,125,48,57,0.54,0.21,0.25,68,0.3
231,scissors,rock,1,126,48,57,0.55,0.21,0.25,69,0.3
232,scissors,rock,1,127,48,57,0.55,0.21,0.25,70,0.3
233,scissors,rock,1,128,48,57,0.55,0.21,0.24,71,0.3
234,scissors,rock,1,129,48,57,0.55,0.21,0.24,72,0.31
235,rock,paper,1,130,48,57,0.55,0.2,0.24,73,0.31
236,scissors,paper,-1,130,48,58,0.55,0.2,0.25,72,0.31
237,rock,rock,0,130,49,58,0.55,0.21,0.24,72,0.3
238,scissors,paper,-1,130,49,59,0.55,0.21,0.25,71,0.3
239,rock,paper,1,131,49,59,0.55,0.21,0.25,72,0.3
240,rock,rock,0,131,50,59,0.55,0.21,0.25,72,0.3
241,scissors,rock,1,132,50,59,0.55,0.21,0.24,73,0.3
242,scissors,rock,1,133,50,59,0.55,0.21,0.24,74,0.31
243,scissors,rock,1,134,50,59,0.55,0.21,0.24,75,0.31
244,rock,rock,0,134,51,59,0.55,0.21,0.24,75,0.31
245,rock,rock,0,134,52,59,0.55,0.21,0.24,75,0.31
246,scissors,rock,1,135,52,59,0.55,0.21,0.24,76,0.31
247,scissors,rock,1,136,52,59,0.55,0.21,0.24,77,0.31
248,scissors,rock,1,137,52,59,0.55,0.21,0.24,78,0.31
249,scissors,rock,1,138,52,59,0.55,0.21,0.24,79,0.32
250,scissors,paper,-1,138,52,60,0.55,0.21,0.24,78,0.31
251,scissors,rock,1,139,52,60,0.55,0.21,0.24,79,0.31
252,scissors,paper,-1,139,52,61,0.55,0.21,0.24,78,0.31
253,rock,rock,0,139,53,61,0.55,0.21,0.24,78,0.31
254,rock,rock,0,139,54,61,0.55,0.21,0.24,78,0.31
255,rock,rock,0,139,55,61,0.55,0.22,0.24,78,0.31
256,scissors,rock,1,140,55,61,0.55,0.21,0.24,79,0.31
257,scissors,rock,1,141,55,61,0.55,0.21,0.24,80,0.31
258,scissors,paper,-1,141,55,62,0.55,0.21,0.24,79,0.31
259,scissors,rock,1,142,55,62,0.55,0.21,0.24,80,0.31
260,scissors,rock,1,143,55,62,0.55,0.21,0.24,81,0.31
261,rock,rock,0,143,56,62,0.55,0.21,0.24,81,0.31
262,rock,rock,0,143,57,62,0.55,0.22,0.24,81,0.31
263,scissors,rock,1,144,57,62,0.55,0.22,0.24,82,0.31
264,scissors,rock,1,145,57,62,0.55,0.22,0.23,83,0.31
265,scissors,rock,1,146,57,62,0.55,0.22,0.23,84,0.32
266,scissors,rock,1,147,57,62,0.55,0.21,0.23,85,0.32
267,scissors,paper,-1,147,57,63,0.55,0.21,0.24,84,0.31
268,scissors,rock,1,148,57,63,0.55,0.21,0.24,85,0.32
269,scissors,rock,1,149,57,63,0.55,0.21,0.23,86,0.32
270,scissors,rock,1,150,57,63,0.56,0.21,0.23,87,0.32
271,rock,rock,0,150,58,63,0.55,0.21,0.23,87,0.32
272,scissors,rock,1,151,58,63,0.56,0.21,0.23,88,0.32
273,scissors,paper,-1,151,58,64,0.55,0.21,0.23,87,0.32
274,rock,rock,0,151,59,64,0.55,0.22,0.23,87,0.32
275,scissors,paper,-1,151,59,65,0.55,0.21,0.24,86,0.31
276,scissors,rock,1,152,59,65,0.55,0.21,0.24,87,0.32
277,scissors,rock,1,153,59,65,0.55,0.21,0.23,88,0.32
278,scissors,rock,1,154,59,65,0.55,0.21,0.23,89,0.32
279,rock,rock,0,154,60,65,0.55,0.22,0.23,89,0.32
280,scissors,paper,-1,154,60,66,0.55,0.21,0.24,88,0.31
281,scissors,rock,1,155,60,66,0.55,0.21,0.23,89,0.32
282,scissors,rock,1,156,60,66,0.55,0.21,0.23,90,0.32
283,rock,paper,1,157,60,66,0.55,0.21,0.23,91,0.32
284,rock,paper,1,158,60,66,0.56,0.21,0.23,92,0.32
285,rock,rock,0,158,61,66,0.55,0.21,0.23,92,0.32
286,rock,rock,0,158,62,66,0.55,0.22,0.23,92,0.32
287,scissors,rock,1,159,62,66,0.55,0.22,0.23,93,0.32
288,rock,paper,1,160,62,66,0.56,0.22,0.23,94,0.33
289,scissors,paper,-1,160,62,67,0.55,0.21,0.23,93,0.32
290,scissors,rock,1,161,62,67,0.56,0.21,0.23,94,0.32
291,scissors,rock,1,162,62,67,0.56,0.21,0.23,95,0.33
292,rock,rock,0,162,63,67,0.55,0.22,0.23,95,0.33
293,scissors,paper,-1,162,63,68,0.55,0.22,0.23,94,0.32
294,scissors,rock,1,163,63,68,0.55,0.21,0.23,95,0.32
295,rock,rock,0,163,64,68,0.55,0.22,0.23,95,0.32
296,scissors,rock,1,164,64,68,0.55,0.22,0.23,96,0.32
297,rock,rock,0,164,65,68,0.55,0.22,0.23,96,0.32
298,scissors,rock,1,165,65,68,0.55,0.22,0.23,97,0.33
299,rock,rock,0,165,66,68,0.55,0.22,0.23,97,0.32
300,scissors,paper,-1,165,66,69,0.55,0.22,0.23,96,0.32
301,scissors,rock,1,166,66,69,0.55,0.22,0.23,97,0.32
302,rock,paper,1,167,66,69,0.55,0.22,0.23,98,0.32
303,scissors,rock,1,168,66,69,0.55,0.22,0.23,99,0.33
304,scissors,rock,1,169,66,69,0.56,0.22,0.23,100,0.33
305,scissors,paper,-1,169,66,70,0.55,0.22,0.23,99,0.32
306,rock,rock,0,169,67,70,0.55,0.22,0.23,99,0.32
307,scissors,rock,1,170,67,70,0.55,0.22,0.23,100,0.33
308,rock,rock,0,170,68,70,0.55,0.22,0.23,100,0.32
309,rock,paper,1,171,68,70,0.55,0.22,0.23,101,0.33
310,scissors,rock,1,172,68,70,0.55,0.22,0.23,102,0.33
311,scissors,rock,1,173,68,70,0.56,0.22,0.23,103,0.33
312,scissors,paper,-1,173,68,71,0.55,0.22,0.23,102,0.33
313,rock,rock,0,173,69,71,0.55,0.22,0.23,102,0.33
314,scissors,paper,-1,173,69,72,0.55,0.22,0.23,101,0.32
315,rock,rock,0,173,70,72,0.55,0.22,0.23,101,0.32
316,scissors,rock,1,174,70,72,0.55,0.22,0.23,102,0.32
317,rock,paper,1,175,70,72,0.55,0.22,0.23,103,0.32
318,scissors,rock,1,176,70,72,0.55,0.22,0.23,104,0.33
319,scissors,rock,1,177,70,72,0.55,0.22,0.23,105,0.33
320,scissors,rock,1,178,70,72,0.56,0.22,0.23,106,0.33
321,rock,paper,1,179,70,72,0.56,0.22,0.22,107,0.33
322,scissors,paper,-1,179,70,73,0.56,0.22,0.23,106,0.33
323,scissors,paper,-1,179,70,74,0.55,0.22,0.23,105,0.33
324,scissors,rock,1,180,70,74,0.56,0.22,0.23,106,0.33
325,rock,rock,0,180,71,74,0.55,0.22,0.23,106,0.33
326,scissors,paper,-1,180,71,75,0.55,0.22,0.23,105,0.32
327,rock,paper,1,181,71,75,0.55,0.22,0.23,106,0.32
328,rock,paper,1,182,71,75,0.55,0.22,0.23,107,0.33
329,rock,rock,0,182,72,75,0.55,0.22,0.23,107,0.33
330,rock,paper,1,183,72,75,0.55,0.22,0.23,108,0.33
331,rock,rock,0,183,73,75,0.55,0.22,0.23,108,0.33
332,scissors,rock,1,184,73,75,0.55,0.22,0.23,109,0.33
333,rock,rock,0,184,74,75,0.55,0.22,0.23,109,0.33
334,scissors,rock,1,185,74,75,0.55,0.22,0.22,110,0.33
335,scissors,paper,-1,185,74,76,0.55,0.22,0.23,109,0.33
336,scissors,paper,-1,185,74,77,0.55,0.22,0.23,108,0.32
337,rock,paper,1,186,74,77,0.55,0.22,0.23,109,0.32
338,rock,paper,1,187,74,77,0.55,0.22,0.23,110,0.33
339,scissors,paper,-1,187,74,78,0.55,0.22,0.23,109,0.32
340,scissors,rock,1,188,74,78,0.55,0.22,0.23,110,0.32
341,rock,rock,0,188,75,78,0.55,0.22,0.23,110,0.32
342,scissors,rock,1,189,75,78,0.55,0.22,0.23,111,0.32
343,rock,rock,0,189,76,78,0.55,0.22,0.23,111,0.32
344,scissors,rock,1,190,76,78,0.55,0.22,0.23,112,0.33
345,scissors,rock,1,191,76,78,0.55,0.22,0.23,113,0.33
346,rock,rock,0,191,77,78,0.55,0.22,0.23,113,0.33
347,scissors,rock,1,192,77,78,0.55,0.22,0.22,114,0.33
348,scissors,rock,1,193,77,78,0.55,0.22,0.22,115,0.33
349,scissors,rock,1,194,77,78,0.56,0.22,0.22,116,0.33
350,rock,paper,1,195,77,78,0.56,0.22,0.22,117,0.33
351,scissors,rock,1,196,77,78,0.56,0.22,0.22,118,0.34
352,scissors,rock,1,197,77,78,0.56,0.22,0.22,119,0.34
353,rock,rock,0,197,78,78,0.56,0.22,0.22,119,0.34
354,scissors,rock,1,198,78,78,0.56,0.22,0.22,120,0.34
355,scissors,rock,1,199,78,78,0.56,0.22,0.22,121,0.34
356,rock,rock,0,199,79,78,0.56,0.22,0.22,121,0.34
357,scissors,rock,1,200,79,78,0.56,0.22,0.22,122,0.34
358,scissors,paper,-1,200,79,79,0.56,0.22,0.22,121,0.34
359,rock,rock,0,200,80,79,0.56,0.22,0.22,121,0.34
360,rock,paper,1,201,80,79,0.56,0.22,0.22,122,0.34
361,rock,rock,0,201,81,79,0.56,0.22,0.22,122,0.34
362,rock,rock,0,201,82,79,0.56,0.23,0.22,122,0.34
363,scissors,rock,1,202,82,79,0.56,0.23,0.22,123,0.34
364,scissors,rock,1,203,82,79,0.56,0.23,0.22,124,0.34
365,rock,rock,0,203,83,79,0.56,0.23,0.22,124,0.34
366,scissors,paper,-1,203,83,80,0.55,0.23,0.22,123,0.34
367,rock,rock,0,203,84,80,0.55,0.23,0.22,123,0.34
368,rock,rock,0,203,85,80,0.55,0.23,0.22,123,0.33
369,scissors,rock,1,204,85,80,0.55,0.23,0.22,124,0.34
370,rock,paper,1,205,85,80,0.55,0.23,0.22,125,0.34
371,scissors,rock,1,206,85,80,0.56,0.23,0.22,126,0.34
372,scissors,rock,1,207,85,80,0.56,0.23,0.22,127,0.34
373,scissors,rock,1,208,85,80,0.56,0.23,0.21,128,0.34
374,rock,rock,0,208,86,80,0.56,0.23,0.21,128,0.34
375,scissors,paper,-1,208,86,81,0.55,0.23,0.22,127,0.34
376,rock,rock,0,208,87,81,0.55,0.23,0.22,127,0.34
377,rock,paper,1,209,87,81,0.55,0.23,0.21,128,0.34
378,rock,paper,1,210,87,81,0.56,0.23,0.21,129,0.34
379,scissors,rock,1,211,87,81,0.56,0.23,0.21,130,0.34
380,rock,rock,0,211,88,81,0.56,0.23,0.21,130,0.34
381,rock,rock,0,211,89,81,0.55,0.23,0.21,130,0.34
382,rock,paper,1,212,89,81,0.55,0.23,0.21,131,0.34
383,scissors,rock,1,213,89,81,0.56,0.23,0.21,132,0.34
384,scissors,rock,1,214,89,81,0.56,0.23,0.21,133,0.35
385,scissors,paper,-1,214,89,82,0.56,0.23,0.21,132,0.34
386,rock,paper,1,215,89,82,0.56,0.23,0.21,133,0.34
387,scissors,rock,1,216,89,82,0.56,0.23,0.21,134,0.35
388,rock,rock,0,216,90,82,0.56,0.23,0.21,134,0.35
389,scissors,rock,1,217,90,82,0.56,0.23,0.21,135,0.35
390,rock,rock,0,217,91,82,0.56,0.23,0.21,135,0.35
391,scissors,rock,1,218,91,82,0.56,0.23,0.21,136,0.35
392,scissors,rock,1,219,91,82,0.56,0.23,0.21,137,0.35
393,rock,rock,0,219,92,82,0.56,0.23,0.21,137,0.35
394,scissors,rock,1,220,92,82,0.56,0.23,0.21,138,0.35
395,scissors,rock,1,221,92,82,0.56,0.23,0.21,139,0.35
396,scissors,rock,1,222,92,82,0.56,0.23,0.21,140,0.35
397,scissors,rock,1,223,92,82,0.56,0.23,0.21,141,0.36
398,scissors,paper,-1,223,92,83,0.56,0.23,0.21,140,0.35
