n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
52,paper,rock,-1,22,14,16,0.42,0.27,0.31,6,0.12
53,scissors,paper,-1,22,14,17,0.42,0.26,0.32,5,0.09
54,rock,paper,1,23,14,17,0.43,0.26,0.31,6,0.11
55,rock,scissors,-1,23,14,18,0.42,0.25,0.33,5,0.09
56,scissors,scissors,0,23,15,18,0.41,0.27,0.32,5,0.09
57,rock,scissors,-1,23,15,19,0.4,0.26,0.33,4,0.07
58,paper,scissors,1,24,15,19,0.41,0.26,0.33,5,0.09
59,paper,paper,0,24,16,19,0.41,0.27,0.32,5,0.08
60,paper,paper,0,24,17,19,0.4,0.28,0.32,5,0.08
61,paper,scissors,1,25,17,19,0.41,0.28,0.31,6,0.1
62,paper,scissors,1,26,17,19,0.42,0.27,0.31,7,0.11
63,scissors,scissors,0,26,18,19,0.41,0.29,0.3,7,0.11
64,paper,scissors,1,27,18,19,0.42,0.28,0.3,8,0.12
65,rock,scissors,-1,27,18,20,0.42,0.28,0.31,7,0.11
66,rock,scissors,-1,27,18,21,0.41,0.27,0.32,6,0.09
67,paper,scissors,1,28,18,21,0.42,0.27,0.31,7,0.1
68,scissors,scissors,0,28,19,21,0.41,0.28,0.31,7,0.1
69,paper,rock,-1,28,19,22,0.41,0.28,0.32,6,0.09
70,paper,paper,0,28,20,22,0.4,0.29,0.31,6,0.09
71,rock,scissors,-1,28,20,23,0.39,0.28,0.32,5,0.07
72,scissors,scissors,0,28,21,23,0.39,0.29,0.32,5,0.07
73,rock,rock,0,28,22,23,0.38,0.3,0.32,5,0.07
74,paper,scissors,1,29,22,23,0.39,0.3,0.31,6,0.08
75,paper,paper,0,29,23,23,0.39,0.31,0.31,6,0.08
76,paper,scissors,1,30,23,23,0.39,0.3,0.3,7,0.09
77,paper,paper,0,30,24,23,0.39,0.31,0.3,7,0.09
78,paper,scissors,1,31,24,23,0.4,0.31,0.29,8,0.1
79,scissors,scissors,0,31,25,23,0.39,0.32,0.29,8,0.1
80,paper,paper,0,31,26,23,0.39,0.33,0.29,8,0.1
81,paper,scissors,1,32,26,23,0.4,0.32,0.28,9,0.11
82,scissors,rock,1,33,26,23,0.4,0.32,0.28,10,0.12
83,paper,scissors,1,34,26,23,0.41,0.31,0.28,11,0.13
84,paper,scissors,1,35,26,23,0.42,0.31,0.27,12,0.14
85,rock,paper,1,36,26,23,0.42,0.31,0.27,13,0.15
86,rock,scissors,-1,36,26,24,0.42,0.3,0.28,12,0.14
87,paper,scissors,1,37,26,24,0.43,0.3,0.28,13,0.15
88,paper,scissors,1,38,26,24,0.43,0.3,0.27,14,0.16
89,paper,scissors,1,39,26,24,0.44,0.29,0.27,15,0.17
90,paper,scissors,1,40,26,24,0.44,0.29,0.27,16,0.18
91,paper,scissors,1,41,26,24,0.45,0.29,0.26,17,0.19
92,paper,scissors,1,42,26,24,0.46,0.28,0.26,18,0.2
93,rock,rock,0,42,27,24,0.45,0.29,0.26,18,0.19
94,paper,rock,-1,42,27,25,0.45,0.29,0.27,17,0.18
95,rock,paper,1,43,27,25,0.45,0.28,0.26,18,0.19
96,paper,rock,-1,43,27,26,0.45,0.28,0.27,17,0.18
97,paper,paper,0,43,28,26,0.44,0.29,0.27,17,0.18
98,paper,scissors,1,44,28,26,0.45,0.29,0.27,18,0.18
99,paper,paper,0,44,29,26,0.44,0.29,0.26,18,0.18
100,paper,scissors,1,45,29,26,0.45,0.29,0.26,19,0.19
101,paper,scissors,1,46,29,26,0.46,0.29,0.26,20,0.2
102,scissors,paper,-1,46,29,27,0.45,0.28,0.26,19,0.19
103,rock,paper,1,47,29,27,0.46,0.28,0.26,20,0.19
104,rock,scissors,-1,47,29,28,0.45,0.28,0.27,19,0.18
105,scissors,paper,-1,47,29,29,0.45,0.28,0.28,18,0.17
106,paper,scissors,1,48,29,29,0.45,0.27,0.27,19,0.18
107,scissors,paper,-1,48,29,30,0.45,0.27,0.28,18,0.17
108,scissors,paper,-1,48,29,31,0.44,0.27,0.29,17,0.16
109,paper,scissors,1,49,29,31,0.45,0.27,0.28,18,0.17
110,paper,scissors,1,50,29,31,0.45,0.26,0.28,19,0.17
111,paper,scissors,1,51,29,31,0.46,0.26,0.28,20,0.18
112,rock,paper,1,52,29,31,0.46,0.26,0.28,21,0.19
113,scissors,paper,-1,52,29,32,0.46,0.26,0.28,20,0.18
114,rock,paper,1,53,29,32,0.46,0.25,0.28,21,0.18
115,paper,paper,0,53,30,32,0.46,0.26,0.28,21,0.18
116,paper,paper,0,53,31,32,0.46,0.27,0.28,21,0.18
117,paper,paper,0,53,32,32,0.45,0.27,0.27,21,0.18
118,paper,rock,-1,53,32,33,0.45,0.27,0.28,20,0.17
119,paper,scissors,1,54,32,33,0.45,0.27,0.28,21,0.18
120,paper,rock,-1,54,32,34,0.45,0.27,0.28,20,0.17
121,paper,scissors,1,55,32,34,0.45,0.26,0.28,21,0.17
122,rock,paper,1,56,32,34,0.46,0.26,0.28,22,0.18
123,paper,paper,0,56,33,34,0.46,0.27,0.28,22,0.18
124,scissors,scissors,0,56,34,34,0.45,0.27,0.27,22,0.18
125,paper,paper,0,56,35,34,0.45,0.28,0.27,22,0.18
126,scissors,rock,1,57,35,34,0.45,0.28,0.27,23,0.18
127,rock,rock,0,57,36,34,0.45,0.28,0.27,23,0.18
128,rock,scissors,-1,57,36,35,0.45,0.28,0.27,22,0.17
129,scissors,rock,1,58,36,35,0.45,0.28,0.27,23,0.18
130,rock,scissors,-1,58,36,36,0.45,0.28,0.28,22,0.17
131,rock,paper,1,59,36,36,0.45,0.27,0.27,23,0.18
132,scissors,paper,-1,59,36,37,0.45,0.27,0.28,22,0.17
133,scissors,rock,1,60,36,37,0.45,0.27,0.28,23,0.17
134,paper,rock,-1,60,36,38,0.45,0.27,0.28,22,0.16
135,rock,scissors,-1,60,36,39,0.44,0.27,0.29,21,0.16
136,paper,scissors,1,61,36,39,0.45,0.26,0.29,22,0.16
137,paper,paper,0,61,37,39,0.45,0.27,0.28,22,0.16
138,scissors,rock,1,62,37,39,0.45,0.27,0.28,23,0.17
139,rock,paper,1,63,37,39,0.45,0.27,0.28,24,0.17
140,scissors,scissors,0,63,38,39,0.45,0.27,0.28,24,0.17
141,paper,scissors,1,64,38,39,0.45,0.27,0.28,25,0.18
142,rock,paper,1,65,38,39,0.46,0.27,0.27,26,0.18
143,rock,scissors,-1,65,38,40,0.45,0.27,0.28,25,0.17
144,scissors,scissors,0,65,39,40,0.45,0.27,0.28,25,0.17
145,paper,scissors,1,66,39,40,0.46,0.27,0.28,26,0.18
146,rock,paper,1,67,39,40,0.46,0.27,0.27,27,0.18
147,rock,scissors,-1,67,39,41,0.46,0.27,0.28,26,0.18
148,rock,scissors,-1,67,39,42,0.45,0.26,0.28,25,0.17
149,paper,scissors,1,68,39,42,0.46,0.26,0.28,26,0.17
150,rock,scissors,-1,68,39,43,0.45,0.26,0.29,25,0.17
151,rock,rock,0,68,40,43,0.45,0.26,0.28,25,0.17
152,paper,scissors,1,69,40,43,0.45,0.26,0.28,26,0.17
153,scissors,paper,-1,69,40,44,0.45,0.26,0.29,25,0.16
154,rock,rock,0,69,41,44,0.45,0.27,0.29,25,0.16
155,scissors,scissors,0,69,42,44,0.45,0.27,0.28,25,0.16
156,rock,scissors,-1,69,42,45,0.44,0.27,0.29,24,0.15
157,paper,rock,-1,69,42,46,0.44,0.27,0.29,23,0.15
158,paper,paper,0,69,43,46,0.44,0.27,0.29,23,0.15
159,rock,scissors,-1,69,43,47,0.43,0.27,0.3,22,0.14
160,rock,paper,1,70,43,47,0.44,0.27,0.29,23,0.14
161,paper,scissors,1,71,43,47,0.44,0.27,0.29,24,0.15
162,rock,paper,1,72,43,47,0.44,0.27,0.29,25,0.15
163,rock,rock,0,72,44,47,0.44,0.27,0.29,25,0.15
164,rock,scissors,-1,72,44,48,0.44,0.27,0.29,24,0.15
165,rock,scissors,-1,72,44,49,0.44,0.27,0.3,23,0.14
166,paper,scissors,1,73,44,49,0.44,0.27,0.3,24,0.14
167,rock,scissors,-1,73,44,50,0.44,0.26,0.3,23,0.14
168,rock,scissors,-1,73,44,51,0.43,0.26,0.3,22,0.13
169,paper,rock,-1,73,44,52,0.43,0.26,0.31,21,0.12
170,rock,scissors,-1,73,44,53,0.43,0.26,0.31,20,0.12
171,rock,paper,1,74,44,53,0.43,0.26,0.31,21,0.12
172,paper,scissors,1,75,44,53,0.44,0.26,0.31,22,0.13
173,paper,scissors,1,76,44,53,0.44,0.25,0.31,23,0.13
174,rock,scissors,-1,76,44,54,0.44,0.25,0.31,22,0.13
175,scissors,scissors,0,76,45,54,0.43,0.26,0.31,22,0.13
176,paper,scissors,1,77,45,54,0.44,0.26,0.31,23,0.13
177,rock,scissors,-1,77,45,55,0.44,0.25,0.31,22,0.12
178,paper,scissors,1,78,45,55,0.44,0.25,0.31,23,0.13
179,rock,scissors,-1,78,45,56,0.44,0.25,0.31,22,0.12
180,rock,scissors,-1,78,45,57,0.43,0.25,0.32,21,0.12
181,paper,scissors,1,79,45,57,0.44,0.25,0.31,22,0.12
182,rock,paper,1,80,45,57,0.44,0.25,0.31,23,0.13
183,rock,paper,1,81,45,57,0.44,0.25,0.31,24,0.13
184,paper,paper,0,81,46,57,0.44,0.25,0.31,24,0.13
185,paper,scissors,1,82,46,57,0.44,0.25,0.31,25,0.14
186,paper,scissors,1,83,46,57,0.45,0.25,0.31,26,0.14
187,paper,scissors,1,84,46,57,0.45,0.25,0.3,27,0.14
188,paper,rock,-1,84,46,58,0.45,0.24,0.31,26,0.14
189,scissors,rock,1,85,46,58,0.45,0.24,0.31,27,0.14
190,paper,paper,0,85,47,58,0.45,0.25,0.31,27,0.14
191,rock,paper,1,86,47,58,0.45,0.25,0.3,28,0.15
192,paper,scissors,1,87,47,58,0.45,0.24,0.3,29,0.15
193,paper,paper,0,87,48,58,0.45,0.25,0.3,29,0.15
194,rock,rock,0,87,49,58,0.45,0.25,0.3,29,0.15
195,scissors,paper,-1,87,49,59,0.45,0.25,0.3,28,0.14
196,rock,scissors,-1,87,49,60,0.44,0.25,0.31,27,0.14
197,rock,paper,1,88,49,60,0.45,0.25,0.3,28,0.14
198,rock,rock,0,88,50,60,0.44,0.25,0.3,28,0.14
199,rock,rock,0,88,51,60,0.44,0.26,0.3,28,0.14
200,paper,scissors,1,89,51,60,0.45,0.26,0.3,29,0.14
201,rock,scissors,-1,89,51,61,0.44,0.25,0.3,28,0.14
202,scissors,paper,-1,89,51,62,0.44,0.25,0.31,27,0.13
203,scissors,rock,1,90,51,62,0.44,0.25,0.31,28,0.14
204,paper,paper,0,90,52,62,0.44,0.25,0.3,28,0.14
205,paper,scissors,1,91,52,62,0.44,0.25,0.3,29,0.14
206,rock,paper,1,92,52,62,0.45,0.25,0.3,30,0.15
207,rock,paper,1,93,52,62,0.45,0.25,0.3,31,0.15
208,rock,scissors,-1,93,52,63,0.45,0.25,0.3,30,0.14
209,rock,scissors,-1,93,52,64,0.44,0.25,0.31,29,0.14
210,paper,paper,0,93,53,64,0.44,0.25,0.3,29,0.14
211,paper,scissors,1,94,53,64,0.45,0.25,0.3,30,0.14
212,scissors,paper,-1,94,53,65,0.44,0.25,0.31,29,0.14
213,scissors,scissors,0,94,54,65,0.44,0.25,0.31,29,0.14
214,rock,scissors,-1,94,54,66,0.44,0.25,0.31,28,0.13
215,rock,paper,1,95,54,66,0.44,0.25,0.31,29,0.13
216,rock,scissors,-1,95,54,67,0.44,0.25,0.31,28,0.13
217,paper,scissors,1,96,54,67,0.44,0.25,0.31,29,0.13
218,paper,paper,0,96,55,67,0.44,0.25,0.31,29,0.13
219,paper,scissors,1,97,55,67,0.44,0.25,0.31,30,0.14
220,paper,scissors,1,98,55,67,0.45,0.25,0.3,31,0.14
221,paper,rock,-1,98,55,68,0.44,0.25,0.31,30,0.14
222,paper,scissors,1,99,55,68,0.45,0.25,0.31,31,0.14
223,rock,paper,1,100,55,68,0.45,0.25,0.3,32,0.14
224,paper,paper,0,100,56,68,0.45,0.25,0.3,32,0.14
225,rock,scissors,-1,100,56,69,0.44,0.25,0.31,31,0.14
226,paper,paper,0,100,57,69,0.44,0.25,0.31,31,0.14
227,rock,scissors,-1,100,57,70,0.44,0.25,0.31,30,0.13
228,paper,scissors,1,101,57,70,0.44,0.25,0.31,31,0.14
229,scissors,paper,-1,101,57,71,0.44,0.25,0.31,30,0.13
230,paper,paper,0,101,58,71,0.44,0.25,0.31,30,0.13
231,rock,rock,0,101,59,71,0.44,0.26,0.31,30,0.13
232,paper,paper,0,101,60,71,0.44,0.26,0.31,30,0.13
233,paper,rock,-1,101,60,72,0.43,0.26,0.31,29,0.12
234,paper,rock,-1,101,60,73,0.43,0.26,0.31,28,0.12
235,rock,paper,1,102,60,73,0.43,0.26,0.31,29,0.12
236,rock,scissors,-1,102,60,74,0.43,0.25,0.31,28,0.12
237,rock,scissors,-1,102,60,75,0.43,0.25,0.32,27,0.11
238,paper,scissors,1,103,60,75,0.43,0.25,0.32,28,0.12
239,scissors,scissors,0,103,61,75,0.43,0.26,0.31,28,0.12
240,rock,scissors,-1,103,61,76,0.43,0.25,0.32,27,0.11
241,paper,scissors,1,104,61,76,0.43,0.25,0.32,28,0.12
242,rock,paper,1,105,61,76,0.43,0.25,0.31,29,0.12
243,scissors,scissors,0,105,62,76,0.43,0.26,0.31,29,0.12
244,paper,scissors,1,106,62,76,0.43,0.25,0.31,30,0.12
245,paper,paper,0,106,63,76,0.43,0.26,0.31,30,0.12
246,paper,scissors,1,107,63,76,0.43,0.26,0.31,31,0.13
247,rock,scissors,-1,107,63,77,0.43,0.26,0.31,30,0.12
248,rock,rock,0,107,64,77,0.43,0.26,0.31,30,0.12
249,paper,scissors,1,108,64,77,0.43,0.26,0.31,31,0.12
250,rock,rock,0,108,65,77,0.43,0.26,0.31,31,0.12
251,rock,rock,0,108,66,77,0.43,0.26,0.31,31,0.12
252,paper,paper,0,108,67,77,0.43,0.27,0.31,31,0.12
253,paper,paper,0,108,68,77,0.43,0.27,0.3,31,0.12
254,paper,paper,0,108,69,77,0.43,0.27,0.3,31,0.12
255,paper,paper,0,108,70,77,0.42,0.27,0.3,31,0.12
256,rock,paper,1,109,70,77,0.43,0.27,0.3,32,0.12
257,paper,scissors,1,110,70,77,0.43,0.27,0.3,33,0.13
258,rock,paper,1,111,70,77,0.43,0.27,0.3,34,0.13
259,scissors,paper,-1,111,70,78,0.43,0.27,0.3,33,0.13
260,scissors,rock,1,112,70,78,0.43,0.27,0.3,34,0.13
261,paper,scissors,1,113,70,78,0.43,0.27,0.3,35,0.13
262,scissors,scissors,0,113,71,78,0.43,0.27,0.3,35,0.13
263,rock,paper,1,114,71,78,0.43,0.27,0.3,36,0.14
264,paper,paper,0,114,72,78,0.43,0.27,0.3,36,0.14
265,paper,paper,0,114,73,78,0.43,0.28,0.29,36,0.14
266,scissors,paper,-1,114,73,79,0.43,0.27,0.3,35,0.13
267,paper,scissors,1,115,73,79,0.43,0.27,0.3,36,0.13
268,paper,rock,-1,115,73,80,0.43,0.27,0.3,35,0.13
269,rock,paper,1,116,73,80,0.43,0.27,0.3,36,0.13
270,paper,scissors,1,117,73,80,0.43,0.27,0.3,37,0.14
271,paper,scissors,1,118,73,80,0.44,0.27,0.3,38,0.14
272,rock,paper,1,119,73,80,0.44,0.27,0.29,39,0.14
273,scissors,paper,-1,119,73,81,0.44,0.27,0.3,38,0.14
274,rock,paper,1,120,73,81,0.44,0.27,0.3,39,0.14
275,scissors,scissors,0,120,74,81,0.44,0.27,0.29,39,0.14
276,paper,paper,0,120,75,81,0.43,0.27,0.29,39,0.14
277,rock,scissors,-1,120,75,82,0.43,0.27,0.3,38,0.14
278,paper,paper,0,120,76,82,0.43,0.27,0.29,38,0.14
279,rock,scissors,-1,120,76,83,0.43,0.27,0.3,37,0.13
280,paper,scissors,1,121,76,83,0.43,0.27,0.3,38,0.14
281,scissors,scissors,0,121,77,83,0.43,0.27,0.3,38,0.14
282,paper,scissors,1,122,77,83,0.43,0.27,0.29,39,0.14
283,scissors,scissors,0,122,78,83,0.43,0.28,0.29,39,0.14
284,rock,scissors,-1,122,78,84,0.43,0.27,0.3,38,0.13
285,rock,rock,0,122,79,84,0.43,0.28,0.29,38,0.13
286,paper,rock,-1,122,79,85,0.43,0.28,0.3,37,0.13
287,rock,paper,1,123,79,85,0.43,0.28,0.3,38,0.13
288,paper,rock,-1,123,79,86,0.43,0.27,0.3,37,0.13
289,scissors,scissors,0,123,80,86,0.43,0.28,0.3,37,0.13
290,paper,paper,0,123,81,86,0.42,0.28,0.3,37,0.13
291,paper,scissors,1,124,81,86,0.43,0.28,0.3,38,0.13
292,scissors,scissors,0,124,82,86,0.42,0.28,0.29,38,0.13
293,paper,paper,0,124,83,86,0.42,0.28,0.29,38,0.13
294,paper,scissors,1,125,83,86,0.43,0.28,0.29,39,0.13
295,paper,scissors,1,126,83,86,0.43,0.28,0.29,40,0.14
296,paper,scissors,1,127,83,86,0.43,0.28,0.29,41,0.14
297,paper,scissors,1,128,83,86,0.43,0.28,0.29,42,0.14
298,rock,paper,1,129,83,86,0.43,0.28,0.29,43,0.14
299,rock,scissors,-1,129,83,87,0.43,0.28,0.29,42,0.14
300,paper,rock,-1,129,83,88,0.43,0.28,0.29,41,0.14
301,scissors,paper,-1,129,83,89,0.43,0.28,0.3,40,0.13
302,paper,scissors,1,130,83,89,0.43,0.27,0.29,41,0.14
303,rock,scissors,-1,130,83,90,0.43,0.27,0.3,40,0.13
304,rock,rock,0,130,84,90,0.43,0.28,0.3,40,0.13
305,rock,scissors,-1,130,84,91,0.43,0.28,0.3,39,0.13
306,scissors,paper,-1,130,84,92,0.42,0.27,0.3,38,0.12
307,rock,paper,1,131,84,92,0.43,0.27,0.3,39,0.13
308,paper,paper,0,131,85,92,0.43,0.28,0.3,39,0.13
309,paper,scissors,1,132,85,92,0.43,0.28,0.3,40,0.13
310,rock,scissors,-1,132,85,93,0.43,0.27,0.3,39,0.13
311,scissors,scissors,0,132,86,93,0.42,0.28,0.3,39,0.13
312,paper,paper,0,132,87,93,0.42,0.28,0.3,39,0.12
313,scissors,scissors,0,132,88,93,0.42,0.28,0.3,39,0.12
314,paper,scissors,1,133,88,93,0.42,0.28,0.3,40,0.13
315,paper,paper,0,133,89,93,0.42,0.28,0.3,40,0.13
316,rock,scissors,-1,133,89,94,0.42,0.28,0.3,39,0.12
317,paper,paper,0,133,90,94,0.42,0.28,0.3,39,0.12
318,scissors,scissors,0,133,91,94,0.42,0.29,0.3,39,0.12
319,paper,rock,-1,133,91,95,0.42,0.29,0.3,38,0.12
320,rock,scissors,-1,133,91,96,0.42,0.28,0.3,37,0.12
321,rock,scissors,-1,133,91,97,0.41,0.28,0.3,36,0.11
322,paper,rock,-1,133,91,98,0.41,0.28,0.3,35,0.11
323,scissors,paper,-1,133,91,99,0.41,0.28,0.31,34,0.11
324,paper,paper,0,133,92,99,0.41,0.28,0.31,34,0.1
325,rock,paper,1,134,92,99,0.41,0.28,0.3,35,0.11
326,paper,scissors,1,135,92,99,0.41,0.28,0.3,36,0.11
327,scissors,scissors,0,135,93,99,0.41,0.28,0.3,36,0.11
328,scissors,rock,1,136,93,99,0.41,0.28,0.3,37,0.11
329,rock,rock,0,136,94,99,0.41,0.29,0.3,37,0.11
330,rock,scissors,-1,136,94,100,0.41,0.28,0.3,36,0.11
331,scissors,paper,-1,136,94,101,0.41,0.28,0.31,35,0.11
332,rock,scissors,-1,136,94,102,0.41,0.28,0.31,34,0.1
333,paper,scissors,1,137,94,102,0.41,0.28,0.31,35,0.11
334,paper,paper,0,137,95,102,0.41,0.28,0.31,35,0.1
335,paper,scissors,1,138,95,102,0.41,0.28,0.3,36,0.11
336,paper,scissors,1,139,95,102,0.41,0.28,0.3,37,0.11
337,scissors,paper,-1,139,95,103,0.41,0.28,0.31,36,0.11
338,scissors,paper,-1,139,95,104,0.41,0.28,0.31,35,0.1
339,rock,paper,1,140,95,104,0.41,0.28,0.31,36,0.11
340,paper,paper,0,140,96,104,0.41,0.28,0.31,36,0.11
341,rock,scissors,-1,140,96,105,0.41,0.28,0.31,35,0.1
342,rock,scissors,-1,140,96,106,0.41,0.28,0.31,34,0.1
343,paper,scissors,1,141,96,106,0.41,0.28,0.31,35,0.1
344,paper,scissors,1,142,96,106,0.41,0.28,0.31,36,0.1
345,paper,scissors,1,143,96,106,0.41,0.28,0.31,37,0.11
346,rock,paper,1,144,96,106,0.42,0.28,0.31,38,0.11
347,rock,paper,1,145,96,106,0.42,0.28,0.31,39,0.11
348,rock,paper,1,146,96,106,0.42,0.28,0.3,40,0.11
349,rock,paper,1,147,96,106,0.42,0.28,0.3,41,0.12
350,rock,scissors,-1,147,96,107,0.42,0.27,0.31,40,0.11
351,paper,paper,0,147,97,107,0.42,0.28,0.3,40,0.11
352,rock,scissors,-1,147,97,108,0.42,0.28,0.31,39,0.11
353,paper,scissors,1,148,97,108,0.42,0.27,0.31,40,0.11
354,rock,paper,1,149,97,108,0.42,0.27,0.31,41,0.12
355,paper,scissors,1,150,97,108,0.42,0.27,0.3,42,0.12
356,paper,rock,-1,150,97,109,0.42,0.27,0.31,41,0.12
357,scissors,rock,1,151,97,109,0.42,0.27,0.31,42,0.12
358,paper,scissors,1,152,97,109,0.42,0.27,0.3,43,0.12
359,rock,scissors,-1,152,97,110,0.42,0.27,0.31,42,0.12
360,scissors,rock,1,153,97,110,0.42,0.27,0.31,43,0.12
361,paper,scissors,1,154,97,110,0.43,0.27,0.3,44,0.12
362,scissors,rock,1,155,97,110,0.43,0.27,0.3,45,0.12
363,paper,scissors,1,156,97,110,0.43,0.27,0.3,46,0.13
364,rock,scissors,-1,156,97,111,0.43,0.27,0.3,45,0.12
365,scissors,paper,-1,156,97,112,0.43,0.27,0.31,44,0.12
366,rock,scissors,-1,156,97,113,0.43,0.27,0.31,43,0.12
367,scissors,scissors,0,156,98,113,0.43,0.27,0.31,43,0.12
368,paper,scissors,1,157,98,113,0.43,0.27,0.31,44,0.12
369,paper,scissors,1,158,98,113,0.43,0.27,0.31,45,0.12
370,paper,scissors,1,159,98,113,0.43,0.26,0.31,46,0.12
371,paper,rock,-1,159,98,114,0.43,0.26,0.31,45,0.12
372,paper,scissors,1,160,98,114,0.43,0.26,0.31,46,0.12
373,paper,rock,-1,160,98,115,0.43,0.26,0.31,45,0.12
374,paper,paper,0,160,99,115,0.43,0.26,0.31,45,0.12
375,paper,rock,-1,160,99,116,0.43,0.26,0.31,44,0.12
376,paper,scissors,1,161,99,116,0.43,0.26,0.31,45,0.12
377,rock,paper,1,162,99,116,0.43,0.26,0.31,46,0.12
378,paper,scissors,1,163,99,116,0.43,0.26,0.31,47,0.12
379,paper,paper,0,163,100,116,0.43,0.26,0.31,47,0.12
380,paper,scissors,1,164,100,116,0.43,0.26,0.31,48,0.13
381,scissors,scissors,0,164,101,116,0.43,0.27,0.3,48,0.13
382,paper,scissors,1,165,101,116,0.43,0.26,0.3,49,0.13
383,rock,scissors,-1,165,101,117,0.43,0.26,0.31,48,0.13
384,paper,rock,-1,165,101,118,0.43,0.26,0.31,47,0.12
385,rock,rock,0,165,102,118,0.43,0.26,0.31,47,0.12
386,paper,scissors,1,166,102,118,0.43,0.26,0.31,48,0.12
387,scissors,rock,1,167,102,118,0.43,0.26,0.3,49,0.13
388,paper,scissors,1,168,102,118,0.43,0.26,0.3,50,0.13
389,rock,scissors,-1,168,102,119,0.43,0.26,0.31,49,0.13
390,rock,paper,1,169,102,119,0.43,0.26,0.31,50,0.13
391,paper,paper,0,169,103,119,0.43,0.26,0.3,50,0.13
392,paper,rock,-1,169,103,120,0.43,0.26,0.31,49,0.12
393,paper,scissors,1,170,103,120,0.43,0.26,0.31,50,0.13
394,scissors,paper,-1,170,103,121,0.43,0.26,0.31,49,0.12
395,scissors,paper,-1,170,103,122,0.43,0.26,0.31,48,0.12
396,rock,rock,0,170,104,122,0.43,0.26,0.31,48,0.12
