n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
47,rock,paper,1,33,9,5,0.7,0.19,0.11,28,0.6
48,rock,paper,1,34,9,5,0.71,0.19,0.1,29,0.6
49,rock,paper,1,35,9,5,0.71,0.18,0.1,30,0.61
50,rock,paper,1,36,9,5,0.72,0.18,0.1,31,0.62
51,rock,paper,1,37,9,5,0.73,0.18,0.1,32,0.63
52,rock,paper,1,38,9,5,0.73,0.17,0.1,33,0.63
53,rock,paper,1,39,9,5,0.74,0.17,0.09,34,0.64
54,rock,paper,1,40,9,5,0.74,0.17,0.09,35,0.65
55,rock,paper,1,41,9,5,0.75,0.16,0.09,36,0.65
56,rock,paper,1,42,9,5,0.75,0.16,0.09,37,0.66
57,rock,paper,1,43,9,5,0.75,0.16,0.09,38,0.67
58,scissors,paper,-1,43,9,6,0.74,0.16,0.1,37,0.64
59,rock,paper,1,44,9,6,0.75,0.15,0.1,38,0.64
60,rock,paper,1,45,9,6,0.75,0.15,0.1,39,0.65
61,rock,paper,1,46,9,6,0.75,0.15,0.1,40,0.66
62,rock,paper,1,47,9,6,0.76,0.15,0.1,41,0.66
63,rock,paper,1,48,9,6,0.76,0.14,0.1,42,0.67
64,rock,paper,1,49,9,6,0.77,0.14,0.09,43,0.67
65,rock,paper,1,50,9,6,0.77,0.14,0.09,44,0.68
66,rock,rock,0,50,10,6,0.76,0.15,0.09,44,0.67
67,rock,rock,0,50,11,6,0.75,0.16,0.09,44,0.66
68,rock,rock,0,50,12,6,0.74,0.18,0.09,44,0.65
69,rock,paper,1,51,12,6,0.74,0.17,0.09,45,0.65
70,rock,paper,1,52,12,6,0.74,0.17,0.09,46,0.66
71,rock,paper,1,53,12,6,0.75,0.17,0.08,47,0.66
72,rock,paper,1,54,12,6,0.75,0.17,0.08,48,0.67
73,rock,paper,1,55,12,6,0.75,0.16,0.08,49,0.67
74,scissors,paper,-1,55,12,7,0.74,0.16,0.09,48,0.65
75,rock,paper,1,56,12,7,0.75,0.16,0.09,49,0.65
76,scissors,paper,-1,56,12,8,0.74,0.16,0.11,48,0.63
77,rock,rock,0,56,13,8,0.73,0.17,0.1,48,0.62
78,rock,paper,1,57,13,8,0.73,0.17,0.1,49,0.63
79,rock,paper,1,58,13,8,0.73,0.16,0.1,50,0.63
80,rock,paper,1,59,13,8,0.74,0.16,0.1,51,0.64
81,scissors,paper,-1,59,13,9,0.73,0.16,0.11,50,0.62
82,rock,paper,1,60,13,9,0.73,0.16,0.11,51,0.62
83,rock,paper,1,61,13,9,0.73,0.16,0.11,52,0.63
84,scissors,rock,1,62,13,9,0.74,0.15,0.11,53,0.63
85,rock,paper,1,63,13,9,0.74,0.15,0.11,54,0.64
86,rock,rock,0,63,14,9,0.73,0.16,0.1,54,0.63
87,rock,paper,1,64,14,9,0.74,0.16,0.1,55,0.63
88,rock,paper,1,65,14,9,0.74,0.16,0.1,56,0.64
89,rock,paper,1,66,14,9,0.74,0.16,0.1,57,0.64
90,scissors,paper,-1,66,14,10,0.73,0.16,0.11,56,0.62
91,rock,paper,1,67,14,10,0.74,0.15,0.11,57,0.63
92,rock,paper,1,68,14,10,0.74,0.15,0.11,58,0.63
93,rock,paper,1,69,14,10,0.74,0.15,0.11,59,0.63
94,rock,paper,1,70,14,10,0.74,0.15,0.11,60,0.64
95,scissors,paper,-1,70,14,11,0.74,0.15,0.12,59,0.62
96,rock,paper,1,71,14,11,0.74,0.15,0.11,60,0.62
97,rock,rock,0,71,15,11,0.73,0.15,0.11,60,0.62
98,rock,paper,1,72,15,11,0.73,0.15,0.11,61,0.62
99,rock,rock,0,72,16,11,0.73,0.16,0.11,61,0.62
100,rock,paper,1,73,16,11,0.73,0.16,0.11,62,0.62
101,rock,paper,1,74,16,11,0.73,0.16,0.11,63,0.62
102,scissors,paper,-1,74,16,12,0.73,0.16,0.12,62,0.61
103,rock,paper,1,75,16,12,0.73,0.16,0.12,63,0.61
104,rock,paper,1,76,16,12,0.73,0.15,0.12,64,0.62
105,rock,rock,0,76,17,12,0.72,0.16,0.11,64,0.61
106,rock,paper,1,77,17,12,0.73,0.16,0.11,65,0.61
107,rock,paper,1,78,17,12,0.73,0.16,0.11,66,0.62
108,rock,paper,1,79,17,12,0.73,0.16,0.11,67,0.62
109,rock,paper,1,80,17,12,0.73,0.16,0.11,68,0.62
110,rock,paper,1,81,17,12,0.74,0.15,0.11,69,0.63
111,scissors,paper,-1,81,17,13,0.73,0.15,0.12,68,0.61
112,rock,paper,1,82,17,13,0.73,0.15,0.12,69,0.62
113,rock,rock,0,82,18,13,0.73,0.16,0.12,69,0.61
114,rock,paper,1,83,18,13,0.73,0.16,0.11,70,0.61
115,rock,paper,1,84,18,13,0.73,0.16,0.11,71,0.62
116,rock,rock,0,84,19,13,0.72,0.16,0.11,71,0.61
117,rock,rock,0,84,20,13,0.72,0.17,0.11,71,0.61
118,rock,rock,0,84,21,13,0.71,0.18,0.11,71,0.6
119,scissors,rock,1,85,21,13,0.71,0.18,0.11,72,0.61
120,rock,paper,1,86,21,13,0.72,0.17,0.11,73,0.61
121,scissors,paper,-1,86,21,14,0.71,0.17,0.12,72,0.6
122,rock,paper,1,87,21,14,0.71,0.17,0.11,73,0.6
123,rock,rock,0,87,22,14,0.71,0.18,0.11,73,0.59
124,scissors,paper,-1,87,22,15,0.7,0.18,0.12,72,0.58
125,rock,paper,1,88,22,15,0.7,0.18,0.12,73,0.58
126,scissors,paper,-1,88,22,16,0.7,0.17,0.13,72,0.57
127,rock,paper,1,89,22,16,0.7,0.17,0.13,73,0.57
128,rock,paper,1,90,22,16,0.7,0.17,0.12,74,0.58
129,rock,paper,1,91,22,16,0.71,0.17,0.12,75,0.58
130,rock,paper,1,92,22,16,0.71,0.17,0.12,76,0.58
131,rock,paper,1,93,22,16,0.71,0.17,0.12,77,0.59
132,rock,rock,0,93,23,16,0.7,0.17,0.12,77,0.58
133,rock,paper,1,94,23,16,0.71,0.17,0.12,78,0.59
134,rock,rock,0,94,24,16,0.7,0.18,0.12,78,0.58
135,scissors,paper,-1,94,24,17,0.7,0.18,0.13,77,0.57
136,rock,paper,1,95,24,17,0.7,0.18,0.12,78,0.57
137,rock,paper,1,96,24,17,0.7,0.18,0.12,79,0.58
138,scissors,rock,1,97,24,17,0.7,0.17,0.12,80,0.58
139,rock,paper,1,98,24,17,0.71,0.17,0.12,81,0.58
140,rock,paper,1,99,24,17,0.71,0.17,0.12,82,0.59
141,rock,paper,1,100,24,17,0.71,0.17,0.12,83,0.59
142,scissors,paper,-1,100,24,18,0.7,0.17,0.13,82,0.58
143,rock,paper,1,101,24,18,0.71,0.17,0.13,83,0.58
144,rock,paper,1,102,24,18,0.71,0.17,0.12,84,0.58
145,rock,paper,1,103,24,18,0.71,0.17,0.12,85,0.59
146,rock,paper,1,104,24,18,0.71,0.16,0.12,86,0.59
147,rock,paper,1,105,24,18,0.71,0.16,0.12,87,0.59
148,scissors,paper,-1,105,24,19,0.71,0.16,0.13,86,0.58
149,rock,paper,1,106,24,19,0.71,0.16,0.13,87,0.58
150,rock,paper,1,107,24,19,0.71,0.16,0.13,88,0.59
151,rock,paper,1,108,24,19,0.72,0.16,0.13,89,0.59
152,rock,paper,1,109,24,19,0.72,0.16,0.12,90,0.59
153,rock,paper,1,110,24,19,0.72,0.16,0.12,91,0.59
154,rock,rock,0,110,25,19,0.71,0.16,0.12,91,0.59
155,scissors,paper,-1,110,25,20,0.71,0.16,0.13,90,0.58
156,rock,paper,1,111,25,20,0.71,0.16,0.13,91,0.58
157,rock,paper,1,112,25,20,0.71,0.16,0.13,92,0.59
158,rock,paper,1,113,25,20,0.72,0.16,0.13,93,0.59
159,rock,paper,1,114,25,20,0.72,0.16,0.13,94,0.59
160,rock,rock,0,114,26,20,0.71,0.16,0.12,94,0.59
161,rock,paper,1,115,26,20,0.71,0.16,0.12,95,0.59
162,scissors,paper,-1,115,26,21,0.71,0.16,0.13,94,0.58
163,rock,paper,1,116,26,21,0.71,0.16,0.13,95,0.58
164,rock,paper,1,117,26,21,0.71,0.16,0.13,96,0.59
165,rock,rock,0,117,27,21,0.71,0.16,0.13,96,0.58
166,rock,paper,1,118,27,21,0.71,0.16,0.13,97,0.58
167,rock,paper,1,119,27,21,0.71,0.16,0.13,98,0.59
168,rock,paper,1,120,27,21,0.71,0.16,0.12,99,0.59
169,rock,paper,1,121,27,21,0.72,0.16,0.12,100,0.59
170,rock,paper,1,122,27,21,0.72,0.16,0.12,101,0.59
171,rock,paper,1,123,27,21,0.72,0.16,0.12,102,0.6
172,rock,rock,0,123,28,21,0.72,0.16,0.12,102,0.59
173,rock,paper,1,124,28,21,0.72,0.16,0.12,103,0.6
174,rock,paper,1,125,28,21,0.72,0.16,0.12,104,0.6
175,rock,paper,1,126,28,21,0.72,0.16,0.12,105,0.6
176,rock,paper,1,127,28,21,0.72,0.16,0.12,106,0.6
177,rock,paper,1,128,28,21,0.72,0.16,0.12,107,0.6
178,rock,rock,0,128,29,21,0.72,0.16,0.12,107,0.6
179,rock,paper,1,129,29,21,0.72,0.16,0.12,108,0.6
180,rock,paper,1,130,29,21,0.72,0.16,0.12,109,0.61
181,rock,rock,0,130,30,21,0.72,0.17,0.12,109,0.6
182,rock,paper,1,131,30,21,0.72,0.16,0.12,110,0.6
183,rock,paper,1,132,30,21,0.72,0.16,0.11,111,0.61
184,rock,paper,1,133,30,21,0.72,0.16,0.11,112,0.61
185,scissors,paper,-1,133,30,22,0.72,0.16,0.12,111,0.6
186,rock,paper,1,134,30,22,0.72,0.16,0.12,112,0.6
187,rock,paper,1,135,30,22,0.72,0.16,0.12,113,0.6
188,rock,paper,1,136,30,22,0.72,0.16,0.12,114,0.61
189,scissors,paper,-1,136,30,23,0.72,0.16,0.12,113,0.6
190,scissors,paper,-1,136,30,24,0.72,0.16,0.13,112,0.59
191,rock,paper,1,137,30,24,0.72,0.16,0.13,113,0.59
192,rock,paper,1,138,30,24,0.72,0.16,0.12,114,0.59
193,rock,paper,1,139,30,24,0.72,0.16,0.12,115,0.6
194,rock,paper,1,140,30,24,0.72,0.15,0.12,116,0.6
195,rock,paper,1,141,30,24,0.72,0.15,0.12,117,0.6
196,scissors,paper,-1,141,30,25,0.72,0.15,0.13,116,0.59
197,rock,paper,1,142,30,25,0.72,0.15,0.13,117,0.59
198,rock,paper,1,143,30,25,0.72,0.15,0.13,118,0.6
199,rock,rock,0,143,31,25,0.72,0.16,0.13,118,0.59
200,scissors,paper,-1,143,31,26,0.71,0.15,0.13,117,0.58
201,rock,paper,1,144,31,26,0.72,0.15,0.13,118,0.59
202,rock,paper,1,145,31,26,0.72,0.15,0.13,119,0.59
203,rock,paper,1,146,31,26,0.72,0.15,0.13,120,0.59
204,rock,paper,1,147,31,26,0.72,0.15,0.13,121,0.59
205,rock,paper,1,148,31,26,0.72,0.15,0.13,122,0.6
206,scissors,paper,-1,148,31,27,0.72,0.15,0.13,121,0.59
207,rock,paper,1,149,31,27,0.72,0.15,0.13,122,0.59
208,rock,paper,1,150,31,27,0.72,0.15,0.13,123,0.59
209,rock,paper,1,151,31,27,0.72,0.15,0.13,124,0.59
210,rock,paper,1,152,31,27,0.72,0.15,0.13,125,0.6
211,rock,paper,1,153,31,27,0.73,0.15,0.13,126,0.6
212,rock,rock,0,153,32,27,0.72,0.15,0.13,126,0.59
213,rock,paper,1,154,32,27,0.72,0.15,0.13,127,0.6
214,rock,paper,1,155,32,27,0.72,0.15,0.13,128,0.6
215,rock,paper,1,156,32,27,0.73,0.15,0.13,129,0.6
216,rock,paper,1,157,32,27,0.73,0.15,0.12,130,0.6
217,rock,paper,1,158,32,27,0.73,0.15,0.12,131,0.6
218,rock,paper,1,159,32,27,0.73,0.15,0.12,132,0.61
219,rock,paper,1,160,32,27,0.73,0.15,0.12,133,0.61
220,rock,rock,0,160,33,27,0.73,0.15,0.12,133,0.6
221,scissors,paper,-1,160,33,28,0.72,0.15,0.13,132,0.6
222,rock,paper,1,161,33,28,0.73,0.15,0.13,133,0.6
223,scissors,paper,-1,161,33,29,0.72,0.15,0.13,132,0.59
224,rock,rock,0,161,34,29,0.72,0.15,0.13,132,0.59
225,rock,rock,0,161,35,29,0.72,0.16,0.13,132,0.59
226,rock,paper,1,162,35,29,0.72,0.15,0.13,133,0.59
227,rock,rock,0,162,36,29,0.71,0.16,0.13,133,0.59
228,rock,paper,1,163,36,29,0.71,0.16,0.13,134,0.59
229,rock,paper,1,164,36,29,0.72,0.16,0.13,135,0.59
230,scissors,paper,-1,164,36,30,0.71,0.16,0.13,134,0.58
231,rock,paper,1,165,36,30,0.71,0.16,0.13,135,0.58
232,rock,paper,1,166,36,30,0.72,0.16,0.13,136,0.59
233,rock,paper,1,167,36,30,0.72,0.15,0.13,137,0.59
234,rock,paper,1,168,36,30,0.72,0.15,0.13,138,0.59
235,rock,paper,1,169,36,30,0.72,0.15,0.13,139,0.59
236,rock,paper,1,170,36,30,0.72,0.15,0.13,140,0.59
237,rock,paper,1,171,36,30,0.72,0.15,0.13,141,0.59
238,rock,paper,1,172,36,30,0.72,0.15,0.13,142,0.6
239,rock,paper,1,173,36,30,0.72,0.15,0.13,143,0.6
240,rock,paper,1,174,36,30,0.72,0.15,0.12,144,0.6
241,rock,paper,1,175,36,30,0.73,0.15,0.12,145,0.6
242,rock,paper,1,176,36,30,0.73,0.15,0.12,146,0.6
243,rock,paper,1,177,36,30,0.73,0.15,0.12,147,0.6
244,rock,paper,1,178,36,30,0.73,0.15,0.12,148,0.61
245,scissors,rock,1,179,36,30,0.73,0.15,0.12,149,0.61
246,rock,paper,1,180,36,30,0.73,0.15,0.12,150,0.61
247,rock,paper,1,181,36,30,0.73,0.15,0.12,151,0.61
248,rock,paper,1,182,36,30,0.73,0.15,0.12,152,0.61
249,rock,paper,1,183,36,30,0.73,0.14,0.12,153,0.61
250,rock,paper,1,184,36,30,0.74,0.14,0.12,154,0.62
251,rock,paper,1,185,36,30,0.74,0.14,0.12,155,0.62
252,rock,rock,0,185,37,30,0.73,0.15,0.12,155,0.62
253,rock,paper,1,186,37,30,0.74,0.15,0.12,156,0.62
254,scissors,rock,1,187,37,30,0.74,0.15,0.12,157,0.62
255,rock,paper,1,188,37,30,0.74,0.15,0.12,158,0.62
256,rock,paper,1,189,37,30,0.74,0.14,0.12,159,0.62
257,rock,rock,0,189,38,30,0.74,0.15,0.12,159,0.62
258,rock,paper,1,190,38,30,0.74,0.15,0.12,160,0.62
259,rock,paper,1,191,38,30,0.74,0.15,0.12,161,0.62
260,rock,paper,1,192,38,30,0.74,0.15,0.12,162,0.62
261,rock,paper,1,193,38,30,0.74,0.15,0.11,163,0.62
262,rock,rock,0,193,39,30,0.74,0.15,0.11,163,0.62
263,rock,paper,1,194,39,30,0.74,0.15,0.11,164,0.62
264,rock,rock,0,194,40,30,0.73,0.15,0.11,164,0.62
265,rock,rock,0,194,41,30,0.73,0.15,0.11,164,0.62
266,rock,paper,1,195,41,30,0.73,0.15,0.11,165,0.62
267,rock,rock,0,195,42,30,0.73,0.16,0.11,165,0.62
268,rock,rock,0,195,43,30,0.73,0.16,0.11,165,0.62
269,rock,paper,1,196,43,30,0.73,0.16,0.11,166,0.62
270,rock,paper,1,197,43,30,0.73,0.16,0.11,167,0.62
271,rock,paper,1,198,43,30,0.73,0.16,0.11,168,0.62
272,rock,paper,1,199,43,30,0.73,0.16,0.11,169,0.62
273,rock,paper,1,200,43,30,0.73,0.16,0.11,170,0.62
274,rock,paper,1,201,43,30,0.73,0.16,0.11,171,0.62
275,rock,paper,1,202,43,30,0.73,0.16,0.11,172,0.63
276,rock,paper,1,203,43,30,0.74,0.16,0.11,173,0.63
277,rock,paper,1,204,43,30,0.74,0.16,0.11,174,0.63
278,rock,paper,1,205,43,30,0.74,0.15,0.11,175,0.63
279,rock,paper,1,206,43,30,0.74,0.15,0.11,176,0.63
280,rock,paper,1,207,43,30,0.74,0.15,0.11,177,0.63
281,rock,paper,1,208,43,30,0.74,0.15,0.11,178,0.63
282,scissors,paper,-1,208,43,31,0.74,0.15,0.11,177,0.63
283,scissors,paper,-1,208,43,32,0.73,0.15,0.11,176,0.62
284,rock,paper,1,209,43,32,0.74,0.15,0.11,177,0.62
285,rock,paper,1,210,43,32,0.74,0.15,0.11,178,0.62
286,scissors,paper,-1,210,43,33,0.73,0.15,0.12,177,0.62
287,rock,paper,1,211,43,33,0.74,0.15,0.11,178,0.62
288,rock,paper,1,212,43,33,0.74,0.15,0.11,179,0.62
289,rock,rock,0,212,44,33,0.73,0.15,0.11,179,0.62
290,rock,paper,1,213,44,33,0.73,0.15,0.11,180,0.62
291,rock,paper,1,214,44,33,0.74,0.15,0.11,181,0.62
292,rock,rock,0,214,45,33,0.73,0.15,0.11,181,0.62
293,rock,paper,1,215,45,33,0.73,0.15,0.11,182,0.62
294,rock,paper,1,216,45,33,0.73,0.15,0.11,183,0.62
295,rock,rock,0,216,46,33,0.73,0.16,0.11,183,0.62
296,scissors,paper,-1,216,46,34,0.73,0.16,0.11,182,0.61
297,scissors,rock,1,217,46,34,0.73,0.15,0.11,183,0.62
298,rock,paper,1,218,46,34,0.73,0.15,0.11,184,0.62
299,rock,paper,1,219,46,34,0.73,0.15,0.11,185,0.62
300,rock,paper,1,220,46,34,0.73,0.15,0.11,186,0.62
301,rock,paper,1,221,46,34,0.73,0.15,0.11,187,0.62
302,rock,paper,1,222,46,34,0.74,0.15,0.11,188,0.62
303,rock,paper,1,223,46,34,0.74,0.15,0.11,189,0.62
304,scissors,rock,1,224,46,34,0.74,0.15,0.11,190,0.62
305,scissors,paper,-1,224,46,35,0.73,0.15,0.11,189,0.62
306,rock,paper,1,225,46,35,0.74,0.15,0.11,190,0.62
307,rock,rock,0,225,47,35,0.73,0.15,0.11,190,0.62
308,scissors,paper,-1,225,47,36,0.73,0.15,0.12,189,0.61
309,rock,paper,1,226,47,36,0.73,0.15,0.12,190,0.61
310,rock,paper,1,227,47,36,0.73,0.15,0.12,191,0.62
311,rock,paper,1,228,47,36,0.73,0.15,0.12,192,0.62
312,rock,paper,1,229,47,36,0.73,0.15,0.12,193,0.62
313,rock,paper,1,230,47,36,0.73,0.15,0.12,194,0.62
314,rock,paper,1,231,47,36,0.74,0.15,0.11,195,0.62
315,rock,paper,1,232,47,36,0.74,0.15,0.11,196,0.62
316,rock,paper,1,233,47,36,0.74,0.15,0.11,197,0.62
317,rock,paper,1,234,47,36,0.74,0.15,0.11,198,0.62
318,rock,paper,1,235,47,36,0.74,0.15,0.11,199,0.63
319,rock,paper,1,236,47,36,0.74,0.15,0.11,200,0.63
320,rock,paper,1,237,47,36,0.74,0.15,0.11,201,0.63
321,rock,paper,1,238,47,36,0.74,0.15,0.11,202,0.63
322,rock,paper,1,239,47,36,0.74,0.15,0.11,203,0.63
323,rock,paper,1,240,47,36,0.74,0.15,0.11,204,0.63
324,rock,rock,0,240,48,36,0.74,0.15,0.11,204,0.63
325,scissors,paper,-1,240,48,37,0.74,0.15,0.11,203,0.62
326,rock,paper,1,241,48,37,0.74,0.15,0.11,204,0.63
327,rock,paper,1,242,48,37,0.74,0.15,0.11,205,0.63
328,scissors,paper,-1,242,48,38,0.74,0.15,0.12,204,0.62
329,rock,paper,1,243,48,38,0.74,0.15,0.12,205,0.62
330,rock,paper,1,244,48,38,0.74,0.15,0.12,206,0.62
331,rock,paper,1,245,48,38,0.74,0.15,0.11,207,0.63
332,scissors,paper,-1,245,48,39,0.74,0.14,0.12,206,0.62
333,rock,rock,0,245,49,39,0.74,0.15,0.12,206,0.62
334,scissors,rock,1,246,49,39,0.74,0.15,0.12,207,0.62
335,rock,paper,1,247,49,39,0.74,0.15,0.12,208,0.62
336,rock,paper,1,248,49,39,0.74,0.15,0.12,209,0.62
337,rock,paper,1,249,49,39,0.74,0.15,0.12,210,0.62
338,rock,rock,0,249,50,39,0.74,0.15,0.12,210,0.62
339,rock,paper,1,250,50,39,0.74,0.15,0.12,211,0.62
340,rock,paper,1,251,50,39,0.74,0.15,0.11,212,0.62
341,rock,paper,1,252,50,39,0.74,0.15,0.11,213,0.62
342,scissors,paper,-1,252,50,40,0.74,0.15,0.12,212,0.62
343,scissors,paper,-1,252,50,41,0.73,0.15,0.12,211,0.62
344,rock,paper,1,253,50,41,0.74,0.15,0.12,212,0.62
345,scissors,paper,-1,253,50,42,0.73,0.14,0.12,211,0.61
346,rock,paper,1,254,50,42,0.73,0.14,0.12,212,0.61
347,rock,paper,1,255,50,42,0.73,0.14,0.12,213,0.61
348,rock,paper,1,256,50,42,0.74,0.14,0.12,214,0.61
349,rock,paper,1,257,50,42,0.74,0.14,0.12,215,0.62
350,rock,paper,1,258,50,42,0.74,0.14,0.12,216,0.62
351,rock,paper,1,259,50,42,0.74,0.14,0.12,217,0.62
352,rock,paper,1,260,50,42,0.74,0.14,0.12,218,0.62
353,rock,paper,1,261,50,42,0.74,0.14,0.12,219,0.62
354,rock,paper,1,262,50,42,0.74,0.14,0.12,220,0.62
355,rock,paper,1,263,50,42,0.74,0.14,0.12,221,0.62
356,rock,paper,1,264,50,42,0.74,0.14,0.12,222,0.62
357,rock,paper,1,265,50,42,0.74,0.14,0.12,223,0.62
358,scissors,rock,1,266,50,42,0.74,0.14,0.12,224,0.63
359,rock,paper,1,267,50,42,0.74,0.14,0.12,225,0.63
360,rock,paper,1,268,50,42,0.74,0.14,0.12,226,0.63
361,rock,paper,1,269,50,42,0.75,0.14,0.12,227,0.63
362,rock,paper,1,270,50,42,0.75,0.14,0.12,228,0.63
363,rock,paper,1,271,50,42,0.75,0.14,0.12,229,0.63
364,rock,paper,1,272,50,42,0.75,0.14,0.12,230,0.63
365,rock,paper,1,273,50,42,0.75,0.14,0.12,231,0.63
366,rock,paper,1,274,50,42,0.75,0.14,0.11,232,0.63
367,rock,paper,1,275,50,42,0.75,0.14,0.11,233,0.63
368,rock,paper,1,276,50,42,0.75,0.14,0.11,234,0.64
369,rock,paper,1,277,50,42,0.75,0.14,0.11,235,0.64
370,rock,rock,0,277,51,42,0.75,0.14,0.11,235,0.64
371,rock,rock,0,277,52,42,0.75,0.14,0.11,235,0.63
372,rock,paper,1,278,52,42,0.75,0.14,0.11,236,0.63
373,scissors,paper,-1,278,52,43,0.75,0.14,0.12,235,0.63
374,rock,paper,1,279,52,43,0.75,0.14,0.11,236,0.63
375,rock,paper,1,280,52,43,0.75,0.14,0.11,237,0.63
376,rock,paper,1,281,52,43,0.75,0.14,0.11,238,0.63
377,rock,paper,1,282,52,43,0.75,0.14,0.11,239,0.63
378,scissors,paper,-1,282,52,44,0.75,0.14,0.12,238,0.63
379,scissors,rock,1,283,52,44,0.75,0.14,0.12,239,0.63
380,scissors,paper,-1,283,52,45,0.74,0.14,0.12,238,0.63
381,scissors,paper,-1,283,52,46,0.74,0.14,0.12,237,0.62
382,rock,paper,1,284,52,46,0.74,0.14,0.12,238,0.62
383,rock,rock,0,284,53,46,0.74,0.14,0.12,238,0.62
384,rock,paper,1,285,53,46,0.74,0.14,0.12,239,0.62
385,rock,paper,1,286,53,46,0.74,0.14,0.12,240,0.62
386,rock,paper,1,287,53,46,0.74,0.14,0.12,241,0.62
387,rock,paper,1,288,53,46,0.74,0.14,0.12,242,0.63
388,rock,paper,1,289,53,46,0.74,0.14,0.12,243,0.63
389,scissors,paper,-1,289,53,47,0.74,0.14,0.12,242,0.62
390,rock,paper,1,290,53,47,0.74,0.14,0.12,243,0.62
391,rock,paper,1,291,53,47,0.74,0.14,0.12,244,0.62
392,scissors,paper,-1,291,53,48,0.74,0.14,0.12,243,0.62
393,rock,paper,1,292,53,48,0.74,0.13,0.12,244,0.62
394,scissors,paper,-1,292,53,49,0.74,0.13,0.12,243,0.62
395,rock,rock,0,292,54,49,0.74,0.14,0.12,243,0.62
396,rock,paper,1,293,54,49,0.74,0.14,0.12,244,0.62
397,scissors,paper,-1,293,54,50,0.74,0.14,0.13,243,0.61
398,scissors,paper,-1,293,54,51,0.74,0.14,0.13,242,0.61
399,rock,paper,1,294,54,51,0.74,0.14,0.13,243,0.61
400,rock,paper,1,295,54,51,0.74,0.14,0.13,244,0.61
401,rock,paper,1,296,54,51,0.74,0.13,0.13,245,0.61
402,rock,rock,0,296,55,51,0.74,0.14,0.13,245,0.61
403,rock,paper,1,297,55,51,0.74,0.14,0.13,246,0.61
404,rock,paper,1,298,55,51,0.74,0.14,0.13,247,0.61
405,rock,rock,0,298,56,51,0.74,0.14,0.13,247,0.61
