n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
33,rock,scissors,-1,18,5,10,0.55,0.15,0.3,8,0.24
34,paper,scissors,1,19,5,10,0.56,0.15,0.29,9,0.26
35,scissors,scissors,0,19,6,10,0.54,0.17,0.29,9,0.26
36,paper,scissors,1,20,6,10,0.56,0.17,0.28,10,0.28
37,paper,scissors,1,21,6,10,0.57,0.16,0.27,11,0.3
38,paper,scissors,1,22,6,10,0.58,0.16,0.26,12,0.32
39,rock,scissors,-1,22,6,11,0.56,0.15,0.28,11,0.28
40,scissors,scissors,0,22,7,11,0.55,0.17,0.28,11,0.28
41,paper,scissors,1,23,7,11,0.56,0.17,0.27,12,0.29
42,paper,scissors,1,24,7,11,0.57,0.17,0.26,13,0.31
43,rock,scissors,-1,24,7,12,0.56,0.16,0.28,12,0.28
44,rock,scissors,-1,24,7,13,0.55,0.16,0.3,11,0.25
45,scissors,scissors,0,24,8,13,0.53,0.18,0.29,11,0.24
46,rock,scissors,-1,24,8,14,0.52,0.17,0.3,10,0.22
47,scissors,scissors,0,24,9,14,0.51,0.19,0.3,10,0.21
48,paper,scissors,1,25,9,14,0.52,0.19,0.29,11,0.23
49,paper,scissors,1,26,9,14,0.53,0.18,0.29,12,0.24
50,paper,scissors,1,27,9,14,0.54,0.18,0.28,13,0.26
51,scissors,scissors,0,27,10,14,0.53,0.2,0.27,13,0.25
52,rock,scissors,-1,27,10,15,0.52,0.19,0.29,12,0.23
53,rock,scissors,-1,27,10,16,0.51,0.19,0.3,11,0.21
54,paper,scissors,1,28,10,16,0.52,0.19,0.3,12,0.22
55,rock,scissors,-1,28,10,17,0.51,0.18,0.31,11,0.2
56,rock,scissors,-1,28,10,18,0.5,0.18,0.32,10,0.18
57,rock,scissors,-1,28,10,19,0.49,0.18,0.33,9,0.16
58,paper,scissors,1,29,10,19,0.5,0.17,0.33,10,0.17
59,rock,scissors,-1,29,10,20,0.49,0.17,0.34,9,0.15
60,rock,scissors,-1,29,10,21,0.48,0.17,0.35,8,0.13
61,paper,scissors,1,30,10,21,0.49,0.16,0.34,9,0.15
62,paper,scissors,1,31,10,21,0.5,0.16,0.34,10,0.16
63,paper,scissors,1,32,10,21,0.51,0.16,0.33,11,0.17
64,scissors,scissors,0,32,11,21,0.5,0.17,0.33,11,0.17
65,paper,scissors,1,33,11,21,0.51,0.17,0.32,12,0.18
66,rock,scissors,-1,33,11,22,0.5,0.17,0.33,11,0.17
67,rock,scissors,-1,33,11,23,0.49,0.16,0.34,10,0.15
68,rock,scissors,-1,33,11,24,0.49,0.16,0.35,9,0.13
69,paper,scissors,1,34,11,24,0.49,0.16,0.35,10,0.14
70,scissors,scissors,0,34,12,24,0.49,0.17,0.34,10,0.14
71,paper,scissors,1,35,12,24,0.49,0.17,0.34,11,0.15
72,paper,scissors,1,36,12,24,0.5,0.17,0.33,12,0.17
73,rock,scissors,-1,36,12,25,0.49,0.16,0.34,11,0.15
74,scissors,scissors,0,36,13,25,0.49,0.18,0.34,11,0.15
75,rock,scissors,-1,36,13,26,0.48,0.17,0.35,10,0.13
76,paper,scissors,1,37,13,26,0.49,0.17,0.34,11,0.14
77,scissors,scissors,0,37,14,26,0.48,0.18,0.34,11,0.14
78,paper,scissors,1,38,14,26,0.49,0.18,0.33,12,0.15
79,paper,scissors,1,39,14,26,0.49,0.18,0.33,13,0.16
80,paper,scissors,1,40,14,26,0.5,0.17,0.33,14,0.17
81,rock,scissors,-1,40,14,27,0.49,0.17,0.33,13,0.16
82,rock,scissors,-1,40,14,28,0.49,0.17,0.34,12,0.15
83,rock,scissors,-1,40,14,29,0.48,0.17,0.35,11,0.13
84,rock,scissors,-1,40,14,30,0.48,0.17,0.36,10,0.12
85,paper,scissors,1,41,14,30,0.48,0.16,0.35,11,0.13
86,scissors,scissors,0,41,15,30,0.48,0.17,0.35,11,0.13
87,rock,scissors,-1,41,15,31,0.47,0.17,0.36,10,0.11
88,paper,scissors,1,42,15,31,0.48,0.17,0.35,11,0.12
89,rock,scissors,-1,42,15,32,0.47,0.17,0.36,10,0.11
90,paper,scissors,1,43,15,32,0.48,0.17,0.36,11,0.12
91,scissors,scissors,0,43,16,32,0.47,0.18,0.35,11,0.12
92,rock,scissors,-1,43,16,33,0.47,0.17,0.36,10,0.11
93,paper,scissors,1,44,16,33,0.47,0.17,0.35,11,0.12
94,paper,scissors,1,45,16,33,0.48,0.17,0.35,12,0.13
95,paper,scissors,1,46,16,33,0.48,0.17,0.35,13,0.14
96,paper,scissors,1,47,16,33,0.49,0.17,0.34,14,0.15
97,rock,scissors,-1,47,16,34,0.48,0.16,0.35,13,0.13
98,scissors,scissors,0,47,17,34,0.48,0.17,0.35,13,0.13
99,paper,scissors,1,48,17,34,0.48,0.17,0.34,14,0.14
100,paper,scissors,1,49,17,34,0.49,0.17,0.34,15,0.15
101,paper,scissors,1,50,17,34,0.5,0.17,0.34,16,0.16
102,paper,scissors,1,51,17,34,0.5,0.17,0.33,17,0.17
103,scissors,scissors,0,51,18,34,0.5,0.17,0.33,17,0.17
104,paper,scissors,1,52,18,34,0.5,0.17,0.33,18,0.17
105,paper,scissors,1,53,18,34,0.5,0.17,0.32,19,0.18
106,paper,scissors,1,54,18,34,0.51,0.17,0.32,20,0.19
107,paper,scissors,1,55,18,34,0.51,0.17,0.32,21,0.2
108,rock,scissors,-1,55,18,35,0.51,0.17,0.32,20,0.19
109,paper,scissors,1,56,18,35,0.51,0.17,0.32,21,0.19
110,scissors,scissors,0,56,19,35,0.51,0.17,0.32,21,0.19
111,rock,scissors,-1,56,19,36,0.5,0.17,0.32,20,0.18
112,scissors,scissors,0,56,20,36,0.5,0.18,0.32,20,0.18
113,paper,scissors,1,57,20,36,0.5,0.18,0.32,21,0.19
114,rock,scissors,-1,57,20,37,0.5,0.18,0.32,20,0.18
115,rock,scissors,-1,57,20,38,0.5,0.17,0.33,19,0.17
116,paper,scissors,1,58,20,38,0.5,0.17,0.33,20,0.17
117,scissors,scissors,0,58,21,38,0.5,0.18,0.32,20,0.17
118,paper,scissors,1,59,21,38,0.5,0.18,0.32,21,0.18
119,paper,scissors,1,60,21,38,0.5,0.18,0.32,22,0.18
120,paper,scissors,1,61,21,38,0.51,0.17,0.32,23,0.19
121,rock,scissors,-1,61,21,39,0.5,0.17,0.32,22,0.18
122,paper,scissors,1,62,21,39,0.51,0.17,0.32,23,0.19
123,scissors,scissors,0,62,22,39,0.5,0.18,0.32,23,0.19
124,rock,scissors,-1,62,22,40,0.5,0.18,0.32,22,0.18
125,paper,scissors,1,63,22,40,0.5,0.18,0.32,23,0.18
126,paper,scissors,1,64,22,40,0.51,0.17,0.32,24,0.19
127,rock,scissors,-1,64,22,41,0.5,0.17,0.32,23,0.18
128,paper,scissors,1,65,22,41,0.51,0.17,0.32,24,0.19
129,paper,scissors,1,66,22,41,0.51,0.17,0.32,25,0.19
130,paper,scissors,1,67,22,41,0.52,0.17,0.32,26,0.2
131,paper,scissors,1,68,22,41,0.52,0.17,0.31,27,0.21
132,paper,scissors,1,69,22,41,0.52,0.17,0.31,28,0.21
133,paper,scissors,1,70,22,41,0.53,0.17,0.31,29,0.22
134,rock,scissors,-1,70,22,42,0.52,0.16,0.31,28,0.21
135,paper,scissors,1,71,22,42,0.53,0.16,0.31,29,0.21
136,rock,scissors,-1,71,22,43,0.52,0.16,0.32,28,0.21
137,paper,scissors,1,72,22,43,0.53,0.16,0.31,29,0.21
138,scissors,scissors,0,72,23,43,0.52,0.17,0.31,29,0.21
139,rock,scissors,-1,72,23,44,0.52,0.17,0.32,28,0.2
140,paper,scissors,1,73,23,44,0.52,0.16,0.31,29,0.21
141,scissors,scissors,0,73,24,44,0.52,0.17,0.31,29,0.21
142,paper,scissors,1,74,24,44,0.52,0.17,0.31,30,0.21
143,paper,scissors,1,75,24,44,0.52,0.17,0.31,31,0.22
144,paper,scissors,1,76,24,44,0.53,0.17,0.31,32,0.22
145,paper,scissors,1,77,24,44,0.53,0.17,0.3,33,0.23
146,scissors,scissors,0,77,25,44,0.53,0.17,0.3,33,0.23
147,scissors,scissors,0,77,26,44,0.52,0.18,0.3,33,0.22
148,rock,scissors,-1,77,26,45,0.52,0.18,0.3,32,0.22
149,paper,scissors,1,78,26,45,0.52,0.17,0.3,33,0.22
150,paper,scissors,1,79,26,45,0.53,0.17,0.3,34,0.23
151,paper,scissors,1,80,26,45,0.53,0.17,0.3,35,0.23
152,rock,scissors,-1,80,26,46,0.53,0.17,0.3,34,0.22
153,paper,scissors,1,81,26,46,0.53,0.17,0.3,35,0.23
154,paper,scissors,1,82,26,46,0.53,0.17,0.3,36,0.23
155,rock,scissors,-1,82,26,47,0.53,0.17,0.3,35,0.23
156,rock,scissors,-1,82,26,48,0.53,0.17,0.31,34,0.22
157,paper,scissors,1,83,26,48,0.53,0.17,0.31,35,0.22
158,paper,scissors,1,84,26,48,0.53,0.16,0.3,36,0.23
159,paper,scissors,1,85,26,48,0.53,0.16,0.3,37,0.23
160,scissors,scissors,0,85,27,48,0.53,0.17,0.3,37,0.23
161,rock,scissors,-1,85,27,49,0.53,0.17,0.3,36,0.22
162,rock,scissors,-1,85,27,50,0.52,0.17,0.31,35,0.22
163,scissors,scissors,0,85,28,50,0.52,0.17,0.31,35,0.21
164,paper,scissors,1,86,28,50,0.52,0.17,0.3,36,0.22
165,paper,scissors,1,87,28,50,0.53,0.17,0.3,37,0.22
166,scissors,scissors,0,87,29,50,0.52,0.17,0.3,37,0.22
167,rock,scissors,-1,87,29,51,0.52,0.17,0.31,36,0.22
168,paper,scissors,1,88,29,51,0.52,0.17,0.3,37,0.22
169,rock,scissors,-1,88,29,52,0.52,0.17,0.31,36,0.21
170,paper,scissors,1,89,29,52,0.52,0.17,0.31,37,0.22
171,scissors,scissors,0,89,30,52,0.52,0.18,0.3,37,0.22
172,paper,scissors,1,90,30,52,0.52,0.17,0.3,38,0.22
173,paper,scissors,1,91,30,52,0.53,0.17,0.3,39,0.23
174,paper,scissors,1,92,30,52,0.53,0.17,0.3,40,0.23
175,paper,scissors,1,93,30,52,0.53,0.17,0.3,41,0.23
176,paper,scissors,1,94,30,52,0.53,0.17,0.3,42,0.24
177,paper,scissors,1,95,30,52,0.54,0.17,0.29,43,0.24
178,paper,scissors,1,96,30,52,0.54,0.17,0.29,44,0.25
179,rock,scissors,-1,96,30,53,0.54,0.17,0.3,43,0.24
180,paper,scissors,1,97,30,53,0.54,0.17,0.29,44,0.24
181,rock,scissors,-1,97,30,54,0.54,0.17,0.3,43,0.24
182,rock,scissors,-1,97,30,55,0.53,0.16,0.3,42,0.23
183,scissors,scissors,0,97,31,55,0.53,0.17,0.3,42,0.23
184,paper,scissors,1,98,31,55,0.53,0.17,0.3,43,0.23
185,scissors,scissors,0,98,32,55,0.53,0.17,0.3,43,0.23
186,scissors,scissors,0,98,33,55,0.53,0.18,0.3,43,0.23
187,rock,scissors,-1,98,33,56,0.52,0.18,0.3,42,0.22
188,rock,scissors,-1,98,33,57,0.52,0.18,0.3,41,0.22
189,rock,scissors,-1,98,33,58,0.52,0.17,0.31,40,0.21
190,paper,scissors,1,99,33,58,0.52,0.17,0.31,41,0.22
191,paper,scissors,1,100,33,58,0.52,0.17,0.3,42,0.22
192,scissors,scissors,0,100,34,58,0.52,0.18,0.3,42,0.22
193,paper,scissors,1,101,34,58,0.52,0.18,0.3,43,0.22
194,paper,scissors,1,102,34,58,0.53,0.18,0.3,44,0.23
195,rock,scissors,-1,102,34,59,0.52,0.17,0.3,43,0.22
196,paper,scissors,1,103,34,59,0.53,0.17,0.3,44,0.22
197,rock,scissors,-1,103,34,60,0.52,0.17,0.3,43,0.22
198,paper,scissors,1,104,34,60,0.53,0.17,0.3,44,0.22
199,paper,scissors,1,105,34,60,0.53,0.17,0.3,45,0.23
200,paper,scissors,1,106,34,60,0.53,0.17,0.3,46,0.23
201,paper,scissors,1,107,34,60,0.53,0.17,0.3,47,0.23
202,paper,scissors,1,108,34,60,0.53,0.17,0.3,48,0.24
203,paper,scissors,1,109,34,60,0.54,0.17,0.3,49,0.24
204,rock,scissors,-1,109,34,61,0.53,0.17,0.3,48,0.24
205,rock,scissors,-1,109,34,62,0.53,0.17,0.3,47,0.23
206,rock,scissors,-1,109,34,63,0.53,0.17,0.31,46,0.22
207,paper,scissors,1,110,34,63,0.53,0.16,0.3,47,0.23
208,scissors,scissors,0,110,35,63,0.53,0.17,0.3,47,0.23
209,paper,scissors,1,111,35,63,0.53,0.17,0.3,48,0.23
210,paper,scissors,1,112,35,63,0.53,0.17,0.3,49,0.23
211,scissors,scissors,0,112,36,63,0.53,0.17,0.3,49,0.23
212,scissors,scissors,0,112,37,63,0.53,0.17,0.3,49,0.23
213,scissors,scissors,0,112,38,63,0.53,0.18,0.3,49,0.23
214,paper,scissors,1,113,38,63,0.53,0.18,0.29,50,0.23
215,scissors,scissors,0,113,39,63,0.53,0.18,0.29,50,0.23
216,paper,scissors,1,114,39,63,0.53,0.18,0.29,51,0.24
217,rock,scissors,-1,114,39,64,0.53,0.18,0.29,50,0.23
218,rock,scissors,-1,114,39,65,0.52,0.18,0.3,49,0.22
219,scissors,scissors,0,114,40,65,0.52,0.18,0.3,49,0.22
220,paper,scissors,1,115,40,65,0.52,0.18,0.3,50,0.23
221,rock,scissors,-1,115,40,66,0.52,0.18,0.3,49,0.22
222,paper,scissors,1,116,40,66,0.52,0.18,0.3,50,0.23
223,paper,scissors,1,117,40,66,0.52,0.18,0.3,51,0.23
224,paper,scissors,1,118,40,66,0.53,0.18,0.29,52,0.23
225,paper,scissors,1,119,40,66,0.53,0.18,0.29,53,0.24
226,paper,scissors,1,120,40,66,0.53,0.18,0.29,54,0.24
227,rock,scissors,-1,120,40,67,0.53,0.18,0.3,53,0.23
228,paper,scissors,1,121,40,67,0.53,0.18,0.29,54,0.24
229,rock,scissors,-1,121,40,68,0.53,0.17,0.3,53,0.23
230,rock,scissors,-1,121,40,69,0.53,0.17,0.3,52,0.23
231,scissors,scissors,0,121,41,69,0.52,0.18,0.3,52,0.23
232,rock,scissors,-1,121,41,70,0.52,0.18,0.3,51,0.22
233,rock,scissors,-1,121,41,71,0.52,0.18,0.3,50,0.21
234,rock,scissors,-1,121,41,72,0.52,0.18,0.31,49,0.21
235,paper,scissors,1,122,41,72,0.52,0.17,0.31,50,0.21
236,paper,scissors,1,123,41,72,0.52,0.17,0.31,51,0.22
237,paper,scissors,1,124,41,72,0.52,0.17,0.3,52,0.22
238,rock,scissors,-1,124,41,73,0.52,0.17,0.31,51,0.21
239,scissors,scissors,0,124,42,73,0.52,0.18,0.31,51,0.21
240,paper,scissors,1,125,42,73,0.52,0.17,0.3,52,0.22
241,rock,scissors,-1,125,42,74,0.52,0.17,0.31,51,0.21
242,paper,scissors,1,126,42,74,0.52,0.17,0.31,52,0.21
243,paper,scissors,1,127,42,74,0.52,0.17,0.3,53,0.22
244,rock,scissors,-1,127,42,75,0.52,0.17,0.31,52,0.21
245,rock,scissors,-1,127,42,76,0.52,0.17,0.31,51,0.21
246,scissors,scissors,0,127,43,76,0.52,0.17,0.31,51,0.21
247,paper,scissors,1,128,43,76,0.52,0.17,0.31,52,0.21
248,paper,scissors,1,129,43,76,0.52,0.17,0.31,53,0.21
249,paper,scissors,1,130,43,76,0.52,0.17,0.31,54,0.22
250,rock,scissors,-1,130,43,77,0.52,0.17,0.31,53,0.21
251,rock,scissors,-1,130,43,78,0.52,0.17,0.31,52,0.21
252,scissors,scissors,0,130,44,78,0.52,0.17,0.31,52,0.21
253,scissors,scissors,0,130,45,78,0.51,0.18,0.31,52,0.21
254,paper,scissors,1,131,45,78,0.52,0.18,0.31,53,0.21
255,scissors,scissors,0,131,46,78,0.51,0.18,0.31,53,0.21
256,scissors,scissors,0,131,47,78,0.51,0.18,0.3,53,0.21
257,rock,scissors,-1,131,47,79,0.51,0.18,0.31,52,0.2
258,rock,scissors,-1,131,47,80,0.51,0.18,0.31,51,0.2
259,rock,scissors,-1,131,47,81,0.51,0.18,0.31,50,0.19
260,rock,scissors,-1,131,47,82,0.5,0.18,0.32,49,0.19
261,scissors,scissors,0,131,48,82,0.5,0.18,0.31,49,0.19
262,rock,scissors,-1,131,48,83,0.5,0.18,0.32,48,0.18
263,scissors,scissors,0,131,49,83,0.5,0.19,0.32,48,0.18
264,rock,scissors,-1,131,49,84,0.5,0.19,0.32,47,0.18
265,paper,scissors,1,132,49,84,0.5,0.18,0.32,48,0.18
266,paper,scissors,1,133,49,84,0.5,0.18,0.32,49,0.18
267,rock,scissors,-1,133,49,85,0.5,0.18,0.32,48,0.18
268,scissors,scissors,0,133,50,85,0.5,0.19,0.32,48,0.18
269,paper,scissors,1,134,50,85,0.5,0.19,0.32,49,0.18
270,paper,scissors,1,135,50,85,0.5,0.19,0.31,50,0.19
271,scissors,scissors,0,135,51,85,0.5,0.19,0.31,50,0.18
272,paper,scissors,1,136,51,85,0.5,0.19,0.31,51,0.19
273,rock,scissors,-1,136,51,86,0.5,0.19,0.32,50,0.18
274,rock,scissors,-1,136,51,87,0.5,0.19,0.32,49,0.18
275,scissors,scissors,0,136,52,87,0.49,0.19,0.32,49,0.18
276,paper,scissors,1,137,52,87,0.5,0.19,0.32,50,0.18
277,paper,scissors,1,138,52,87,0.5,0.19,0.31,51,0.18
278,paper,scissors,1,139,52,87,0.5,0.19,0.31,52,0.19
279,paper,scissors,1,140,52,87,0.5,0.19,0.31,53,0.19
280,paper,scissors,1,141,52,87,0.5,0.19,0.31,54,0.19
281,scissors,scissors,0,141,53,87,0.5,0.19,0.31,54,0.19
282,paper,scissors,1,142,53,87,0.5,0.19,0.31,55,0.2
283,rock,scissors,-1,142,53,88,0.5,0.19,0.31,54,0.19
284,rock,scissors,-1,142,53,89,0.5,0.19,0.31,53,0.19
285,rock,scissors,-1,142,53,90,0.5,0.19,0.32,52,0.18
286,paper,scissors,1,143,53,90,0.5,0.19,0.31,53,0.19
287,paper,scissors,1,144,53,90,0.5,0.18,0.31,54,0.19
288,paper,scissors,1,145,53,90,0.5,0.18,0.31,55,0.19
289,paper,scissors,1,146,53,90,0.51,0.18,0.31,56,0.19
290,paper,scissors,1,147,53,90,0.51,0.18,0.31,57,0.2
291,scissors,scissors,0,147,54,90,0.51,0.19,0.31,57,0.2
292,paper,scissors,1,148,54,90,0.51,0.18,0.31,58,0.2
293,rock,scissors,-1,148,54,91,0.51,0.18,0.31,57,0.19
294,scissors,scissors,0,148,55,91,0.5,0.19,0.31,57,0.19
295,rock,scissors,-1,148,55,92,0.5,0.19,0.31,56,0.19
296,rock,scissors,-1,148,55,93,0.5,0.19,0.31,55,0.19
297,scissors,scissors,0,148,56,93,0.5,0.19,0.31,55,0.19
298,paper,scissors,1,149,56,93,0.5,0.19,0.31,56,0.19
299,paper,scissors,1,150,56,93,0.5,0.19,0.31,57,0.19
300,paper,scissors,1,151,56,93,0.5,0.19,0.31,58,0.19
301,scissors,scissors,0,151,57,93,0.5,0.19,0.31,58,0.19
302,paper,scissors,1,152,57,93,0.5,0.19,0.31,59,0.2
303,scissors,scissors,0,152,58,93,0.5,0.19,0.31,59,0.19
304,rock,scissors,-1,152,58,94,0.5,0.19,0.31,58,0.19
305,paper,scissors,1,153,58,94,0.5,0.19,0.31,59,0.19
306,paper,scissors,1,154,58,94,0.5,0.19,0.31,60,0.2
307,rock,scissors,-1,154,58,95,0.5,0.19,0.31,59,0.19
308,rock,scissors,-1,154,58,96,0.5,0.19,0.31,58,0.19
309,paper,scissors,1,155,58,96,0.5,0.19,0.31,59,0.19
310,rock,scissors,-1,155,58,97,0.5,0.19,0.31,58,0.19
311,rock,scissors,-1,155,58,98,0.5,0.19,0.32,57,0.18
312,scissors,scissors,0,155,59,98,0.5,0.19,0.31,57,0.18
313,paper,scissors,1,156,59,98,0.5,0.19,0.31,58,0.19
314,paper,scissors,1,157,59,98,0.5,0.19,0.31,59,0.19
315,paper,scissors,1,158,59,98,0.5,0.19,0.31,60,0.19
316,rock,scissors,-1,158,59,99,0.5,0.19,0.31,59,0.19
317,paper,scissors,1,159,59,99,0.5,0.19,0.31,60,0.19
318,paper,scissors,1,160,59,99,0.5,0.19,0.31,61,0.19
319,rock,scissors,-1,160,59,100,0.5,0.18,0.31,60,0.19
320,scissors,scissors,0,160,60,100,0.5,0.19,0.31,60,0.19
321,scissors,scissors,0,160,61,100,0.5,0.19,0.31,60,0.19
322,paper,scissors,1,161,61,100,0.5,0.19,0.31,61,0.19
323,scissors,scissors,0,161,62,100,0.5,0.19,0.31,61,0.19
324,paper,scissors,1,162,62,100,0.5,0.19,0.31,62,0.19
325,rock,scissors,-1,162,62,101,0.5,0.19,0.31,61,0.19
326,paper,scissors,1,163,62,101,0.5,0.19,0.31,62,0.19
327,rock,scissors,-1,163,62,102,0.5,0.19,0.31,61,0.19
328,paper,scissors,1,164,62,102,0.5,0.19,0.31,62,0.19
329,rock,scissors,-1,164,62,103,0.5,0.19,0.31,61,0.19
330,rock,scissors,-1,164,62,104,0.5,0.19,0.32,60,0.18
331,paper,scissors,1,165,62,104,0.5,0.19,0.31,61,0.18
332,rock,scissors,-1,165,62,105,0.5,0.19,0.32,60,0.18
333,rock,scissors,-1,165,62,106,0.5,0.19,0.32,59,0.18
334,rock,scissors,-1,165,62,107,0.49,0.19,0.32,58,0.17
335,rock,scissors,-1,165,62,108,0.49,0.19,0.32,57,0.17
336,paper,scissors,1,166,62,108,0.49,0.18,0.32,58,0.17
337,paper,scissors,1,167,62,108,0.5,0.18,0.32,59,0.18
338,paper,scissors,1,168,62,108,0.5,0.18,0.32,60,0.18
339,paper,scissors,1,169,62,108,0.5,0.18,0.32,61,0.18
340,rock,scissors,-1,169,62,109,0.5,0.18,0.32,60,0.18
341,rock,scissors,-1,169,62,110,0.5,0.18,0.32,59,0.17
342,paper,scissors,1,170,62,110,0.5,0.18,0.32,60,0.18
343,paper,scissors,1,171,62,110,0.5,0.18,0.32,61,0.18
344,rock,scissors,-1,171,62,111,0.5,0.18,0.32,60,0.17
345,rock,scissors,-1,171,62,112,0.5,0.18,0.32,59,0.17
346,paper,scissors,1,172,62,112,0.5,0.18,0.32,60,0.17
347,rock,scissors,-1,172,62,113,0.5,0.18,0.33,59,0.17
348,rock,scissors,-1,172,62,114,0.49,0.18,0.33,58,0.17
349,rock,scissors,-1,172,62,115,0.49,0.18,0.33,57,0.16
350,paper,scissors,1,173,62,115,0.49,0.18,0.33,58,0.17
351,scissors,scissors,0,173,63,115,0.49,0.18,0.33,58,0.17
352,rock,scissors,-1,173,63,116,0.49,0.18,0.33,57,0.16
353,scissors,scissors,0,173,64,116,0.49,0.18,0.33,57,0.16
354,paper,scissors,1,174,64,116,0.49,0.18,0.33,58,0.16
355,paper,scissors,1,175,64,116,0.49,0.18,0.33,59,0.17
356,paper,scissors,1,176,64,116,0.49,0.18,0.33,60,0.17
357,scissors,scissors,0,176,65,116,0.49,0.18,0.32,60,0.17
358,paper,scissors,1,177,65,116,0.49,0.18,0.32,61,0.17
359,scissors,scissors,0,177,66,116,0.49,0.18,0.32,61,0.17
360,scissors,scissors,0,177,67,116,0.49,0.19,0.32,61,0.17
361,paper,scissors,1,178,67,116,0.49,0.19,0.32,62,0.17
362,paper,scissors,1,179,67,116,0.49,0.19,0.32,63,0.17
363,scissors,scissors,0,179,68,116,0.49,0.19,0.32,63,0.17
364,paper,scissors,1,180,68,116,0.49,0.19,0.32,64,0.18
365,paper,scissors,1,181,68,116,0.5,0.19,0.32,65,0.18
366,paper,scissors,1,182,68,116,0.5,0.19,0.32,66,0.18
367,paper,scissors,1,183,68,116,0.5,0.19,0.32,67,0.18
368,paper,scissors,1,184,68,116,0.5,0.18,0.32,68,0.18
369,rock,scissors,-1,184,68,117,0.5,0.18,0.32,67,0.18
370,paper,scissors,1,185,68,117,0.5,0.18,0.32,68,0.18
371,scissors,scissors,0,185,69,117,0.5,0.19,0.32,68,0.18
372,rock,scissors,-1,185,69,118,0.5,0.19,0.32,67,0.18
373,rock,scissors,-1,185,69,119,0.5,0.18,0.32,66,0.18
374,scissors,scissors,0,185,70,119,0.49,0.19,0.32,66,0.18
375,rock,scissors,-1,185,70,120,0.49,0.19,0.32,65,0.17
376,paper,scissors,1,186,70,120,0.49,0.19,0.32,66,0.18
377,rock,scissors,-1,186,70,121,0.49,0.19,0.32,65,0.17
378,rock,scissors,-1,186,70,122,0.49,0.19,0.32,64,0.17
379,scissors,scissors,0,186,71,122,0.49,0.19,0.32,64,0.17
380,paper,scissors,1,187,71,122,0.49,0.19,0.32,65,0.17
381,paper,scissors,1,188,71,122,0.49,0.19,0.32,66,0.17
382,paper,scissors,1,189,71,122,0.49,0.19,0.32,67,0.18
383,scissors,scissors,0,189,72,122,0.49,0.19,0.32,67,0.17
384,scissors,scissors,0,189,73,122,0.49,0.19,0.32,67,0.17
385,rock,scissors,-1,189,73,123,0.49,0.19,0.32,66,0.17
386,rock,scissors,-1,189,73,124,0.49,0.19,0.32,65,0.17
387,rock,scissors,-1,189,73,125,0.49,0.19,0.32,64,0.17
388,paper,scissors,1,190,73,125,0.49,0.19,0.32,65,0.17
389,paper,scissors,1,191,73,125,0.49,0.19,0.32,66,0.17
390,scissors,scissors,0,191,74,125,0.49,0.19,0.32,66,0.17
391,rock,scissors,-1,191,74,126,0.49,0.19,0.32,65,0.17
